map EGL-G1-D
fac 5 10 {0,246,199,42,95}
hosp 1 {0}
n_ALS 6 1 {2:0,3:246,1:42}
n_BLS 22 1 {6:0,2:246,3:199,7:42,4:95}
n_CLS 8 0 {1:0,1:246,2:199,2:42,2:95}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121    25    12    13  0.439543  {0,2,0}     38    0
79     40   190   191  0.707238  {1,1,0}     30    1
114   118   234   235  0.224910  {0,1,1}     29    0
59    137   140   149  0.971772  {0,2,0}     29    0
63    158     2    14  0.318369  {0,3,0}     21    0
75    166   117   118  0.351626  {0,1,0}     36    1
66    173   213   214  0.551476  {1,1,0}     30    1
39    212   174   175  0.190836  {0,2,0}     26    0
61    275   174   175  0.680460  {0,3,0}     24    1
33    277    50    51  0.353817  {0,1,0}     29    1
86    278    13    14  0.655697  {0,1,1}     38    1
81    287    73    74  0.266124  {0,2,0}     31    0
42    344   190   192  0.769392  {1,1,0}     28    0
19    371    88    96  0.676356  {0,1,0}     36    1
115   378    89    90  0.215352  {1,0,0}     34    1
22    387    60    67  0.225326  {0,1,0}     31    1
83    427   227   228  0.215403  {0,2,0}     26    1
18    434   238   239  0.804605  {0,3,0}     26    1
127   439   246   248  0.772473  {0,2,0}     27    1
47    440    89    91  0.239717  {0,0,1}     34    0
120   445   132   134  0.729103  {1,0,0}     39    1
51    456   151   154  0.916199  {0,0,1}     35    1
78    480   222   225  0.513304  {0,3,0}     36    1
113   481    56    57  0.824019  {0,2,0}     32    1
102   486   194   195  0.257451  {0,3,0}     30    1
84    496   199   202  0.190443  {0,2,0}     27    1
104   514     8     9  0.868462  {1,2,0}     27    1
56    520   124   125  0.275911  {0,3,0}     25    1
10    530   185   192  0.119894  {1,1,0}     39    1
94    540    36    38  0.467708  {0,1,0}     32    1
15    541    22    24  0.001390  {0,1,0}     38    1
43    572   234   236  0.809689  {1,0,0}     32    1
93    585   153   156  0.042697  {1,1,0}     28    1
112   603   112   114  0.798963  {0,1,0}     37    0
124   607    94    98  0.862918  {1,1,0}     31    1
31    609    35    36  0.441256  {0,1,0}     26    0
71    618   104   106  0.963962  {0,1,0}     28    1
96    636    34    41  0.522695  {1,1,0}     22    1
38    636    43    44  0.342407  {0,1,0}     23    1
92    653   167   175  0.252156  {0,0,1}     24    1
35    662   229   230  0.835472  {0,2,0}     28    1
48    671   145   146  0.810599  {0,2,0}     37    0
69    672    83    84  0.615063  {1,0,0}     34    1
11    673     4    22  0.772605  {1,0,0}     20    1
74    676   144   145  0.238492  {0,1,0}     38    0
46    682    58    59  0.894729  {1,0,0}     30    1
119   688    62    63  0.475293  {0,1,0}     30    0
25    693   103   104  0.683754  {0,2,0}     32    0
24    697    45    46  0.382638  {0,3,0}     25    1
87    714   225   226  0.782301  {0,3,0}     37    0
105   727   132   133  0.797266  {0,1,0}     26    0
32    737    82    83  0.392858  {0,3,0}     39    0
29    738   219   220  0.420974  {0,2,0}     22    0
23    744    11    42  0.321345  {0,2,0}     35    1
