map EGL-G1-B
fac 5 10 {0,132,216,140,90}
hosp 2 {0,226}
n_ALS 6 1 {2:0,1:216,3:140}
n_BLS 19 1 {4:0,3:132,3:216,5:140,4:90}
n_CLS 7 0 {1:0,1:132,2:216,2:140,1:90}
      c_m  head  tail      c_af      c_d  c_tau  c_h
57     35   139   141  0.011624  {1,1,0}     35    1
43     41   242   245  0.114951  {0,1,0}     36    1
61     87    47    64  0.980168  {0,2,0}     40    1
78     92    47    64  0.291582  {0,3,0}     36    0
69    208    88    89  0.900729  {1,1,0}     22    1
3     212   178   183  0.853443  {0,2,0}     31    0
26    223    45    46  0.337007  {0,0,1}     29    1
86    243    59    71  0.717583  {1,1,0}     22    1
35    250    13    14  0.102110  {0,2,0}     31    1
40    259    98    99  0.886497  {1,0,0}     35    1
68    267   141   142  0.165085  {0,1,0}     25    0
2     268    58    59  0.203740  {0,3,0}     34    1
74    296   161   162  0.429404  {0,2,0}     25    0
75    343    60    67  0.929544  {0,2,0}     21    0
113   350   114   115  0.803934  {0,2,0}     38    1
9     363   118   119  0.363349  {1,0,0}     22    1
25    385    48    57  0.268043  {0,2,0}     24    0
5     403   126   127  0.344749  {1,0,0}     40    1
105   409   184   185  0.754030  {0,2,0}     33    1
52    424     6     7  0.328609  {1,1,0}     23    1
42    464    72    73  0.370084  {0,3,0}     24    1
77    478   198   200  0.868388  {0,3,0}     38    1
95    484    48    49  0.097868  {1,1,0}     37    1
15    492    96   111  0.511686  {1,3,0}     35    1
84    506   227   228  0.672991  {0,0,1}     21    0
125   514   227   228  0.370288  {0,0,1}     30    0
100   517   219   221  0.044518  {0,1,0}     20    1
103   520   237   240  0.558012  {1,0,0}     33    1
65    527   134   146  0.316104  {0,1,0}     25    1
127   528   104   105  0.251938  {0,2,0}     34    1
97    535    27    28  0.901884  {0,2,0}     39    1
46    567   155   156  0.807247  {0,2,0}     35    0
94    568    10    11  0.092770  {0,1,1}     36    1
119   572    39    40  0.895490  {1,2,0}     34    1
34    574    56    57  0.173075  {0,3,0}     28    1
82    584    24    26  0.516879  {0,2,0}     38    1
73    595    16    17  0.059626  {0,1,1}     22    1
80    601   178   179  0.359351  {1,1,0}     31    1
107   620   178   179  0.839921  {0,3,0}     27    0
54    621    65    92  0.687561  {0,1,1}     22    0
91    632   119   161  0.547090  {0,1,0}     26    0
110   639     2     3  0.772003  {0,1,0}     35    1
93    644    31    32  0.592970  {0,3,0}     36    0
76    655    57    61  0.699370  {0,3,0}     32    0
44    656   197   198  0.414116  {0,1,1}     25    1
121   665   170   171  0.675634  {0,2,0}     39    1
24    669   246   248  0.238678  {0,1,0}     24    0
88    669   134   135  0.891353  {0,3,0}     37    1
124   677   112   114  0.323869  {1,0,0}     25    1
112   680   122   123  0.287092  {0,1,1}     26    0
13    686    98    99  0.837944  {0,2,0}     34    1
98    691   157   158  0.709753  {1,1,0}     24    1
104   695    96    97  0.680896  {0,3,0}     33    1
50    697   173   181  0.006717  {0,3,0}     35    0
10    700   104   106  0.667278  {0,2,0}     21    0
109   705   232   233  0.483588  {1,0,0}     25    1
30    706    65    92  0.400283  {0,3,0}     20    0
39    711    70    71  0.059807  {0,2,0}     25    1
19    730   104   105  0.503222  {0,2,0}     35    0
6     740    27    30  0.236528  {0,1,0}     34    1
101   742   118   119  0.702341  {0,2,0}     25    1
4     753    43    46  0.234186  {1,0,0}     30    1
120   755    38    40  0.456756  {0,3,0}     32    1
122   798   199   201  0.622808  {1,0,0}     26    1
36    799   185   192  0.751512  {0,2,0}     25    0
111   804   147   148  0.757836  {0,1,0}     31    0
92    804    83    85  0.146649  {1,1,0}     30    1
108   806    98    99  0.563347  {0,1,1}     26    1
41    814   179   180  0.734644  {1,0,0}     21    1
123   815   121   122  0.052021  {0,2,0}     24    1
89    827   185   186  0.679009  {1,1,0}     23    1
55    831    23   170  0.446154  {1,0,0}     21    1
49    875    70    72  0.350716  {0,2,0}     32    0
63    878    45    64  0.414898  {0,1,0}     20    0
14    906   130   131  0.070627  {0,1,1}     32    0
87    906    43    45  0.194649  {1,1,0}     27    0
66    911   140   149  0.040896  {0,2,0}     30    1
56    917    16    17  0.409405  {1,0,0}     22    1
16    933    77    81  0.179551  {0,1,1}     33    0
85    940   134   146  0.207897  {1,1,0}     38    1
31    951   212   218  0.838213  {0,1,0}     31    0
33    953    96   114  0.744916  {0,1,0}     37    1
20    955   171   172  0.581584  {0,1,0}     23    1
48    956   227   228  0.386210  {0,1,1}     28    1
17    958    29    30  0.791028  {0,1,0}     22    0
81    965   117   118  0.682736  {0,1,0}     26    1
117   967   212   243  0.870105  {0,3,0}     38    1
32    969   139   141  0.668710  {0,2,0}     40    1
7     979   223   224  0.208810  {1,0,0}     36    0
37    983   116   120  0.896489  {0,2,0}     33    0
67    988     8     9  0.035765  {0,2,0}     33    0
1     996    11    42  0.669228  {1,2,0}     38    1
99    996    14    15  0.748680  {0,2,0}     24    0
118  1000   186   187  0.638858  {0,1,1}     24    1
62   1002    61    62  0.891268  {0,1,0}     31    1
