map EGL-G2-B
fac 5 10 {0,84,46,63,235}
hosp 2 {0,64}
n_ALS 7 1 {5:0,1:63,1:235}
n_BLS 19 1 {3:0,6:84,3:46,4:63,3:235}
n_CLS 9 0 {2:0,4:84,1:46,1:63,1:235}
      c_m  head  tail      c_af      c_d  c_tau  c_h
58     12    73    74  0.693026  {0,2,0}     30    1
126    20   124   125  0.993441  {0,2,0}     35    0
108    35   251   252  0.915505  {0,2,0}     38    1
32     46    35    36  0.019316  {0,1,0}     28    1
29     76   109   110  0.925334  {1,0,0}     23    1
14    121    14    15  0.319778  {1,1,0}     34    1
104   153   222   223  0.739015  {0,3,0}     37    1
75    205   156   162  0.195676  {0,3,0}     34    0
60    263   143   144  0.884078  {0,1,0}     30    1
24    326   112   113  0.113751  {0,1,1}     32    0
3     344    99   100  0.009506  {0,2,0}     26    1
22    348   184   185  0.254306  {1,0,0}     33    1
85    367   106   108  0.957432  {0,1,0}     29    0
10    370    47    48  0.412245  {1,1,0}     20    1
33    371   210   215  0.656577  {1,0,0}     27    1
13    377    23    87  0.754825  {0,2,0}     37    1
79    378   213   214  0.539267  {1,0,0}     23    1
0     379    34    41  0.855972  {1,0,0}     38    1
52    390    23   150  0.479978  {0,1,0}     25    1
11    395   240   242  0.067576  {0,2,0}     26    1
63    416   184   188  0.008724  {0,2,0}     32    1
53    423    92    93  0.326936  {0,2,0}     34    1
59    431   204   205  0.382326  {1,0,0}     33    1
81    461    31    38  0.348463  {1,0,0}     38    1
34    467    56    57  0.961368  {0,1,0}     32    1
96    480    51    52  0.973382  {0,1,1}     27    0
67    486    98   127  0.960775  {0,1,0}     30    0
119   494   205   208  0.131875  {1,1,0}     27    0
73    499   217   218  0.729433  {0,3,0}     39    1
49    509     3     4  0.210225  {0,2,0}     38    0
107   533   161   164  0.424529  {0,3,0}     27    1
121   534   203   204  0.294771  {0,3,0}     21    0
110   535   191   195  0.325016  {0,3,0}     29    0
115   543    66    92  0.717762  {0,2,0}     30    1
12    553   165   166  0.638086  {1,3,0}     27    1
105   557   162   163  0.272122  {0,2,0}     28    1
114   559   164   169  0.982474  {0,1,0}     39    0
40    580     6     7  0.602275  {0,2,0}     28    0
84    604    73    74  0.859067  {0,1,0}     20    1
113   605    36    37  0.288522  {0,2,0}     29    0
27    605    74    76  0.318361  {0,1,1}     40    1
