map EGL-G1-E
fac 5 10 {0,140,89,78,56}
hosp 2 {0,103}
n_ALS 7 1 {1:0,1:140,2:89,1:78,2:56}
n_BLS 24 1 {2:0,9:140,3:89,4:78,6:56}
n_CLS 5 0 {1:0,3:89,1:56}
      c_m  head  tail      c_af      c_d  c_tau  c_h
127    17    36    37  0.020065  {0,2,0}     40    0
71     28   129   136  0.363381  {1,3,0}     22    1
68     30   231   236  0.798515  {0,1,0}     21    1
76     30   139   141  0.103591  {0,0,1}     33    1
88     97   165   166  0.454278  {0,3,0}     24    1
65    144   156   160  0.954540  {0,2,0}     35    0
38    166   167   175  0.867906  {1,1,0}     36    1
42    177     8    33  0.137952  {0,2,0}     33    0
58    216   150   151  0.517221  {1,1,0}     31    1
61    258   124   125  0.652322  {0,1,0}     28    1
34    322   142   144  0.869534  {1,1,0}     30    1
57    360    29    31  0.559559  {0,2,0}     25    1
55    369   114   115  0.608220  {1,0,0}     21    1
9     384   102   110  0.360523  {0,3,0}     38    1
44    393   170   171  0.175507  {0,2,0}     29    0
120   398    48    57  0.175429  {1,1,0}     24    1
27    422   115   116  0.019744  {1,0,0}     33    1
69    427    91    92  0.932150  {0,1,0}     39    1
75    451   195   196  0.717296  {0,1,0}     28    1
52    460    53    54  0.357919  {1,0,0}     35    1
100   462   117   118  0.333795  {1,1,0}     29    1
23    464   222   223  0.287454  {0,1,0}     34    0
95    467   228   230  0.141192  {1,3,0}     40    1
12    473   146   147  0.474765  {0,3,0}     29    0
87    524   231   232  0.407234  {0,1,0}     24    0
30    542   176   180  0.891375  {0,3,0}     28    1
14    551   238   240  0.325354  {1,1,0}     25    1
117   557    61    62  0.368254  {0,0,1}     34    0
126   569    62    63  0.022245  {1,1,0}     20    1
104   571    96   111  0.445662  {0,2,0}     27    1
102   578     3    15  0.116436  {0,2,0}     39    0
92    588    50    53  0.958748  {1,0,0}     36    1
98    597    39    52  0.661009  {0,2,0}     28    0
19    612   101   110  0.872875  {0,1,1}     31    0
37    613   232   233  0.740725  {0,2,0}     24    1
115   616   188   189  0.989215  {0,2,0}     22    0
62    650   186   187  0.964301  {0,3,0}     40    1
16    662    66    68  0.385612  {1,1,0}     39    1
6     666     7     8  0.606737  {1,0,0}     32    1
29    668     3     4  0.384734  {0,3,0}     21    1
74    678   216   217  0.697534  {1,0,0}     32    1
106   682   142   144  0.394039  {0,1,0}     24    0
40    693    86    87  0.737112  {0,1,0}     34    0
63    698   162   166  0.739291  {0,1,1}     40    0
26    700    15    17  0.208319  {0,2,0}     27    0
110   709    55    56  0.953042  {0,2,0}     26    1
0     717   149   150  0.197739  {0,2,0}     21    1
105   722    70    71  0.879925  {1,1,0}     22    1
4     732    69    70  0.359159  {1,3,0}     35    1
83    742    68    69  0.126652  {0,2,0}     26    1
7     746    39    40  0.644314  {1,1,0}     24    1
46    749   241   242  0.992177  {1,1,0}     32    1
59    752    77    78  0.254189  {0,3,0}     22    1
109   763   110   113  0.142858  {0,2,0}     23    1
50    800    34    41  0.491066  {0,2,0}     39    1
60    807    83    85  0.152199  {1,1,0}     33    1
70    811     1     2  0.143667  {1,1,0}     27    1
41    815   184   185  0.233977  {1,0,0}     36    1
94    817    29    31  0.982590  {0,1,0}     21    1
47    818   137   138  0.308980  {0,2,0}     29    0
64    824   213   214  0.088116  {1,1,0}     20    1
32    826    91    92  0.070071  {0,0,1}     38    1
79    833   158   159  0.868386  {1,1,0}     33    1
119   839   169   173  0.129241  {1,1,0}     32    1
24    839    36    39  0.339460  {1,2,0}     40    1
35    842    28    29  0.666680  {0,3,0}     32    0
54    845    80    81  0.820266  {1,0,0}     26    1
17    845   155   161  0.301732  {0,1,1}     21    1
123   856    10    11  0.842299  {1,0,0}     31    1
31    865   132   133  0.991078  {0,1,0}     39    1
10    868     3    23  0.987351  {0,2,0}     40    0
96    869     4    22  0.758158  {0,1,0}     29    0
90    884    39    40  0.126057  {0,2,0}     36    1
45    894   244   248  0.203439  {0,0,1}     39    0
124   905   199   202  0.352538  {1,0,0}     28    1
13    907    14    15  0.038829  {0,2,0}     22    0
39    932    51    52  0.753980  {1,0,0}     21    1
78    933   243   244  0.104017  {0,0,1}     27    1
5     941   234   236  0.973574  {0,2,0}     40    0
118   967    25    26  0.916210  {1,1,0}     36    1
103   967    14    15  0.796765  {0,3,0}     21    0
25    968   196   197  0.023672  {0,1,0}     34    0
18    969   160   163  0.774534  {0,2,0}     28    1
51    973   100   101  0.840446  {1,0,0}     35    1
56    978    59    60  0.089549  {1,1,0}     31    1
111   979   161   162  0.112196  {0,1,0}     34    1
1     991   226   227  0.179175  {1,1,0}     31    1
122   991   154   155  0.259490  {0,0,1}     29    1
15    993   244   245  0.354036  {0,1,0}     27    1
114   996   160   163  0.886613  {1,0,0}     37    1
66    998   114   115  0.652354  {0,3,0}     37    0
113  1003   212   218  0.497929  {0,1,0}     37    0
72   1005   225   248  0.984517  {0,0,1}     27    0
86   1010   243   244  0.281703  {0,2,0}     38    0
73   1011     7    30  0.887363  {1,1,0}     39    1
33   1028   138   139  0.608461  {0,3,0}     29    0
8    1033   210   211  0.566822  {1,0,0}     26    1
121  1039   100   101  0.663808  {1,1,0}     31    1
11   1053   207   209  0.559161  {0,0,1}     38    0
22   1066   222   225  0.044485  {1,1,0}     29    1
97   1075   149   150  0.997184  {0,3,0}     38    0
48   1083   134   146  0.238694  {1,0,0}     35    1
67   1084   140   141  0.953646  {0,2,0}     40    1
125  1088   213   214  0.056928  {0,2,0}     26    1
108  1092   190   192  0.613322  {0,1,1}     24    0
43   1103     9    10  0.501659  {1,1,0}     22    1
36   1111   156   162  0.039175  {0,2,0}     31    0
77   1124    35    36  0.580452  {0,1,1}     22    0
112  1139   156   160  0.304089  {0,3,0}     33    1
99   1150    94    95  0.182290  {1,0,0}     27    1
21   1171   114   115  0.970591  {0,1,1}     34    1
93   1178    15    17  0.505012  {1,3,0}     34    1
85   1203   151   152  0.151413  {1,0,0}     26    1
107  1247   219   220  0.550791  {0,1,0}     21    0
81   1252    68    69  0.266056  {0,2,0}     32    0
91   1254   176   179  0.622864  {1,1,0}     38    1
