map EGL-G2-D
fac 5 10 {0,74,14,199,3}
hosp 1 {0}
n_ALS 10 1 {3:0,2:74,1:14,3:199,1:3}
n_BLS 21 1 {3:0,4:74,3:14,3:199,8:3}
n_CLS 8 0 {3:74,2:14,2:199,1:3}
      c_m  head  tail      c_af      c_d  c_tau  c_h
18     79   157   163  0.716294  {1,0,0}     25    1
81     81   177   181  0.443241  {0,1,1}     29    1
80     96    71    72  0.427840  {0,1,0}     23    1
52    112   120   162  0.542610  {0,1,1}     23    1
4     143   142   143  0.936020  {1,1,0}     34    1
125   158   121   122  0.270949  {1,0,0}     25    1
19    182   115   116  0.864568  {0,1,0}     36    1
25    218   249   250  0.497264  {0,3,0}     20    0
71    224    48    49  0.797962  {0,3,0}     28    1
88    270   209   216  0.851748  {1,1,0}     32    1
46    270   124   125  0.813739  {0,1,0}     22    1
102   294   244   245  0.256293  {0,1,0}     25    1
120   314   197   199  0.805248  {0,2,0}     25    1
108   325   108   109  0.636746  {0,2,0}     33    1
84    355   211   212  0.803084  {0,1,0}     32    0
64    375   184   188  0.812865  {0,2,0}     36    0
47    431   150   151  0.386405  {0,2,0}     26    1
60    437   237   238  0.723715  {0,2,0}     36    1
103   448    85   101  0.493529  {0,1,0}     34    0
7     451   125   152  0.985587  {1,1,0}     20    1
65    455   236   237  0.566137  {0,0,1}     26    0
76    508   193   194  0.155046  {0,1,0}     29    0
45    508   102   103  0.872862  {0,3,0}     34    0
59    544   106   118  0.483815  {0,3,0}     22    1
123   583    78    82  0.140064  {1,0,0}     23    1
35    598   219   220  0.644936  {0,2,0}     38    1
68    605    70    71  0.209958  {1,1,0}     23    1
31    609    32    34  0.543687  {1,3,0}     26    1
38    626     8    33  0.582870  {0,2,0}     25    0
48    643    39    52  0.139372  {0,3,0}     38    1
21    657   103   104  0.862360  {0,1,0}     32    0
2     657   199   200  0.597313  {0,0,1}     28    1
78    663    14    15  0.396461  {0,3,0}     35    1
62    668    16    17  0.342090  {0,2,0}     30    1
20    683   154   158  0.139437  {0,2,0}     35    0
113   699   126   127  0.317643  {0,2,0}     39    1
83    710   210   211  0.395606  {1,1,0}     37    1
119   711   145   148  0.785229  {0,0,1}     28    0
27    721    25    26  0.690595  {0,2,0}     35    0
54    732    86    87  0.087087  {1,1,0}     34    1
51    734   118   119  0.390402  {0,2,0}     38    0
116   742   105   106  0.445682  {0,1,0}     32    1
32    744    86    87  0.477904  {0,2,0}     21    0
73    747   101   102  0.539006  {0,2,0}     26    0
13    748    50    53  0.346136  {0,2,0}     27    0
69    762   135   136  0.450649  {1,1,0}     30    0
99    767   152   155  0.918490  {1,1,0}     27    1
53    769    59    72  0.309842  {0,2,0}     34    1
26    771    48    49  0.878106  {0,1,1}     40    1
9     774    99   100  0.588320  {0,2,0}     40    1
8     774   147   148  0.636189  {1,1,0}     37    1
124   794   177   181  0.583387  {0,1,0}     21    0
1     795     6    27  0.031890  {0,1,0}     37    0
106   803    81    82  0.623128  {1,1,0}     23    1
12    806    82    85  0.406606  {1,0,0}     30    1
0     816   166   175  0.401356  {0,2,0}     40    0
22    825   247   248  0.567386  {1,0,0}     38    1
66    846    45    46  0.952205  {1,1,0}     24    0
86    847   147   148  0.186070  {0,1,0}     34    0
85    848   161   165  0.350330  {0,3,0}     32    0
117   852   130   137  0.110485  {0,2,0}     35    0
3     855    71    72  0.928206  {1,1,0}     26    1
23    856   221   222  0.276549  {1,1,0}     33    1
126   857    99   132  0.227695  {1,0,0}     24    0
55    863   185   186  0.917361  {0,3,0}     37    0
97    873    63    64  0.109974  {0,1,0}     35    1
56    876   184   188  0.725892  {0,1,0}     22    0
94    880   136   146  0.519824  {1,0,0}     37    1
5     881    89    90  0.923722  {1,1,0}     25    1
87    885     8    33  0.891328  {0,1,0}     34    1
42    886    59    60  0.954014  {0,1,0}     26    1
72    886    61    65  0.819755  {0,3,0}     33    1
50    889   126   150  0.554807  {1,1,0}     29    1
49    893   113   115  0.716341  {1,1,0}     39    1
63    894   104   105  0.836740  {0,2,0}     30    1
77    897     7     8  0.502650  {0,1,0}     28    1
57    897    84    86  0.239085  {0,1,0}     23    1
39    923   140   141  0.633840  {1,1,0}     33    1
114   930   190   191  0.567615  {0,0,1}     20    1
82    942   243   245  0.090502  {0,2,0}     36    1
115   946   250   251  0.308574  {0,3,0}     36    1
105   961   197   199  0.125454  {0,1,0}     26    0
14    972     0    21  0.559744  {0,3,0}     30    0
43    985    56    57  0.046020  {0,1,1}     36    1
30    988   122   123  0.303121  {0,2,0}     28    1
67   1027   185   187  0.940924  {0,2,0}     24    1
98   1053    32    34  0.594965  {0,2,0}     20    1
36   1054    78    82  0.655156  {1,1,0}     24    1
118  1056   171   172  0.801133  {0,3,0}     30    0
40   1063   163   168  0.156829  {0,2,0}     35    1
91   1064    61    62  0.318697  {1,1,0}     23    1
79   1066   191   195  0.188532  {0,2,0}     28    1
92   1075   208   209  0.343602  {1,1,0}     26    1
121  1077    26    28  0.188078  {0,2,0}     39    1
75   1098     8    33  0.986356  {0,1,0}     22    1
16   1103   248   249  0.046104  {0,1,0}     27    0
33   1104    81    82  0.069563  {0,2,0}     21    1
70   1110   209   216  0.393595  {0,1,0}     36    1
29   1148   128   129  0.033802  {0,2,0}     39    1
34   1171   103   111  0.909684  {0,3,0}     38    1
28   1187   152   153  0.423869  {0,3,0}     36    0
112  1210   189   190  0.665715  {0,2,0}     32    1
6    1225    20    21  0.983112  {0,3,0}     32    1
74   1235    43    46  0.306093  {0,3,0}     40    1
44   1236   136   137  0.000874  {0,3,0}     21    1
109  1239   145   146  0.874779  {1,1,0}     27    1
122  1242   217   218  0.644868  {1,1,0}     38    1
93   1245   113   115  0.942916  {0,1,0}     36    1
111  1247     8     9  0.746747  {0,2,0}     36    1
110  1251    68    69  0.948401  {0,3,0}     37    1
61   1256   218   250  0.905957  {0,1,0}     30    1
101  1260    59    60  0.798257  {0,2,0}     35    0
96   1262    37    75  0.567719  {1,1,0}     39    1
127  1264     3    23  0.957888  {0,2,0}     39    1
95   1267   243   245  0.076838  {0,1,0}     34    0
90   1296    48    57  0.413560  {0,1,0}     30    1
24   1301    59    60  0.252341  {0,0,1}     34    0
58   1302    92    93  0.555611  {1,0,0}     28    1
41   1315     7     8  0.134417  {0,2,0}     20    0
37   1322   181   182  0.334599  {0,3,0}     20    1
15   1334    13    14  0.747628  {0,2,0}     24    0
11   1340   236   237  0.250910  {0,1,0}     24    1
100  1355    28    29  0.926136  {0,1,0}     32    0
89   1358     6    27  0.479958  {0,1,0}     32    0
107  1375   165   166  0.113974  {1,0,0}     31    1
17   1381    16    18  0.254513  {0,2,0}     36    0
104  1399     8    33  0.212552  {1,0,0}     35    1
