map EGL-G2-E
fac 5 10 {0,141,192,80,98}
hosp 2 {0,115}
n_ALS 5 1 {1:141,2:192,2:98}
n_BLS 23 1 {6:0,5:141,5:192,2:80,5:98}
n_CLS 6 0 {1:0,1:141,2:80,2:98}
      c_m  head  tail      c_af      c_d  c_tau  c_h
29      2   225   226  0.057679  {1,0,0}     25    1
15      7   242   243  0.107136  {1,1,0}     38    0
122    14   188   189  0.998834  {1,1,0}     29    1
0      18    76    78  0.906151  {0,2,0}     38    0
79     35     6    27  0.547463  {0,2,0}     26    1
46     45   168   176  0.441027  {0,1,0}     21    1
66     67   226   251  0.089420  {0,2,0}     32    1
42     85   119   120  0.561507  {0,1,0}     35    1
84    101    92    93  0.562163  {0,1,0}     28    0
115   113    90    91  0.170140  {1,0,0}     29    0
102   116   248   249  0.683104  {0,1,1}     20    0
39    148    68    69  0.932189  {1,0,0}     22    0
88    162    96    98  0.776114  {1,0,0}     38    0
8     258   139   140  0.091845  {1,0,0}     34    1
68    324    25    26  0.955094  {0,3,0}     25    1
121   357   143   145  0.917114  {0,2,0}     39    1
105   386    26    28  0.200465  {0,3,0}     39    1
119   389   228   229  0.088888  {1,1,0}     27    1
69    392   226   229  0.509140  {1,0,0}     39    1
18    415   236   238  0.059034  {0,1,0}     33    1
127   426    84    85  0.653237  {1,0,0}     24    1
76    429     1    12  0.292014  {0,1,0}     25    1
117   471   184   185  0.936286  {0,2,0}     35    0
60    487   247   248  0.470052  {1,1,0}     26    1
32    495   234   235  0.527886  {0,0,1}     26    1
108   502    26    28  0.540565  {0,2,0}     20    0
112   518   151   152  0.461163  {0,2,0}     23    1
86    522    48    57  0.684145  {0,1,0}     40    1
49    523   137   138  0.680118  {1,1,0}     37    1
26    549   151   153  0.155364  {1,1,0}     27    1
104   555   164   165  0.597563  {0,2,0}     23    0
44    558   133   134  0.270598  {0,2,0}     27    1
33    582    36    37  0.069995  {0,1,1}     26    1
65    583   130   137  0.325920  {0,3,0}     32    1
59    587    86    87  0.916979  {1,1,0}     29    1
13    592    90    91  0.906317  {0,1,1}     32    1
123   598    36    38  0.493436  {0,3,0}     35    1
62    605   137   138  0.877023  {0,3,0}     24    0
125   615   176   177  0.239248  {0,2,0}     24    1
100   620   242   243  0.900927  {0,1,0}     36    0
98    621    17    19  0.675693  {0,3,0}     25    1
28    623   154   158  0.316892  {0,1,0}     24    0
57    628   163   167  0.921067  {0,2,0}     31    0
