map EGL-G1-D
fac 5 10 {0,165,82,134,73}
hosp 2 {0,37}
n_ALS 5 1 {1:0,2:134,2:73}
n_BLS 21 1 {5:0,3:165,3:82,8:134,2:73}
n_CLS 9 0 {3:0,3:165,2:82,1:73}
      c_m  head  tail      c_af      c_d  c_tau  c_h
2       7    62    63  0.618893  {1,1,0}     33    0
103    17   116   117  0.989222  {0,2,0}     20    0
107    36   139   141  0.872219  {0,1,0}     33    1
114    59    24    26  0.354167  {0,2,0}     24    0
14     96     9    34  0.813301  {0,1,0}     21    0
105   113   123   124  0.918860  {1,0,0}     35    1
81    146   106   108  0.719081  {0,0,1}     28    0
28    153    57    61  0.879048  {1,2,0}     20    1
44    181   132   134  0.847342  {0,0,1}     22    1
11    219   179   180  0.745965  {0,1,0}     27    0
82    223   246   247  0.361555  {1,0,0}     21    1
100   243   184   185  0.674128  {0,1,1}     22    0
101   282   152   153  0.351597  {1,1,0}     39    1
73    282   207   208  0.978050  {1,1,0}     30    1
88    312    60    67  0.209357  {0,2,0}     37    1
65    315   226   227  0.652194  {0,3,0}     31    1
43    386   134   146  0.176220  {0,3,0}     24    0
30    409   125   149  0.853524  {1,0,0}     38    1
58    439   196   203  0.796249  {0,1,0}     30    0
115   451   176   179  0.742033  {0,1,0}     24    0
74    480   212   218  0.415445  {0,3,0}     27    1
102   487   177   184  0.227144  {0,1,0}     29    1
57    503    32    33  0.957702  {0,1,1}     26    1
75    525    18    20  0.651644  {0,2,0}     39    0
93    526     6     7  0.331985  {0,1,0}     37    0
52    532    92    93  0.488761  {0,0,1}     28    1
13    536     4     5  0.477043  {1,1,0}     23    1
29    536    12    16  0.515229  {0,0,1}     39    1
49    569   108   109  0.485721  {1,1,0}     25    1
127   571   142   144  0.698863  {0,1,1}     28    0
26    584   169   170  0.992685  {0,1,0}     29    0
98    584   151   152  0.167378  {1,0,0}     23    1
80    584    58    59  0.455319  {0,2,0}     31    1
64    589   136   137  0.519239  {0,3,0}     35    0
91    600    60    67  0.221330  {1,1,0}     24    1
106   601   134   146  0.018504  {0,2,0}     29    0
78    604   141   142  0.296725  {0,1,0}     28    1
4     610   100   111  0.384182  {1,1,0}     36    1
24    616    12    13  0.389081  {0,3,0}     23    0
22    616   112   113  0.868396  {1,0,0}     29    1
23    620    30    33  0.022725  {0,0,1}     22    1
59    628    72    73  0.315651  {0,1,0}     36    1
31    634   219   221  0.488825  {1,0,0}     32    1
56    634   149   150  0.103699  {0,1,0}     35    1
71    650     5     6  0.249560  {0,3,0}     28    1
87    652    98   130  0.561321  {0,2,0}     36    0
76    653   125   126  0.883095  {0,2,0}     38    0
53    653    58    59  0.579441  {0,3,0}     33    0
118   670    89    91  0.757624  {0,1,0}     37    1
125   673    29    30  0.009254  {0,2,0}     38    1
9     673   242   245  0.167635  {1,1,0}     35    1
69    689   231   236  0.869107  {0,2,0}     27    1
61    710   124   151  0.956634  {0,0,1}     38    1
112   754   246   248  0.260226  {1,0,0}     28    1
3     757   127   138  0.736716  {0,2,0}     23    1
36    758   202   203  0.849144  {1,1,0}     21    1
120   770    53    54  0.345511  {0,1,0}     38    1
35    772    98    99  0.858860  {0,2,0}     26    1
97    778   231   232  0.648638  {1,0,0}     31    1
10    782   134   146  0.420422  {0,1,0}     20    1
83    802   228   230  0.530419  {0,2,0}     35    0
41    809     6     7  0.743488  {0,1,1}     38    1
90    814    27    30  0.311367  {0,2,0}     20    1
99    824    25    26  0.057808  {0,2,0}     39    1
123   831   242   245  0.223426  {0,2,0}     30    1
18    834   112   113  0.990048  {0,1,0}     24    0
19    838   196   203  0.594777  {0,1,0}     36    0
67    847   178   179  0.870989  {0,3,0}     35    1
5     847   189   241  0.770685  {1,0,0}     35    1
32    865    96   114  0.729609  {0,0,1}     26    0
113   866   226   227  0.072727  {1,3,0}     29    1
85    882    94    95  0.945059  {0,0,1}     36    1
96    886   165   177  0.498450  {0,2,0}     36    1
84    887   163   164  0.431673  {1,0,0}     20    1
1     893    65    66  0.829923  {0,2,0}     26    1
37    896   116   118  0.880743  {0,3,0}     26    1
50    910   169   170  0.606723  {0,2,0}     35    0
54    927   192   193  0.312563  {1,0,0}     31    1
16    935   244   245  0.729637  {1,0,0}     28    1
48    938    32    33  0.274836  {1,0,0}     32    1
55    951   135   145  0.141117  {0,1,0}     32    1
126   957   180   181  0.462321  {0,1,0}     35    0
94    958    19    20  0.146437  {0,1,0}     31    1
40    962   237   240  0.593375  {0,2,0}     36    0
51    976    27    30  0.048475  {1,1,0}     20    1
68    986    78    79  0.988134  {0,0,1}     26    0
12    991   225   226  0.008204  {0,2,0}     36    0
110  1006   177   178  0.705744  {0,0,1}     35    0
77   1040    15    17  0.870483  {0,1,0}     28    0
39   1044   222   223  0.292525  {0,2,0}     36    0
62   1063    75    77  0.833404  {0,2,0}     25    0
117  1077    61    62  0.488556  {1,0,0}     26    1
86   1101   124   125  0.846483  {0,1,0}     23    0
124  1106   176   180  0.105529  {0,1,0}     35    0
121  1114   119   169  0.008503  {0,3,0}     40    0
95   1117   246   248  0.665629  {0,2,0}     20    0
15   1155   100   101  0.642161  {0,2,0}     25    1
72   1168   100   101  0.934583  {1,3,0}     24    1
8    1171    18    20  0.929272  {1,0,0}     30    1
17   1187    24    25  0.605550  {0,1,0}     31    1
