map EGL-G1-C
fac 5 10 {0,173,165,107,245}
hosp 3 {0,51,104}
n_ALS 8 1 {2:0,2:173,1:107,3:245}
n_BLS 19 1 {4:0,3:173,6:165,3:107,3:245}
n_CLS 6 0 {2:173,1:165,1:107,2:245}
      c_m  head  tail      c_af      c_d  c_tau  c_h
117     1   213   214  0.943576  {1,0,0}     40    1
112    32   144   145  0.458424  {1,0,0}     27    1
84     66     7     8  0.501982  {0,2,0}     37    1
108   107   124   149  0.238269  {0,3,0}     24    0
89    117    75    77  0.720792  {1,0,0}     26    1
68    171   156   160  0.151148  {1,0,0}     26    0
71    198     6     7  0.981648  {1,0,0}     39    1
110   255   126   127  0.538285  {1,1,0}     20    1
50    266    18    19  0.938018  {0,0,1}     28    0
105   282    50    52  0.320000  {1,0,0}     20    1
47    289    84   100  0.179795  {0,1,0}     40    1
95    349   231   236  0.964839  {0,2,0}     35    0
57    357    65    92  0.178978  {1,1,0}     25    1
38    373    10    41  0.786041  {0,1,1}     40    1
16    376   105   107  0.060695  {0,2,0}     25    1
103   443   228   230  0.598402  {0,2,0}     26    1
69    480   238   239  0.324628  {0,3,0}     33    0
116   493    73    75  0.361950  {0,1,1}     36    1
90    495   177   178  0.142572  {0,2,0}     30    0
111   505   246   248  0.647838  {0,1,0}     27    1
21    506    97   126  0.136035  {1,0,0}     30    1
27    507    29    31  0.375970  {0,3,0}     28    1
76    510    90    95  0.943886  {0,3,0}     32    1
36    519   219   221  0.229010  {0,2,0}     32    0
40    519    81    82  0.850741  {1,0,0}     24    1
120   529    73    74  0.634711  {0,2,0}     32    0
126   540   190   192  0.838566  {1,0,0}     27    1
42    542    79    80  0.199888  {1,1,0}     27    1
80    543   237   240  0.040565  {0,2,0}     37    0
115   548    13    14  0.789300  {0,1,0}     26    1
122   552   115   116  0.097713  {0,2,0}     25    1
124   554    24    25  0.323639  {0,1,0}     27    0
1     556     3     4  0.135214  {1,1,0}     26    1
83    556    98   130  0.787975  {0,3,0}     34    0
101   568    56    57  0.286792  {0,1,1}     36    0
24    571   203   210  0.950531  {1,1,0}     21    1
0     579   152   153  0.726279  {0,0,1}     23    1
123   599   136   137  0.072974  {0,2,0}     37    0
30    601   131   132  0.482349  {0,1,0}     22    1
106   619   127   128  0.724121  {0,2,0}     37    0
88    621   188   189  0.600116  {0,1,0}     40    0
74    635   231   232  0.176961  {1,0,0}     30    1
79    649   140   141  0.378209  {0,3,0}     22    1
70    656    25    26  0.552812  {0,1,1}     34    1
75    661   162   167  0.567153  {0,3,0}     38    0
81    671   157   159  0.023283  {0,2,0}     28    1
67    671   242   243  0.652315  {0,1,0}     31    0
113   677   102   103  0.964564  {0,2,0}     28    0
3     678   210   211  0.093802  {0,3,0}     20    1
94    684   127   138  0.066977  {0,3,0}     38    1
33    693   232   233  0.275408  {1,1,0}     20    1
52    705    11    42  0.820445  {0,1,0}     21    1
45    709   112   114  0.975846  {0,2,0}     36    0
93    712   245   246  0.947091  {0,1,1}     24    1
121   717    83    84  0.147888  {0,2,0}     29    0
97    729     9    34  0.525409  {0,2,0}     23    0
9     733   103   104  0.931476  {0,3,0}     28    1
51    767    25    26  0.598007  {0,2,0}     34    1
