map EGL-G1-B
fac 5 10 {0,202,241,36,107}
hosp 3 {0,151,207}
n_ALS 6 1 {1:0,2:202,1:241,1:36,1:107}
n_BLS 24 1 {5:0,2:202,7:241,6:36,4:107}
n_CLS 9 0 {3:0,1:202,1:241,1:36,3:107}
      c_m  head  tail      c_af      c_d  c_tau  c_h
86     35    69    70  0.356648  {0,1,0}     28    0
72     69    14    15  0.040151  {1,1,0}     24    1
124    70     2    14  0.489924  {0,2,0}     22    1
16    133    61    62  0.538906  {0,2,0}     32    1
67    144   220   222  0.487891  {0,3,0}     32    0
98    144   134   135  0.208712  {0,0,1}     30    1
11    146   161   162  0.582693  {0,2,0}     26    0
97    189   116   117  0.567854  {1,3,0}     20    1
100   192   212   243  0.866077  {1,1,0}     24    1
42    212   207   209  0.632223  {1,1,0}     39    1
81    224   185   192  0.070297  {0,2,0}     25    0
57    246   232   234  0.496372  {0,2,0}     28    1
28    254    90    95  0.031480  {0,1,0}     38    1
122   308     5    23  0.342826  {0,2,0}     40    1
30    324   125   149  0.924967  {0,3,0}     35    1
63    388   207   208  0.355325  {0,1,0}     26    1
32    394    36    38  0.163507  {1,0,0}     38    1
21    397   119   161  0.136844  {1,1,0}     21    1
47    406    47    48  0.626835  {0,1,0}     36    0
50    411   244   249  0.861515  {0,2,0}     21    1
5     440   211   212  0.116985  {1,1,0}     39    1
93    452   195   197  0.607845  {0,1,0}     25    1
60    471    78    79  0.813110  {0,2,0}     37    1
104   494   106   107  0.224977  {1,3,0}     25    1
31    517   194   195  0.015672  {0,2,0}     23    1
73    520    17    19  0.094559  {0,2,0}     36    0
4     534     6    27  0.365408  {0,3,0}     25    0
48    537   115   122  0.542921  {1,1,0}     38    1
39    557   196   203  0.157433  {1,0,0}     34    1
116   560   212   218  0.178980  {0,2,0}     23    1
103   570   115   116  0.759487  {0,3,0}     25    1
59    582    54    55  0.201066  {1,1,0}     35    1
71    591    84   100  0.812401  {0,2,0}     39    1
61    595   101   102  0.049336  {0,1,0}     20    1
118   597     0     1  0.436255  {0,3,0}     24    1
34    608    67    68  0.530694  {0,1,0}     20    1
15    609    55    56  0.275582  {0,1,1}     25    1
76    614    43    44  0.894853  {1,1,0}     30    1
110   626    48    57  0.302436  {0,1,0}     39    1
80    628   238   240  0.579131  {0,2,0}     25    1
88    629    17    22  0.413306  {0,3,0}     28    0
91    642    92    93  0.823230  {1,0,0}     38    1
126   647   243   244  0.980918  {0,3,0}     26    1
107   655    10    11  0.695680  {0,1,0}     33    1
9     663    88    96  0.761224  {1,0,0}     23    1
82    665   122   123  0.387601  {1,1,0}     27    1
