map EGL-G1-D
fac 5 10 {0,218,170,55,65}
hosp 1 {0}
n_ALS 5 1 {1:218,2:55,2:65}
n_BLS 16 1 {1:0,3:218,4:170,5:55,3:65}
n_CLS 9 0 {3:0,2:170,1:55,3:65}
      c_m  head  tail      c_af      c_d  c_tau  c_h
31     88   142   144  0.439955  {1,1,0}     25    1
80    158   160   163  0.261787  {0,2,0}     30    1
37    166   126   127  0.896638  {0,3,0}     39    1
38    168    28    29  0.165007  {1,1,0}     36    1
34    290    31    32  0.633899  {0,1,0}     21    0
8     392   213   216  0.125044  {1,1,0}     28    1
53    421   189   190  0.479368  {1,0,0}     26    1
126   445     5     6  0.155834  {0,2,0}     31    0
62    458   213   214  0.979162  {0,1,0}     31    1
0     467    69    70  0.788585  {0,3,0}     20    1
66    467    23   170  0.216710  {0,1,0}     28    1
17    470   186   187  0.174035  {0,1,0}     22    0
10    474    90    91  0.347325  {0,2,0}     36    0
104   482   243   244  0.239674  {0,2,0}     36    0
121   491    66    68  0.978432  {0,2,0}     26    0
87    501   117   118  0.236628  {0,3,0}     29    1
118   503    79    80  0.275895  {1,0,0}     27    1
79    504   195   196  0.918916  {0,3,0}     27    0
76    521    40    41  0.637766  {0,2,0}     40    0
6     525   190   192  0.577612  {0,0,1}     37    0
86    560    69    70  0.804997  {1,0,0}     30    0
116   560     2    14  0.448524  {1,0,0}     23    1
119   567    19    25  0.465641  {0,1,0}     26    1
55    570   106   107  0.315332  {0,0,1}     22    1
75    584    17    19  0.536123  {0,1,0}     39    1
117   592    62    63  0.578539  {0,2,0}     22    1
71    601    68    69  0.220254  {0,1,0}     35    1
78    602    97   126  0.161482  {0,1,0}     25    0
103   620     3     4  0.760299  {0,3,0}     24    1
109   626   115   122  0.698246  {0,1,0}     31    0
67    649   189   190  0.491247  {0,1,0}     22    1
108   650    96   111  0.834574  {0,1,0}     37    1
19    652   134   135  0.330833  {0,1,1}     36    1
41    654   180   181  0.227656  {1,1,0}     23    1
32    660    89    91  0.602360  {1,1,0}     25    0
98    662   198   199  0.879525  {0,3,0}     37    1
30    674     1    12  0.408686  {0,1,0}     20    1
84    679    69    70  0.028164  {1,1,0}     27    1
96    679   119   161  0.728421  {0,1,0}     34    1
2     696    65    92  0.989853  {1,2,0}     21    1
21    700    39    40  0.998912  {1,0,0}     31    1
115   710    96   111  0.366528  {0,1,0}     21    0
36    713    80    88  0.616768  {0,1,0}     39    1
120   716    70    72  0.115616  {0,3,0}     20    0
74    752    73    74  0.039215  {0,3,0}     24    1
61    755   106   108  0.425535  {0,1,0}     32    0
122   758   140   141  0.707232  {0,1,0}     40    0
16    762    85    86  0.150583  {0,0,1}     32    0
73    765    67    68  0.526363  {1,0,0}     22    1
111   768    10    11  0.974040  {0,3,0}     32    0
106   770   211   212  0.127458  {0,3,0}     35    0
4     774    48    49  0.645190  {0,0,1}     28    0
45    778     2    14  0.255421  {0,1,0}     23    1
72    781   167   175  0.266697  {0,3,0}     23    1
12    784    15    17  0.850502  {0,1,0}     36    1
22    787   140   149  0.098715  {0,1,1}     32    1
44    795   226   231  0.473277  {0,3,0}     24    1
107   796   202   204  0.165873  {1,0,0}     39    1
81    811   129   136  0.222851  {1,0,0}     39    1
85    816   140   141  0.711061  {0,1,0}     33    1
65    824    43    45  0.248885  {0,1,0}     36    0
39    828    50    53  0.684820  {0,2,0}     30    1
54    844   102   110  0.730352  {1,1,0}     31    1
59    849   115   116  0.740213  {0,3,0}     40    0
3     869    68    69  0.118005  {0,2,0}     21    1
7     883   225   226  0.502429  {1,0,0}     27    1
25    885    65    66  0.354831  {0,2,0}     21    1
92    886   110   113  0.664603  {0,2,0}     28    1
102   895    75    76  0.213396  {0,2,0}     33    0
93    905   220   222  0.849510  {0,0,1}     21    1
97    912   241   242  0.418641  {0,3,0}     26    1
40    916    81    82  0.009767  {0,1,1}     29    0
20    920   154   155  0.911593  {1,0,0}     21    1
52    925   110   113  0.857735  {0,0,1}     26    1
123   927   237   238  0.289128  {0,1,0}     33    0
49    934   134   146  0.425862  {1,1,0}     38    1
69    950    69    70  0.348698  {0,2,0}     35    1
89    951     4     5  0.843523  {1,2,0}     38    1
99    952    29    30  0.885718  {1,0,0}     25    1
1     961   219   221  0.596944  {0,2,0}     23    0
91    967   101   102  0.701961  {1,1,0}     35    1
58    969    41    51  0.890595  {1,0,0}     21    1
43    972   142   143  0.486166  {1,0,0}     28    1
105   981    84   100  0.768415  {0,1,0}     29    1
100   999   244   249  0.491983  {1,0,0}     30    1
124  1003    42    43  0.746689  {0,3,0}     32    1
42   1005   170   171  0.958669  {0,2,0}     34    0
101  1009   140   149  0.283820  {0,2,0}     20    1
28   1020    98    99  0.586126  {0,1,0}     32    1
63   1042   135   136  0.467335  {1,1,0}     37    1
33   1055   164   165  0.460375  {1,1,0}     21    1
95   1055   103   113  0.924118  {0,3,0}     32    1
29   1058   146   147  0.176497  {0,3,0}     24    0
27   1059   116   118  0.184168  {0,1,0}     33    1
56   1080    25    26  0.773908  {1,1,0}     38    1
114  1093   160   164  0.069336  {0,1,1}     38    0
13   1100   199   202  0.684860  {0,2,0}     21    1
48   1104   158   159  0.148625  {0,0,1}     24    1
90   1110   163   168  0.525577  {1,1,0}     34    1
9    1111    39    72  0.035414  {0,1,0}     38    1
26   1118   242   245  0.808335  {1,0,0}     37    1
94   1122    39    52  0.166552  {0,1,1}     23    0
60   1135   237   238  0.851151  {1,1,0}     27    1
64   1155   145   146  0.375156  {0,1,0}     36    1
68   1157    75    77  0.984827  {1,1,0}     38    0
127  1159    50    53  0.413175  {1,3,0}     25    1
82   1163    97   126  0.889266  {1,0,0}     29    1
51   1164   124   125  0.154621  {0,2,0}     27    0
15   1170   220   222  0.072833  {0,2,0}     39    0
23   1181   243   244  0.928227  {0,3,0}     30    1
14   1188   101   110  0.653889  {0,0,1}     29    1
57   1190    37    74  0.024409  {0,3,0}     24    1
35   1222    28    29  0.827011  {0,1,0}     31    1
24   1224    72    73  0.694065  {1,0,0}     24    1
83   1228   211   212  0.838976  {0,2,0}     36    1
88   1241    22    24  0.563053  {0,3,0}     26    1
5    1248   155   161  0.427121  {1,0,0}     22    1
46   1252    88    89  0.107529  {0,1,0}     28    1
112  1254    50    51  0.234880  {0,2,0}     28    1
113  1256   154   155  0.993108  {1,0,0}     20    1
11   1278   234   235  0.681611  {1,0,0}     27    1
125  1279   178   179  0.248034  {1,3,0}     20    1
77   1281   245   246  0.823571  {1,1,0}     24    1
50   1289    50    52  0.227176  {0,0,1}     21    1
110  1304    90    95  0.127191  {1,0,0}     39    1
18   1342   139   140  0.835305  {0,1,0}     28    0
70   1350   207   209  0.790139  {0,1,0}     21    0
47   1382   225   226  0.696148  {0,2,0}     20    0
