map EGL-G1-D
fac 5 10 {0,3,128,46,165}
hosp 2 {0,124}
n_ALS 5 1 {2:0,1:128,2:46}
n_BLS 25 1 {2:0,6:3,6:128,6:46,5:165}
n_CLS 6 0 {2:3,1:128,2:46,1:165}
      c_m  head  tail      c_af      c_d  c_tau  c_h
93     17     7    30  0.340827  {0,3,0}     23    1
80     17    30    33  0.917848  {1,0,0}     20    1
27     28   226   227  0.789926  {0,1,0}     22    0
62     46    17    19  0.867711  {0,1,0}     22    1
111    47   202   203  0.139985  {0,3,0}     38    0
95     60    98    99  0.929210  {0,2,0}     29    1
68     69   192   193  0.313143  {0,2,0}     31    0
123   109   110   113  0.224856  {0,2,0}     40    1
115   212    49    56  0.695504  {0,1,0}     31    0
104   236   219   221  0.833268  {0,1,0}     22    1
31    248   240   242  0.846579  {1,3,0}     28    1
16    248    73    75  0.005923  {0,2,0}     28    0
45    269    96    97  0.946195  {0,3,0}     36    1
6     310    47    64  0.280252  {0,3,0}     35    1
84    338   101   102  0.173334  {1,1,0}     26    1
97    392   234   235  0.001983  {0,3,0}     32    1
59    448     9    10  0.759117  {0,2,0}     38    0
12    461    75    76  0.731353  {0,2,0}     24    1
40    493    90    91  0.877141  {1,1,0}     38    1
53    505    46    47  0.295639  {0,1,0}     26    1
9     534   153   157  0.834682  {0,0,1}     28    0
110   537    23   149  0.281152  {0,1,0}     31    1
33    542    15    17  0.040931  {0,1,0}     23    0
20    542    77    78  0.778963  {1,0,0}     34    1
44    544   232   233  0.731283  {1,1,0}     38    1
106   546   185   192  0.890091  {0,1,0}     31    0
61    558    29    31  0.504059  {0,0,1}     21    0
94    570   199   202  0.483700  {1,0,0}     40    1
21    588    31    38  0.500740  {1,1,0}     27    1
8     592    27    28  0.373476  {0,3,0}     26    0
14    597   222   225  0.265888  {1,1,0}     20    1
54    601   115   116  0.541572  {1,1,0}     34    1
127   606   246   247  0.752720  {0,1,0}     26    0
92    610    91    92  0.808058  {1,0,0}     26    1
