map EGL-G1-D
fac 5 10 {0,178,213,169,67}
hosp 1 {0}
n_ALS 5 1 {1:0,1:178,1:213,2:169}
n_BLS 23 1 {3:0,4:178,7:213,7:169,2:67}
n_CLS 7 0 {1:0,1:178,1:213,1:169,3:67}
      c_m  head  tail      c_af      c_d  c_tau  c_h
106    74   177   178  0.368136  {0,2,0}     22    0
115    82    69    78  0.245810  {0,0,1}     27    1
26    110   243   244  0.310007  {0,2,0}     24    1
126   118   117   118  0.026532  {1,0,0}     39    0
88    123    48    49  0.249217  {1,1,0}     34    1
36    128    47    64  0.758767  {1,1,0}     25    1
15    135   203   210  0.363493  {0,2,0}     24    0
78    158   203   210  0.122907  {0,0,1}     26    0
11    163    32    34  0.531153  {1,1,0}     37    1
5     253   240   241  0.130740  {1,0,0}     28    1
14    253    73    75  0.779829  {0,1,0}     26    0
98    255   100   101  0.507996  {0,3,0}     37    0
41    298   178   183  0.728910  {0,1,1}     27    1
3     317   164   165  0.064676  {0,2,0}     24    1
54    356    43    44  0.712528  {0,1,0}     31    0
47    360   132   133  0.903423  {0,2,0}     28    1
114   387   219   221  0.973401  {1,1,0}     37    1
8     393   150   151  0.223140  {0,2,0}     35    1
83    430    15    17  0.469301  {1,1,0}     27    1
62    471    56    57  0.767166  {0,1,0}     28    0
89    472   241   242  0.656575  {0,1,0}     28    0
101   482    58    59  0.222858  {0,2,0}     38    1
79    483   175   176  0.104214  {0,0,1}     20    1
71    493   151   152  0.020953  {0,1,0}     40    0
53    516    94    95  0.542342  {0,1,0}     26    1
23    518    30    33  0.415089  {1,0,0}     24    1
32    542    36    37  0.019808  {1,0,0}     39    1
10    553   160   163  0.466271  {0,0,1}     36    0
39    559    89    90  0.723113  {0,3,0}     33    0
44    576   192   193  0.012286  {1,0,0}     22    1
111   584   139   140  0.615977  {0,2,0}     30    0
51    585   131   132  0.582080  {0,3,0}     21    0
35    599    46    47  0.183058  {1,0,0}     30    1
90    611   101   110  0.670389  {1,1,0}     24    1
92    614     8     9  0.598667  {0,2,0}     21    0
97    614   190   192  0.810724  {0,1,0}     36    0
70    617   225   227  0.052328  {0,2,0}     35    1
56    619    80    88  0.201483  {0,2,0}     22    0
42    621   136   137  0.840269  {0,1,0}     28    0
64    634    16    18  0.810545  {0,2,0}     20    0
110   643   149   150  0.482664  {0,3,0}     24    1
37    658   191   193  0.096564  {0,2,0}     40    1
80    658    60    67  0.917458  {0,1,0}     30    1
50    666    14    15  0.323756  {0,2,0}     37    1
13    682    93    94  0.762597  {1,0,0}     38    1
120   688   202   203  0.602036  {0,3,0}     21    1
30    699   225   248  0.859844  {0,3,0}     35    1
99    703     6    27  0.223172  {1,0,0}     36    1
1     712    30    33  0.890168  {0,2,0}     30    1
28    719   160   164  0.837809  {0,0,1}     30    0
94    729    48    49  0.320092  {0,3,0}     36    1
103   736   176   180  0.133195  {0,1,0}     31    1
76    741   216   217  0.659163  {0,2,0}     23    0
107   744   111   112  0.346664  {1,1,0}     30    1
31    756    88    96  0.390187  {0,1,0}     36    0
67    759    29    30  0.584893  {0,2,0}     40    1
86    767   121   122  0.240987  {1,1,0}     30    1
68    786    93    94  0.787496  {1,0,0}     24    1
82    792   157   159  0.872617  {0,2,0}     37    1
74    795   216   217  0.508941  {0,3,0}     25    1
69    805   119   161  0.378283  {0,2,0}     21    1
48    809    59    71  0.211873  {0,1,0}     32    0
66    810   245   246  0.270832  {1,1,0}     40    1
123   813    67    68  0.568963  {1,1,0}     23    1
22    814   101   110  0.706139  {1,0,0}     22    1
49    838     6     7  0.866652  {0,1,0}     37    1
108   841    77    78  0.404408  {0,0,1}     26    0
43    870     5    26  0.744071  {1,1,0}     20    0
85    872    50    53  0.546674  {0,2,0}     38    0
58    879    66    67  0.155466  {0,2,0}     34    1
7     883    27    28  0.430873  {1,0,0}     28    1
65    889   160   163  0.780568  {0,3,0}     33    0
109   893   116   120  0.813895  {0,0,1}     39    1
40    894   104   105  0.912909  {0,3,0}     36    0
29    906    48    49  0.177926  {0,1,0}     25    0
63    920   154   155  0.572461  {1,1,0}     24    1
17    928    51    52  0.900646  {0,1,1}     32    1
4     930   158   160  0.056831  {0,1,0}     25    0
20    933   234   236  0.958478  {0,1,0}     38    1
19    936   156   160  0.120260  {0,2,0}     21    0
81    946   153   156  0.845462  {1,0,0}     32    1
102   956    22    24  0.209440  {1,0,0}     31    1
45    967   126   127  0.012975  {0,1,0}     27    1
95    972   204   205  0.929045  {1,0,0}     23    1
96    976    55    56  0.976428  {0,1,0}     37    1
100   977    12    13  0.143419  {0,2,0}     35    1
34    978    48    57  0.974915  {1,3,0}     25    1
73    983    94    95  0.480475  {1,0,0}     32    1
91    989    81    82  0.477831  {0,2,0}     24    0
27    997   127   128  0.064462  {1,0,0}     40    1
18   1020   178   183  0.607408  {0,2,0}     36    0
59   1021    96   114  0.962242  {1,0,0}     30    1
77   1024   152   153  0.608278  {0,1,0}     33    1
33   1037    66    67  0.125942  {0,1,0}     27    1
60   1047     4    22  0.789281  {0,2,0}     40    0
118  1054   179   180  0.002047  {0,3,0}     37    1
122  1061   219   221  0.326626  {0,1,0}     36    1
121  1065     1    12  0.435043  {0,3,0}     33    0
46   1069    73    74  0.976647  {1,1,0}     26    1
24   1087   223   224  0.726951  {0,2,0}     37    1
61   1111   220   222  0.555427  {0,3,0}     35    1
75   1131    56    57  0.720283  {0,1,1}     20    1
25   1137   127   128  0.177837  {0,3,0}     26    1
12   1145   225   227  0.279623  {0,2,0}     23    1
104  1146   204   209  0.857191  {0,1,0}     36    1
93   1159    50    53  0.515289  {0,2,0}     26    0
16   1166   158   160  0.302683  {0,1,1}     26    0
124  1174   237   240  0.854991  {0,1,0}     23    0
9    1185    39    52  0.618263  {1,1,0}     25    1
0    1230    36    39  0.711829  {0,3,0}     22    1
119  1243     2     3  0.690572  {1,1,0}     24    0
84   1257    58    59  0.920189  {0,1,0}     29    1
72   1257   129   136  0.159676  {1,1,0}     26    1
112  1269    24    25  0.004175  {0,2,0}     29    0
52   1277     3     4  0.239777  {0,3,0}     28    0
116  1281   162   167  0.347765  {1,1,0}     37    1
105  1285   176   180  0.819080  {0,2,0}     22    1
117  1287    10    41  0.930311  {1,1,0}     37    1
2    1305   185   186  0.439396  {0,1,0}     34    0
55   1306   229   230  0.236970  {0,1,0}     32    0
6    1312   175   176  0.805624  {0,0,1}     36    1
113  1327    49    56  0.450032  {1,0,0}     31    1
21   1342    65    66  0.002835  {0,1,0}     26    1
125  1356     8     9  0.294239  {0,3,0}     25    1
38   1371    98    99  0.790775  {0,1,0}     38    1
127  1411   102   103  0.708603  {0,1,0}     29    0
87   1414   232   233  0.965601  {0,2,0}     23    1
57   1416   191   193  0.569152  {0,1,0}     34    1
