map EGL-G1-B
fac 5 10 {0,198,69,94,225}
hosp 3 {0,222,203}
n_ALS 9 1 {1:0,2:198,2:94,4:225}
n_BLS 15 1 {2:0,3:198,4:69,1:94,5:225}
n_CLS 8 0 {1:198,4:69,2:94,1:225}
      c_m  head  tail      c_af      c_d  c_tau  c_h
30     20     5    26  0.153213  {0,2,0}     29    0
33     50    10    41  0.049836  {0,3,0}     28    0
19     51    42    43  0.889140  {0,0,1}     31    1
31     75   154   155  0.667431  {0,2,0}     24    1
38     88    81    84  0.819748  {0,1,0}     33    1
115    96    48    49  0.884105  {0,1,0}     25    0
11    118   244   248  0.349013  {0,1,0}     26    1
91    126    93    94  0.092385  {0,2,0}     24    1
86    138    73    75  0.798730  {1,0,0}     29    1
59    159   225   248  0.506122  {1,1,0}     38    1
5     200    18    20  0.200338  {1,1,0}     21    1
77    207   150   151  0.287745  {0,3,0}     37    0
20    223    12    13  0.961155  {0,1,0}     30    1
32    224    61    62  0.087055  {0,3,0}     33    0
37    225   137   138  0.400117  {0,0,1}     31    0
120   285   191   193  0.257288  {1,1,0}     32    1
50    333   129   130  0.335924  {1,1,0}     38    1
40    355   107   108  0.528544  {0,1,0}     21    0
126   397   121   122  0.784121  {0,2,0}     29    0
22    408   195   196  0.003274  {0,0,1}     28    1
60    427   245   246  0.265604  {1,0,0}     29    1
61    455   173   181  0.874673  {1,0,0}     35    1
101   484    62    63  0.311685  {0,3,0}     33    1
62    487   164   165  0.942834  {0,2,0}     35    1
41    491    75    76  0.487925  {0,3,0}     28    1
68    506    89    90  0.354887  {0,1,0}     39    0
56    506    90    91  0.693815  {0,1,0}     39    0
103   512     8    33  0.366636  {0,2,0}     24    0
12    519    72    73  0.010468  {0,1,0}     26    0
15    520    94    95  0.056006  {0,1,1}     38    1
43    545    94    98  0.511501  {0,3,0}     25    1
117   556     8     9  0.040152  {0,1,0}     40    1
107   574    19    25  0.944878  {0,1,0}     36    1
1     576     7     8  0.729700  {1,0,0}     32    1
47    579   241   242  0.755333  {0,1,1}     24    1
81    583   232   233  0.135963  {1,1,0}     35    0
64    583    93    94  0.363465  {0,1,1}     23    0
73    589    62    63  0.863410  {1,1,0}     25    1
125   590   124   125  0.831967  {1,0,0}     38    1
2     609    25    26  0.177989  {1,0,0}     31    1
99    625    58    59  0.208163  {1,3,0}     37    1
93    661    59    71  0.304409  {0,2,0}     26    0
119   675    75    77  0.854153  {0,1,1}     22    1
106   690   212   218  0.662858  {1,0,0}     34    1
28    695   225   227  0.408541  {0,2,0}     29    1
84    698    73    75  0.136764  {0,2,0}     29    1
71    700    70    72  0.265589  {0,2,0}     40    0
27    702    93    94  0.903974  {0,0,1}     31    0
54    705   112   113  0.020730  {1,1,0}     23    1
45    706   197   198  0.325827  {0,3,0}     28    1
127   735    90    91  0.337025  {0,1,0}     35    0
97    735    98   130  0.774893  {0,2,0}     28    1
6     738    39    72  0.751025  {0,3,0}     37    1
14    742    36    37  0.594685  {0,1,0}     30    0
48    771   204   205  0.844512  {1,1,0}     25    1
51    777    60    67  0.276560  {0,1,0}     21    1
10    780   122   123  0.504623  {0,1,0}     36    0
123   783    81    82  0.510354  {0,0,1}     28    1
39    797    90    91  0.639842  {1,0,0}     39    1
110   798   154   155  0.155386  {0,1,0}     22    1
72    800   121   123  0.927176  {1,0,0}     27    1
0     804    46    47  0.763753  {0,3,0}     39    0
98    805     5    23  0.311295  {1,0,0}     28    1
118   810   234   236  0.771890  {0,3,0}     22    0
8     816   237   238  0.997847  {1,0,0}     28    1
69    819   162   166  0.745985  {1,1,0}     28    1
78    820   167   175  0.127808  {0,1,1}     35    1
74    835   106   108  0.137036  {0,2,0}     37    1
109   836    80    88  0.224537  {0,1,1}     21    1
79    840     5     6  0.655383  {1,1,0}     29    0
44    849   100   111  0.248854  {1,1,0}     35    1
58    854    59    71  0.222532  {1,0,0}     38    1
57    858     9    10  0.871073  {0,2,0}     34    0
82    867   128   129  0.814392  {0,3,0}     36    1
80    890     5    23  0.924607  {0,1,0}     21    1
104   899   154   155  0.241389  {0,1,1}     38    0
105   900    25    26  0.303694  {0,2,0}     24    0
7     914   107   108  0.913151  {1,0,0}     38    1
112   920   151   154  0.949871  {0,1,0}     32    0
55    923   103   113  0.739424  {0,3,0}     24    0
100   925   142   143  0.009569  {1,0,0}     32    1
75    938   106   108  0.572982  {0,2,0}     38    1
13    939    82    83  0.804640  {0,3,0}     32    0
67    944   227   228  0.470135  {0,2,0}     38    1
36    963    82    83  0.202495  {1,1,0}     31    1
24    987    66    67  0.859512  {1,0,0}     39    1
96    991    73    74  0.049202  {0,2,0}     31    1
46   1011   189   190  0.668742  {0,2,0}     25    1
87   1044   175   176  0.137491  {0,2,0}     22    1
85   1054    92    93  0.569501  {0,2,0}     40    1
4    1058    71    72  0.604607  {0,0,1}     29    1
116  1065   126   127  0.123162  {0,1,0}     23    0
108  1066   104   105  0.911619  {0,2,0}     26    1
63   1068   242   243  0.398552  {0,2,0}     27    0
29   1069   175   176  0.753211  {0,2,0}     35    0
88   1088    55    56  0.658622  {0,2,0}     27    0
53   1112    66    67  0.564907  {0,0,1}     27    0
90   1129    98   131  0.902323  {0,2,0}     20    1
66   1149   191   194  0.311009  {0,1,0}     33    0
111  1151     7     8  0.596104  {0,1,0}     32    1
92   1168    18    19  0.463026  {0,1,1}     30    0
23   1174    50    52  0.706135  {0,0,1}     30    0
3    1203    41    51  0.776642  {0,1,0}     27    1
121  1209    96   114  0.885615  {0,1,0}     29    0
34   1213   154   155  0.594495  {1,1,0}     23    1
21   1231   219   220  0.650143  {0,0,1}     24    1
113  1238    18    19  0.928602  {0,0,1}     29    1
16   1239   137   138  0.270837  {1,0,0}     23    1
35   1241   196   203  0.745065  {0,1,0}     21    1
25   1256   229   230  0.405117  {1,1,0}     25    1
52   1261     4    22  0.471871  {0,1,0}     38    1
95   1262   225   226  0.029276  {0,1,0}     20    1
76   1270   188   189  0.698734  {0,1,0}     32    1
9    1279    15    17  0.732024  {0,2,0}     37    0
70   1279     5     6  0.824238  {1,0,0}     35    1
114  1291   178   182  0.596614  {0,2,0}     21    1
49   1293    66    68  0.664911  {1,0,0}     37    1
124  1295   139   141  0.668763  {0,2,0}     32    1
89   1300    98   131  0.118734  {0,3,0}     37    0
94   1310   212   218  0.733273  {0,1,0}     38    1
26   1315   149   150  0.626503  {0,1,1}     27    1
83   1323   124   125  0.315279  {1,1,0}     30    1
18   1342   129   136  0.127672  {1,0,0}     40    1
102  1342   165   177  0.955941  {1,0,0}     28    1
42   1353    17    22  0.943710  {0,2,0}     24    0
65   1365   142   143  0.438314  {0,1,0}     40    1
17   1407    75    77  0.882279  {1,0,0}     39    1
122  1409   137   138  0.126633  {1,0,0}     25    1
