map EGL-G2-C
fac 5 10 {0,66,208,56,67}
hosp 1 {0}
n_ALS 9 1 {3:0,2:66,2:208,2:56}
n_BLS 18 1 {6:0,5:66,2:208,3:56,2:67}
n_CLS 5 0 {2:66,2:208,1:56}
      c_m  head  tail      c_af      c_d  c_tau  c_h
67      7   117   121  0.863629  {1,1,0}     40    1
124    14   208   209  0.147992  {1,0,0}     24    1
33     23   179   183  0.066662  {1,1,0}     22    1
121    24   159   161  0.928528  {0,1,0}     28    1
116    25   175   177  0.976479  {0,3,0}     25    1
36     27    70    79  0.829476  {0,1,1}     30    1
101   106   219   223  0.302557  {0,1,1}     36    0
54    177   227   229  0.481145  {1,0,0}     21    1
60    213   246   247  0.606196  {0,2,0}     31    1
58    271    93    94  0.001832  {0,2,0}     22    1
23    276    53    54  0.940719  {0,2,0}     22    1
50    304   145   148  0.661753  {0,1,0}     24    1
24    326   248   249  0.257830  {1,0,0}     21    1
29    335    58    59  0.575909  {1,1,0}     37    1
9     338   105   106  0.824649  {0,1,0}     34    0
35    347   166   167  0.682948  {0,3,0}     28    1
80    350   195   196  0.723895  {0,1,0}     40    0
117   385   107   108  0.383233  {0,3,0}     33    1
86    387    86    87  0.152785  {0,2,0}     31    1
73    389   189   190  0.436027  {0,3,0}     27    1
61    458   191   195  0.361365  {0,3,0}     39    1
109   468   208   210  0.314894  {1,1,0}     20    1
2     472   190   192  0.204859  {0,3,0}     20    0
39    487   168   176  0.307959  {0,1,1}     36    0
12    501   132   133  0.682978  {0,0,1}     34    1
5     507     3     4  0.823620  {1,1,0}     26    1
106   515    91    92  0.358473  {1,0,0}     23    1
17    522   244   253  0.734777  {0,2,0}     36    0
49    543   129   138  0.872901  {0,0,1}     40    1
41    551     3    15  0.441964  {1,0,0}     31    1
100   558   246   247  0.956078  {1,0,0}     37    1
16    587    27    30  0.824149  {0,2,0}     23    1
115   604   122   124  0.050989  {0,0,1}     38    1
55    608    49    56  0.179516  {1,0,0}     30    1
48    611    99   131  0.259512  {0,2,0}     20    0
53    612   132   133  0.533569  {0,1,0}     26    0
47    624   125   126  0.773445  {0,1,0}     30    0
22    626    67    69  0.250164  {1,0,0}     24    1
127   647    54    58  0.448064  {0,1,0}     22    0
122   649   189   190  0.894926  {0,3,0}     28    1
88    663    65    66  0.564083  {0,2,0}     34    0
64    663     0    21  0.715223  {0,1,0}     38    0
63    666   104   105  0.341912  {0,2,0}     34    1
13    671   184   188  0.296546  {1,1,0}     20    1
87    676   210   211  0.039910  {0,3,0}     26    1
46    677   200   201  0.586917  {0,3,0}     34    0
21    682   240   241  0.346344  {0,2,0}     28    0
99    708    10    41  0.369267  {1,0,0}     27    1
56    713   157   163  0.270265  {1,0,0}     32    1
59    749     5     6  0.925667  {0,3,0}     36    1
76    753   148   149  0.020717  {1,0,0}     40    1
93    754    11    42  0.575240  {0,1,0}     34    1
51    756    90    91  0.649337  {0,1,0}     23    0
94    757   154   158  0.946379  {1,0,0}     28    1
45    758   140   141  0.064558  {0,0,1}     23    1
72    766   101   102  0.784750  {0,2,0}     39    0
114   776   107   109  0.607010  {0,3,0}     20    1
113   822    84    86  0.389085  {0,2,0}     23    0
4     833    62    63  0.795543  {1,1,0}     28    1
19    842   157   163  0.468973  {1,1,0}     31    1
37    846   192   193  0.335850  {0,1,0}     21    1
75    859   106   108  0.532385  {0,2,0}     32    0
84    864   126   127  0.984535  {1,1,0}     23    1
0     864   199   200  0.097415  {0,2,0}     30    0
1     866   227   233  0.592381  {0,1,0}     25    1
62    867   131   132  0.905717  {1,1,0}     30    1
102   901   218   225  0.731906  {1,1,0}     28    1
7     903   204   205  0.229148  {0,2,0}     21    1
111   910    40    41  0.636736  {0,2,0}     21    0
66    919   161   165  0.647595  {1,0,0}     28    1
20    920     3    15  0.358774  {0,2,0}     29    1
89    921   215   221  0.563420  {0,1,0}     36    1
104   925   193   246  0.922197  {1,1,0}     34    1
83    925    39    40  0.070368  {1,0,0}     23    1
69    930   227   231  0.591293  {0,3,0}     21    1
43    932   233   235  0.455991  {0,3,0}     22    0
28    932    84    85  0.176032  {1,3,0}     37    1
81    934    97   115  0.005309  {1,0,0}     21    1
90    934   208   210  0.735280  {1,3,0}     31    1
123   939    41    51  0.236236  {0,3,0}     25    1
78    945   166   167  0.511388  {0,1,0}     21    1
8     945    16    17  0.907623  {0,1,0}     37    0
40    949   233   254  0.813832  {0,3,0}     39    0
42    961    45    64  0.116416  {0,1,0}     20    0
108   961   150   151  0.128631  {0,1,0}     30    1
57    973    10    41  0.730234  {0,1,0}     32    1
65    978    14    15  0.079258  {1,0,0}     24    1
119   990   206   207  0.672604  {0,2,0}     40    0
