map EGL-G2-D
fac 5 10 {0,4,66,135,10}
hosp 2 {0,204}
n_ALS 5 1 {1:0,1:66,3:135}
n_BLS 17 1 {3:0,4:4,5:66,1:135,4:10}
n_CLS 9 0 {1:0,2:4,1:66,3:135,2:10}
      c_m  head  tail      c_af      c_d  c_tau  c_h
118    13    50    53  0.896451  {1,1,0}     25    1
50     18   228   230  0.970248  {1,0,0}     26    1
14     98   133   135  0.916727  {1,0,0}     22    1
51    149     6    27  0.731649  {0,3,0}     39    1
86    170   152   155  0.217254  {1,1,0}     28    1
109   172   115   116  0.830989  {0,2,0}     32    1
127   203    32    33  0.298988  {0,2,0}     33    1
99    301    22    24  0.814022  {0,2,0}     36    1
29    325     3     4  0.846598  {0,2,0}     31    1
116   332   252   253  0.242585  {1,1,0}     27    1
81    333   101   112  0.045509  {0,3,0}     23    0
90    351    10    41  0.832566  {0,2,0}     39    1
32    376   234   235  0.947584  {0,1,1}     40    1
61    377    93    94  0.094637  {0,3,0}     25    1
126   397   208   209  0.715423  {0,2,0}     23    1
53    413   243   245  0.159160  {0,3,0}     28    0
115   421    41    51  0.217971  {1,0,0}     36    1
107   449     7     8  0.406533  {0,1,1}     21    1
106   456   188   189  0.487055  {1,0,0}     25    1
42    461     0    21  0.594658  {0,0,1}     28    0
92    469    17    19  0.924160  {0,3,0}     27    0
41    483   198   199  0.485644  {1,1,0}     31    1
0     484   216   217  0.491758  {0,2,0}     30    0
72    486    23   237  0.063479  {0,1,0}     22    1
96    503   175   177  0.400729  {1,1,0}     31    1
25    507    39    40  0.966288  {1,1,0}     38    1
69    507    23   237  0.155114  {1,0,0}     20    1
24    511    18    19  0.660420  {0,1,1}     35    1
114   514   164   169  0.624992  {0,1,0}     39    1
52    520    74    75  0.581354  {0,2,0}     38    0
124   528   176   177  0.894463  {1,0,0}     37    0
35    532   226   251  0.343391  {0,3,0}     20    1
17    540   171   172  0.984903  {0,1,0}     30    0
68    545    99   132  0.869697  {0,1,1}     38    1
113   556   216   218  0.524337  {1,1,0}     26    0
123   564   249   252  0.889119  {0,3,0}     33    1
40    564   168   176  0.585289  {0,2,0}     24    0
62    586    67    69  0.626333  {0,1,0}     39    0
76    593    10    11  0.588570  {0,2,0}     38    0
56    593   103   104  0.411510  {1,0,0}     31    0
57    595    47    64  0.218399  {0,2,0}     20    0
5     598   222   223  0.938707  {0,1,0}     21    0
97    604   250   251  0.733697  {0,2,0}     29    1
110   607   245   247  0.612915  {0,2,0}     31    1
18    626   198   199  0.420450  {0,1,0}     24    1
54    627   106   108  0.596542  {0,3,0}     28    1
21    632   165   166  0.961632  {1,0,0}     21    1
79    643    43    45  0.708817  {0,2,0}     26    1
101   647   105   106  0.146974  {1,0,0}     24    1
15    659   142   143  0.028585  {0,1,0}     26    1
27    673   104   105  0.314855  {1,1,0}     30    1
8     683    98   127  0.073351  {0,2,0}     30    1
