map EGL-G2-A
fac 5 10 {0,219,93,201,176}
hosp 1 {0}
n_ALS 5 1 {1:93,1:201,3:176}
n_BLS 23 1 {3:0,5:219,5:93,5:201,5:176}
n_CLS 6 0 {1:0,3:93,2:176}
      c_m  head  tail      c_af      c_d  c_tau  c_h
122    66    99   132  0.813454  {1,0,0}     39    1
53     89    46    47  0.537264  {0,1,1}     20    0
107   101    74    75  0.050083  {0,2,0}     34    1
113   134    59    72  0.563550  {0,3,0}     22    1
90    199   125   126  0.609781  {0,2,0}     31    1
123   219    91    92  0.303753  {1,0,0}     21    1
1     231   253   254  0.980050  {0,2,0}     37    0
77    268     4     5  0.295775  {0,3,0}     20    1
17    297    48    49  0.431773  {0,1,0}     28    1
99    300   216   217  0.818779  {0,2,0}     38    0
118   365    36    39  0.656326  {0,1,0}     37    1
33    390   153   154  0.989038  {1,0,0}     23    1
6     491   102   111  0.125343  {0,1,0}     20    0
87    500   170   171  0.079326  {0,1,0}     23    1
68    511   115   116  0.588106  {0,2,0}     32    1
83    513   155   156  0.658669  {0,1,0}     35    1
14    519   158   159  0.680095  {1,3,0}     22    1
57    523   216   218  0.974226  {1,3,0}     21    1
61    538   137   138  0.444784  {0,2,0}     20    1
35    552    36    39  0.127041  {0,2,0}     30    1
72    558   205   207  0.225974  {0,1,1}     38    0
36    574   107   109  0.430486  {0,1,0}     21    0
50    583    12    16  0.678574  {1,1,0}     38    1
15    586   190   192  0.639396  {0,1,0}     27    0
103   591   116   123  0.613971  {0,1,0}     30    0
119   596    67    69  0.433918  {1,2,0}     23    1
124   596   240   242  0.326211  {1,0,0}     28    1
85    602   198   199  0.057956  {0,2,0}     20    1
43    613    89    90  0.744805  {0,3,0}     34    1
40    625   111   114  0.390157  {1,0,0}     38    1
24    628   240   242  0.137326  {0,1,0}     27    1
97    638   174   183  0.979250  {0,3,0}     37    1
126   639    83    84  0.565743  {1,0,0}     20    1
21    646   156   162  0.789545  {0,1,0}     38    0
115   648    25    26  0.660499  {1,1,0}     39    1
74    672   107   109  0.300855  {0,1,0}     26    1
42    672   226   251  0.800073  {1,0,0}     39    1
127   674    10    41  0.472533  {1,1,0}     31    1
102   682   202   203  0.275198  {0,1,0}     29    1
54    684    23   150  0.062983  {0,2,0}     23    0
98    685   130   137  0.989244  {0,1,0}     25    0
8     687    11    42  0.628340  {1,1,0}     22    1
41    689   165   166  0.890540  {1,0,0}     21    1
28    690    91    92  0.367113  {0,1,0}     24    0
47    690   135   136  0.565334  {0,2,0}     33    0
63    704    99   100  0.300027  {0,1,0}     25    1
3     712   103   104  0.462608  {1,1,0}     23    1
64    719   152   155  0.025192  {0,0,1}     31    0
20    738   102   103  0.493892  {0,1,0}     23    1
112   744   213   215  0.671242  {0,1,0}     26    1
76    773    97    98  0.774582  {1,0,0}     38    1
10    775   136   137  0.472049  {0,1,1}     22    1
89    775    48    49  0.388277  {0,1,0}     26    0
19    782   228   229  0.346529  {0,0,1}     22    1
31    796    40    41  0.853357  {0,2,0}     34    1
82    800    57    61  0.876748  {0,1,0}     27    1
18    807   154   158  0.109213  {0,2,0}     26    0
23    810   201   202  0.713199  {0,2,0}     35    0
58    814     7    30  0.843743  {0,0,1}     30    1
121   828    85   101  0.787777  {1,2,0}     31    1
46    839   126   150  0.695589  {0,1,0}     39    0
32    850   220   221  0.705149  {0,2,0}     33    0
88    862   113   115  0.368566  {0,3,0}     29    0
59    874     4     5  0.729887  {0,3,0}     26    0
37    876   146   147  0.685079  {0,3,0}     30    0
75    880    85   101  0.330541  {0,1,0}     24    1
9     882   140   142  0.486129  {0,3,0}     35    0
11    902   156   157  0.508313  {0,2,0}     24    0
26    918     3     4  0.758402  {0,1,0}     35    1
81    925   248   249  0.895092  {0,1,0}     39    0
104   930   177   180  0.633080  {1,0,0}     20    1
108   943   211   212  0.090390  {0,3,0}     27    0
116   943    47    64  0.204330  {0,1,0}     29    0
80    951   125   150  0.961480  {0,2,0}     26    0
22    958   199   200  0.209109  {0,1,0}     37    0
55    961    71    72  0.126931  {1,1,0}     40    1
70    972   105   106  0.984338  {0,2,0}     33    1
16    987    19    25  0.865798  {0,2,0}     31    1
86    994    59    72  0.472829  {0,2,0}     37    0
93   1010    23   150  0.243839  {0,1,1}     34    0
13   1017    66    67  0.169556  {1,0,0}     21    1
69   1027    69    80  0.948496  {1,0,0}     31    1
78   1046    26    28  0.449878  {1,0,0}     29    1
117  1072     8    33  0.503302  {0,3,0}     35    1
12   1074   157   161  0.019758  {0,3,0}     37    1
73   1079   176   177  0.693440  {0,0,1}     35    0
66   1083   174   183  0.540702  {1,1,0}     38    1
39   1089   246   247  0.575303  {1,0,0}     27    1
100  1099   177   180  0.026703  {1,0,0}     26    1
44   1109     4     5  0.919029  {0,1,0}     33    1
7    1132    10    41  0.124349  {0,3,0}     40    1
62   1140    99   131  0.082710  {0,1,0}     36    0
95   1143    27    30  0.967302  {1,0,0}     30    1
4    1147   210   211  0.524677  {0,3,0}     35    1
60   1155    66    93  0.249402  {0,3,0}     38    0
25   1157   253   254  0.501134  {1,0,0}     25    1
120  1164   140   142  0.447020  {0,2,0}     37    1
105  1167   184   188  0.698772  {0,1,0}     27    1
29   1170   163   167  0.404542  {0,1,0}     35    1
84   1171    43    46  0.462951  {0,3,0}     25    0
48   1199   115   116  0.289696  {1,1,0}     29    1
30   1200   145   148  0.200600  {0,2,0}     38    1
106  1201   179   184  0.082275  {1,1,0}     33    1
56   1203    23   237  0.102485  {0,1,1}     33    1
2    1225   179   180  0.050195  {0,2,0}     32    0
38   1226    23    87  0.638980  {0,1,0}     27    1
96   1229    85   101  0.459039  {0,1,0}     39    1
0    1233     0     1  0.474498  {0,3,0}     27    1
71   1243   235   236  0.068222  {0,2,0}     35    0
125  1245   158   160  0.489237  {0,1,0}     21    1
52   1255   239   240  0.741213  {0,3,0}     20    0
110  1272     2     3  0.569236  {0,1,0}     35    1
111  1279   113   115  0.889806  {0,2,0}     34    1
92   1294    23    87  0.995143  {0,3,0}     28    1
65   1304   253   254  0.803224  {0,2,0}     25    0
109  1311     2     3  0.617677  {0,0,1}     35    0
114  1312   153   154  0.376888  {0,3,0}     27    1
91   1323    38    40  0.846892  {0,2,0}     25    0
34   1347   186   188  0.432892  {0,3,0}     32    0
101  1350    90    92  0.702616  {0,2,0}     40    1
79   1358   116   117  0.296047  {0,2,0}     24    1
49   1374   121   155  0.795157  {0,0,1}     38    1
51   1382   213   214  0.620615  {0,1,0}     32    1
45   1390   220   221  0.406571  {0,1,1}     24    1
27   1391    19    25  0.564051  {1,0,0}     29    1
67   1411   103   111  0.824120  {0,3,0}     34    0
5    1412    23   237  0.531362  {0,1,1}     35    1
94   1432    61    62  0.123196  {0,2,0}     35    1
