map EGL-G2-A
fac 5 10 {0,19,74,244,56}
hosp 3 {0,95,52}
n_ALS 7 1 {1:0,1:19,3:74,1:244,1:56}
n_BLS 15 1 {4:0,2:19,4:74,3:244,2:56}
n_CLS 5 0 {3:19,2:74}
      c_m  head  tail      c_af      c_d  c_tau  c_h
62      6   236   238  0.805971  {1,1,0}     36    1
85      8    50    52  0.310839  {0,2,0}     39    1
3      20   221   222  0.863729  {0,0,1}     24    1
118    34   210   211  0.866686  {1,0,0}     37    1
27     48    79    80  0.059119  {0,0,1}     32    1
13     80   171   172  0.456782  {0,1,0}     37    0
50     93   179   184  0.031665  {0,1,0}     36    1
9      99    50    53  0.654378  {1,1,0}     20    1
51    103   112   113  0.306430  {0,2,0}     20    1
45    108   205   208  0.383874  {1,0,0}     22    1
73    134    23   237  0.700992  {0,2,0}     32    0
112   141   213   214  0.865573  {0,3,0}     30    1
1     143   249   250  0.453694  {1,0,0}     36    1
48    291   165   166  0.094708  {0,1,0}     24    1
92    306   175   177  0.914146  {0,2,0}     36    1
97    328   104   105  0.333669  {0,2,0}     30    1
38    411   108   109  0.505096  {0,3,0}     31    1
36    442   196   198  0.941060  {1,1,0}     37    1
125   443   221   222  0.049341  {0,2,0}     23    0
5     471   145   148  0.988711  {0,0,1}     24    1
29    472   168   176  0.805626  {0,1,0}     37    0
44    489     7     8  0.169941  {1,0,0}     26    1
69    502   239   244  0.371747  {0,3,0}     24    0
105   509   142   143  0.857640  {1,1,0}     39    0
122   527   189   190  0.300599  {0,1,0}     20    0
87    542   201   202  0.426527  {0,1,0}     30    0
114   577   250   251  0.028720  {0,1,1}     24    1
52    587   204   205  0.255239  {0,1,0}     39    1
98    596   101   112  0.994164  {0,0,1}     32    0
46    598   125   126  0.979110  {1,3,0}     22    1
24    601   112   113  0.923377  {1,0,0}     27    1
101   611   151   153  0.536368  {0,0,1}     28    1
74    613    26    28  0.404629  {0,2,0}     30    1
34    638    79    80  0.430756  {1,0,0}     40    1
20    646    67    68  0.097311  {0,1,1}     24    1
127   646    76    78  0.660671  {0,3,0}     37    0
72    649   239   244  0.848371  {0,1,0}     21    1
95    661    97   115  0.554320  {1,1,0}     37    1
37    670   171   172  0.606239  {0,1,0}     36    0
21    678    90    92  0.892377  {0,1,0}     21    1
32    678    63    64  0.527179  {1,1,0}     40    1
67    680   102   103  0.050015  {0,1,0}     39    1
10    690   205   208  0.155021  {1,1,0}     40    1
35    699   156   162  0.784366  {0,0,1}     36    1
64    700    95    96  0.188319  {0,3,0}     35    1
65    715   142   143  0.779485  {0,3,0}     27    1
40    722    82    83  0.709168  {0,1,0}     34    1
0     726    67    68  0.303251  {0,1,0}     29    0
59    740     3    23  0.723322  {0,1,1}     32    1
81    743   176   177  0.550837  {1,1,0}     26    1
8     753    36    39  0.914063  {0,1,0}     27    1
76    753    61    62  0.526769  {1,0,0}     30    1
54    755    56    57  0.352915  {0,1,0}     36    1
23    760     8    33  0.075835  {1,1,0}     23    1
39    761    58    59  0.897850  {0,2,0}     40    1
68    790    63    65  0.944965  {0,0,1}     20    0
70    807   221   222  0.487849  {0,1,0}     33    1
33    816   217   219  0.248708  {0,1,0}     26    1
18    818   107   108  0.807152  {0,2,0}     27    1
110   839    95    99  0.785630  {1,0,0}     25    1
6     850    31    38  0.246091  {0,3,0}     20    1
56    853   121   122  0.811255  {1,0,0}     33    1
115   865   175   177  0.703232  {0,1,0}     40    0
43    876    98   127  0.391446  {0,1,1}     35    1
116   889   211   212  0.100841  {0,3,0}     24    0
111   890   116   117  0.384246  {0,2,0}     29    1
89    903    90    91  0.196769  {0,2,0}     34    1
117   912   129   138  0.834003  {0,1,0}     21    0
113   914    67    69  0.636089  {0,2,0}     25    0
17    917   196   198  0.987893  {1,0,0}     30    1
71    920   165   166  0.513642  {0,2,0}     39    1
77    922    94    95  0.039769  {1,0,0}     20    1
126   927    26    28  0.448505  {0,2,0}     37    0
25    938   102   103  0.488210  {0,1,0}     20    1
124   956   166   167  0.765376  {0,3,0}     34    1
14    997    99   131  0.453094  {0,3,0}     25    0
90   1000   122   123  0.991974  {0,1,0}     31    1
96   1008    32    34  0.817023  {0,1,0}     20    1
102  1014    10    11  0.741718  {0,2,0}     30    1
16   1017   180   181  0.206432  {0,2,0}     21    0
42   1028   162   163  0.505537  {0,1,0}     36    0
61   1029   166   167  0.505962  {0,2,0}     31    0
49   1055    50    53  0.404462  {0,3,0}     24    0
84   1057    60    68  0.797098  {0,2,0}     40    1
57   1062     5     6  0.200959  {1,1,0}     21    0
41   1066   159   161  0.575711  {0,1,0}     38    0
55   1068   246   247  0.497458  {1,0,0}     36    1
93   1072   204   205  0.988162  {0,1,0}     26    1
109  1085    46    47  0.454995  {1,0,0}     37    1
30   1100   162   163  0.541837  {0,2,0}     38    0
99   1102   209   216  0.484428  {0,1,0}     27    1
53   1109   152   153  0.891093  {0,1,0}     28    1
103  1113   208   209  0.627329  {0,2,0}     34    1
107  1118   233   254  0.353252  {1,1,0}     26    1
7    1136   253   254  0.859524  {0,2,0}     22    1
4    1137   234   239  0.279329  {1,0,0}     38    1
12   1140   105   107  0.380539  {0,1,1}     36    1
119  1142   145   148  0.455684  {0,1,0}     20    1
94   1143    51    52  0.841750  {0,3,0}     27    1
82   1145   135   136  0.100080  {0,1,0}     32    1
106  1146   120   162  0.886454  {0,1,0}     38    1
28   1152    32    34  0.558443  {0,3,0}     30    1
60   1160    67    68  0.941014  {1,0,0}     33    1
79   1170    20    21  0.566990  {1,0,0}     36    1
86   1170   240   241  0.465938  {0,2,0}     20    0
80   1184   164   165  0.034739  {1,0,0}     34    1
22   1185   243   245  0.012465  {0,2,0}     40    0
104  1186     8     9  0.343580  {0,0,1}     29    1
58   1204   104   114  0.593870  {0,0,1}     37    0
66   1205   139   140  0.992464  {1,1,0}     40    1
11   1207    67    69  0.108744  {1,0,0}     28    1
26   1233   185   187  0.089425  {0,1,0}     27    1
19   1243     7     8  0.050744  {0,2,0}     35    1
120  1263   228   230  0.535159  {0,1,0}     24    1
100  1284   195   248  0.622401  {1,0,0}     22    1
31   1288   143   144  0.959420  {0,2,0}     22    1
78   1302   154   157  0.364377  {0,1,1}     27    1
108  1305   195   248  0.413097  {1,1,0}     24    1
2    1308    65    66  0.955402  {1,3,0}     23    1
91   1312   135   136  0.224735  {0,1,0}     37    0
75   1312    48    57  0.283015  {1,0,0}     21    1
123  1334   221   222  0.872675  {0,3,0}     39    1
88   1349    12    16  0.525456  {0,1,0}     25    1
47   1349   201   203  0.957921  {0,1,0}     32    0
15   1361   129   130  0.324715  {1,0,0}     31    1
63   1366   174   183  0.750252  {0,2,0}     39    1
83   1398    25    26  0.323811  {0,3,0}     34    0
121  1408    19    20  0.598175  {0,2,0}     24    1
