map EGL-G1-B
fac 5 10 {0,133,86,207,78}
hosp 3 {0,147,159}
n_ALS 5 1 {4:133,1:207}
n_BLS 21 1 {5:0,3:133,6:86,3:207,4:78}
n_CLS 7 0 {3:0,1:86,2:207,1:78}
      c_m  head  tail      c_af      c_d  c_tau  c_h
84      4     6    27  0.585725  {0,1,0}     30    0
122    18   125   149  0.345428  {1,1,0}     27    1
117    20   103   113  0.721582  {0,2,0}     33    1
81     40    15    17  0.854660  {0,1,0}     30    0
80     42   102   103  0.716422  {0,1,0}     26    1
98     53    19    20  0.701786  {0,2,0}     33    1
66     63     5     6  0.128880  {0,1,0}     28    0
86     90   166   167  0.339831  {0,3,0}     25    1
111    91   240   241  0.944180  {0,2,0}     35    1
7      92   115   116  0.472152  {0,1,0}     40    1
123   148   231   236  0.693700  {0,3,0}     33    1
116   152    36    39  0.788745  {1,1,0}     20    1
41    185    70    71  0.503312  {0,1,1}     20    1
93    212   160   164  0.372643  {0,0,1}     38    1
24    215   121   122  0.583085  {0,2,0}     25    1
62    223   151   152  0.309696  {0,2,0}     39    0
1     253   198   200  0.592518  {1,1,0}     24    1
48    272   128   137  0.939650  {0,1,0}     25    1
6     354     4    22  0.473142  {0,2,0}     25    0
8     361    46    47  0.487700  {1,1,0}     38    1
37    395   237   240  0.546319  {1,2,0}     24    1
67    407    34    41  0.855963  {0,0,1}     30    1
108   432    96   114  0.937567  {0,2,0}     37    1
110   482    81    82  0.171700  {0,3,0}     25    1
2     482    83    85  0.226602  {0,2,0}     25    1
21    498   234   235  0.612179  {0,2,0}     27    1
34    502    19    20  0.289538  {1,1,0}     37    1
54    504   155   156  0.870070  {0,2,0}     25    0
31    515   212   218  0.258692  {0,2,0}     33    0
29    516    46    47  0.403713  {1,1,0}     24    1
18    517    85    86  0.796008  {0,3,0}     26    1
88    520    94    95  0.575441  {1,0,0}     35    1
12    530    30    33  0.526595  {0,2,0}     24    1
43    533   120   154  0.984511  {0,0,1}     37    1
39    548   121   123  0.940844  {0,1,0}     21    1
75    565    50    51  0.427384  {1,0,0}     29    1
119   567    42    43  0.464687  {0,2,0}     29    1
5     591   165   166  0.999746  {0,0,1}     40    1
97    601   140   149  0.371865  {0,2,0}     29    1
69    610    32    33  0.901360  {0,3,0}     21    0
76    611    36    38  0.530953  {0,2,0}     32    1
20    614   165   166  0.233424  {0,2,0}     28    1
106   617    31    32  0.366818  {0,1,0}     27    1
114   619    91    92  0.857047  {0,2,0}     26    1
124   622   216   217  0.235979  {0,1,1}     35    0
9     630    14    15  0.069276  {0,2,0}     32    1
