map EGL-G1-D
fac 5 10 {0,51,204,162,171}
hosp 1 {0}
n_ALS 5 1 {2:204,1:162,2:171}
n_BLS 23 1 {6:0,6:51,6:204,3:162,2:171}
n_CLS 5 0 {2:0,1:204,1:162,1:171}
      c_m  head  tail      c_af      c_d  c_tau  c_h
82      6   227   228  0.697112  {0,2,0}     32    1
22     30   180   181  0.506155  {0,2,0}     40    0
119    52   244   248  0.120452  {0,1,0}     24    1
101    55   144   147  0.455275  {0,2,0}     21    0
88     56   158   160  0.262621  {1,1,0}     38    1
117    85   174   176  0.477800  {1,1,0}     24    1
67    115   244   249  0.891822  {1,0,0}     25    1
23    151    36    38  0.985540  {0,3,0}     25    0
106   184    55    56  0.421410  {0,1,0}     33    1
58    206    28    29  0.441996  {0,2,0}     31    1
103   217   115   122  0.298599  {0,0,1}     35    1
53    235    75    77  0.994239  {1,1,0}     33    1
16    255   246   247  0.858189  {1,1,0}     23    1
127   260   157   159  0.115437  {0,2,0}     30    0
91    264   108   109  0.105873  {0,2,0}     25    1
1     308   223   224  0.560429  {0,3,0}     32    1
66    335     9    34  0.133555  {0,2,0}     37    1
31    336    65    92  0.435086  {1,0,0}     31    1
111   345   212   218  0.479849  {1,0,0}     37    1
34    358   192   193  0.290799  {0,1,0}     35    0
0     369   244   248  0.085556  {0,1,0}     34    0
102   376   204   205  0.642932  {1,0,0}     24    1
26    407   243   244  0.326973  {0,3,0}     22    1
33    411   115   122  0.547761  {0,1,0}     25    1
69    421   244   245  0.922701  {1,1,0}     21    1
126   423    92    93  0.089457  {1,1,0}     27    1
74    433    23   229  0.709388  {1,1,0}     29    1
70    462    53    54  0.782746  {0,2,0}     40    1
20    483    98   130  0.516964  {0,1,0}     28    1
5     486   177   178  0.218511  {0,2,0}     32    0
85    486   211   213  0.523776  {1,0,0}     38    1
80    492    43    45  0.665447  {0,2,0}     38    0
121   505     7    30  0.358608  {0,3,0}     22    1
71    518   237   240  0.125698  {1,2,0}     31    1
44    519    39    72  0.967178  {1,0,0}     31    1
109   535   121   122  0.879845  {1,1,0}     30    1
125   552   130   131  0.140024  {0,2,0}     27    0
94    556    77    78  0.656687  {0,1,0}     30    1
43    560    39    40  0.759738  {0,3,0}     27    1
77    582   220   222  0.943286  {0,2,0}     31    1
97    584   178   182  0.218578  {1,0,0}     36    1
29    584   164   165  0.957145  {1,2,0}     33    1
116   588    31    32  0.633820  {0,1,0}     29    1
25    588    94    98  0.434586  {0,3,0}     24    1
35    607    34    41  0.985180  {1,0,0}     40    1
30    607    98    99  0.082286  {0,2,0}     21    0
76    616   129   136  0.189717  {0,1,0}     37    0
98    623   179   180  0.572484  {0,2,0}     31    0
24    630    69    78  0.137409  {0,1,0}     31    1
122   648   195   196  0.954724  {0,1,0}     28    0
108   666     1    12  0.958232  {0,1,0}     37    1
100   667   118   119  0.090977  {0,1,0}     28    1
55    667    43    46  0.836233  {0,3,0}     40    1
63    679    29    30  0.162500  {0,2,0}     24    0
124   688   212   218  0.163755  {1,0,0}     34    1
86    707   212   243  0.271046  {1,0,0}     23    1
60    708    80    81  0.513723  {1,0,0}     31    1
28    710    89    91  0.070636  {0,2,0}     24    0
57    711   135   136  0.078010  {0,1,0}     37    1
113   713   238   239  0.412093  {0,2,0}     22    1
84    713    11    42  0.755745  {0,2,0}     40    0
90    747   160   164  0.507927  {0,1,0}     36    0
42    765   226   231  0.968098  {1,0,0}     22    1
73    767    29    30  0.835053  {0,3,0}     33    0
105   790   176   180  0.301772  {1,0,0}     26    1
92    810   225   227  0.351625  {0,3,0}     25    0
54    810    10    41  0.405375  {0,3,0}     27    0
45    815   156   160  0.456901  {0,0,1}     38    0
40    816   179   180  0.629858  {1,1,0}     35    1
62    840   165   166  0.417725  {0,0,1}     22    1
49    840     6     7  0.651408  {0,2,0}     38    0
114   845    45    64  0.695050  {0,1,0}     26    1
123   847   105   107  0.468511  {1,1,0}     30    1
115   850     1     2  0.375961  {0,0,1}     32    1
95    851   210   212  0.499800  {1,1,0}     37    1
93    851   195   197  0.742470  {0,0,1}     32    1
52    856   178   183  0.301546  {0,2,0}     22    1
13    856    56    57  0.296164  {0,2,0}     32    1
