map EGL-G2-A
fac 5 10 {0,212,29,12,116}
hosp 3 {0,216,78}
n_ALS 8 1 {1:0,3:212,1:29,2:12,1:116}
n_BLS 20 1 {2:0,5:212,3:29,7:12,3:116}
n_CLS 6 0 {1:0,2:29,1:12,2:116}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69      1   119   120  0.589950  {0,2,0}     36    1
111    14   159   161  0.172661  {1,3,0}     35    1
75     50   222   223  0.825417  {1,1,0}     20    1
58     67   186   188  0.753014  {0,0,1}     26    0
91     73   113   114  0.307775  {0,2,0}     33    1
123    89   244   245  0.461411  {1,0,0}     25    1
27    114    74    76  0.500197  {0,2,0}     28    0
66    121    11    42  0.730012  {0,2,0}     40    1
92    127   172   173  0.318035  {0,1,0}     33    1
108   150   135   147  0.928306  {0,1,0}     24    1
31    186   249   250  0.613931  {0,2,0}     31    0
117   192   121   122  0.895787  {0,1,0}     33    0
119   214    97   115  0.894166  {0,2,0}     36    1
118   227   129   138  0.311789  {0,2,0}     32    0
62    235   117   118  0.395904  {0,2,0}     33    1
104   238   242   243  0.880057  {0,1,0}     22    0
19    281   129   138  0.403925  {0,3,0}     22    0
13    358    14    15  0.651760  {1,1,0}     37    1
81    359   179   180  0.959854  {0,3,0}     26    1
50    379   106   118  0.945314  {1,1,0}     35    1
25    380    76    77  0.613970  {0,1,0}     37    1
100   383   186   188  0.063300  {0,3,0}     22    0
90    410    48    57  0.716358  {1,0,0}     23    1
82    418   166   175  0.393561  {0,2,0}     31    1
47    428    48    57  0.344816  {0,3,0}     29    0
55    430   205   207  0.783622  {0,1,0}     25    1
23    439     3     4  0.599807  {0,1,1}     21    1
124   461    50    52  0.608811  {0,1,1}     20    1
106   478   136   146  0.339917  {1,1,0}     31    1
2     479    71    73  0.196099  {0,1,0}     25    0
76    483   170   171  0.050853  {0,1,0}     26    0
11    486   129   138  0.220751  {0,2,0}     38    0
54    486   138   139  0.808163  {1,1,0}     37    1
39    497    74    75  0.703722  {1,1,0}     34    1
103   513     7     8  0.241623  {0,3,0}     38    1
0     513   163   168  0.913948  {0,1,0}     30    0
71    562    19    25  0.236051  {1,1,0}     23    1
20    577   174   183  0.247209  {1,1,0}     25    1
14    577   244   245  0.424207  {0,1,0}     24    1
67    582    74    75  0.134608  {0,3,0}     37    1
46    584   208   209  0.905600  {0,3,0}     37    1
15    586   234   235  0.150194  {0,2,0}     40    0
95    591   185   187  0.475901  {0,1,0}     29    1
68    600    45    64  0.848897  {0,0,1}     37    1
79    602   218   225  0.498560  {1,0,0}     35    1
89    612     6    27  0.397073  {0,2,0}     38    0
17    621   204   206  0.187003  {1,1,0}     40    1
83    649     5    26  0.781866  {1,0,0}     37    1
80    654    97   112  0.186566  {0,1,0}     30    1
98    671     8    33  0.610827  {0,1,0}     20    1
101   675   145   146  0.527067  {0,1,0}     26    1
78    685    41    51  0.334835  {1,1,0}     24    1
3     687    19    25  0.301085  {0,2,0}     31    1
40    710    95    99  0.178818  {1,1,0}     24    1
113   713   117   119  0.146983  {0,1,1}     27    0
72    717   188   189  0.465388  {1,1,0}     35    1
59    739   209   216  0.468090  {0,1,0}     30    1
125   740     5    26  0.039962  {0,3,0}     30    1
8     767    10    41  0.337800  {1,0,0}     39    1
29    768    71    73  0.797720  {0,0,1}     23    0
12    789   225   228  0.690358  {1,1,0}     32    1
24    809    43    45  0.779043  {0,1,0}     34    0
93    825    97    98  0.564047  {0,0,1}     29    0
122   834   233   235  0.172443  {0,1,0}     32    0
120   841   136   137  0.924090  {0,1,1}     20    1
33    851    34    41  0.101520  {0,2,0}     27    0
16    854   244   245  0.276722  {0,3,0}     31    0
53    865    72    73  0.836554  {0,3,0}     40    0
1     874   119   120  0.184642  {0,2,0}     39    1
65    886    36    37  0.258659  {1,0,0}     37    0
110   888   141   150  0.748753  {1,0,0}     23    1
107   910   205   207  0.684400  {0,1,0}     40    0
61    914   122   123  0.115983  {1,1,0}     27    1
77    930    53    54  0.789543  {0,1,1}     34    1
57    930   150   151  0.999432  {0,2,0}     26    1
88    948   146   147  0.048774  {0,0,1}     27    1
43    950   178   185  0.961721  {0,1,1}     29    1
56    954    16    18  0.197006  {0,2,0}     32    1
116   955   252   253  0.560444  {1,0,0}     20    1
127   955   116   123  0.450411  {0,2,0}     26    1
30    964   101   112  0.631554  {1,1,0}     31    1
73    971   133   134  0.923737  {1,0,0}     40    1
18    981   164   165  0.502119  {0,3,0}     22    0
94    994    87    88  0.561405  {1,1,0}     24    1
41    999   128   129  0.531463  {0,0,1}     23    1
37    999   120   162  0.149329  {0,2,0}     36    0
126  1005   103   104  0.874871  {1,1,0}     36    1
52   1013   133   134  0.996673  {0,2,0}     40    1
112  1023   131   132  0.198432  {0,0,1}     20    0
84   1025     9    34  0.125293  {0,1,0}     37    0
32   1068     4     5  0.132045  {0,2,0}     31    0
60   1071    10    41  0.968054  {1,1,0}     35    1
35   1083    65    66  0.765959  {0,1,1}     22    0
70   1098    68    69  0.541468  {0,2,0}     29    0
99   1098   147   148  0.138791  {1,1,0}     30    1
105  1114    96    98  0.364233  {1,0,0}     28    1
22   1126   179   184  0.008323  {0,2,0}     29    0
7    1137   118   119  0.934364  {0,1,0}     30    1
49   1141     4    22  0.621221  {1,0,0}     35    1
85   1143    31    38  0.971993  {1,1,0}     25    1
44   1144   146   147  0.141955  {0,1,0}     24    1
36   1153   133   134  0.599408  {0,2,0}     26    0
6    1171   204   206  0.791754  {0,3,0}     27    1
4    1195   226   229  0.509641  {0,2,0}     32    0
64   1200    95    96  0.499680  {0,2,0}     20    0
63   1207   250   251  0.284086  {0,1,0}     36    1
102  1209   135   147  0.204837  {0,3,0}     25    0
45   1217   228   229  0.625135  {0,3,0}     21    0
51   1223   103   104  0.324418  {0,2,0}     28    1
38   1223     3    15  0.108775  {0,1,0}     40    0
109  1236   138   139  0.915926  {0,1,0}     32    0
