map EGL-G2-A
fac 5 10 {0,209,87,132,164}
hosp 1 {0}
n_ALS 5 1 {3:0,2:209}
n_BLS 20 1 {3:0,2:209,4:87,5:132,6:164}
n_CLS 7 0 {2:209,2:87,3:132}
      c_m  head  tail      c_af      c_d  c_tau  c_h
88     15    27    28  0.392517  {0,3,0}     27    1
57     26   199   200  0.322252  {0,2,0}     39    1
5      43   146   147  0.497271  {0,0,1}     34    1
17     51    82    85  0.003653  {0,3,0}     29    0
38     63    93    94  0.216179  {0,2,0}     30    0
7      74   125   126  0.314752  {0,1,0}     20    1
107    79     9    34  0.770500  {0,1,0}     22    1
81     91   146   147  0.055127  {0,3,0}     22    0
105    96   217   218  0.527871  {1,1,0}     37    1
106   103    53    55  0.192783  {0,2,0}     31    1
104   107     7    30  0.838897  {1,1,0}     30    1
117   143    38    40  0.308094  {0,2,0}     24    1
92    161    73    74  0.691847  {1,1,0}     20    1
74    184    13    14  0.820596  {1,0,0}     22    1
18    202   116   117  0.681210  {0,3,0}     21    1
103   210     8    33  0.974001  {0,2,0}     33    1
123   211   185   187  0.570516  {1,1,0}     30    1
76    309   107   109  0.709122  {0,1,0}     39    0
72    310    40    41  0.920661  {0,2,0}     32    0
99    325    32    33  0.447104  {1,1,0}     40    1
96    331    81    82  0.312159  {0,3,0}     33    1
127   332    89    90  0.272403  {0,1,0}     30    1
100   336    61    65  0.629203  {0,3,0}     30    1
32    341   138   139  0.487857  {0,1,0}     27    0
97    406    66    93  0.379895  {0,3,0}     26    1
62    422    29    31  0.603165  {0,1,0}     23    1
53    423     5    23  0.159726  {1,0,0}     37    1
69    440    69    80  0.181355  {0,2,0}     23    1
43    441   123   124  0.800044  {0,2,0}     25    0
91    443    36    38  0.353206  {1,0,0}     21    1
93    444    84    86  0.778925  {0,3,0}     28    0
121   444    39    52  0.516342  {0,3,0}     30    1
68    453    10    11  0.753115  {0,1,1}     37    1
75    472   104   114  0.104661  {1,1,0}     25    1
86    477   163   168  0.853938  {0,2,0}     20    0
54    499   118   119  0.051262  {0,1,0}     21    1
108   519    34    41  0.254485  {0,0,1}     38    0
23    523    81    89  0.290562  {1,0,0}     28    1
42    524   233   234  0.471816  {0,2,0}     22    0
125   533   129   138  0.484603  {1,0,0}     30    1
112   542   174   189  0.405660  {1,1,0}     26    1
10    545   128   129  0.162059  {0,2,0}     25    1
31    570    19    20  0.201723  {0,3,0}     34    1
83    570   208   209  0.268968  {1,1,0}     39    1
45    586   147   148  0.339399  {0,1,0}     40    0
94    606    18    20  0.647191  {0,0,1}     20    0
87    614    46    47  0.637778  {1,1,0}     33    1
116   641   234   235  0.439445  {0,1,0}     28    0
122   647   203   204  0.537557  {0,1,0}     34    0
78    652    76    77  0.099146  {0,2,0}     28    1
80    665     8    33  0.410591  {0,2,0}     31    0
114   675    66    92  0.381068  {0,2,0}     20    1
47    711    90    92  0.700976  {0,3,0}     20    1
15    763    22    24  0.558584  {0,0,1}     37    0
115   764    69    70  0.788205  {0,3,0}     31    0
56    772    48    57  0.294488  {0,2,0}     35    0
124   776   185   186  0.697319  {1,1,0}     27    1
22    789   226   227  0.366103  {0,2,0}     31    1
60    857   133   134  0.500333  {0,1,0}     30    0
