map EGL-G1-B
fac 5 10 {0,184,84,177,159}
hosp 3 {0,52,88}
n_ALS 6 1 {3:0,1:184,2:177}
n_BLS 22 1 {4:0,3:184,8:84,5:177,2:159}
n_CLS 8 0 {2:0,2:184,2:84,2:177}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110    15   136   137  0.171476  {0,0,1}     27    1
96     23    39    52  0.232049  {0,2,0}     36    1
111    53   134   146  0.824795  {0,1,0}     22    0
118   130    40    41  0.830490  {0,0,1}     34    1
100   132   105   117  0.049018  {0,0,1}     24    1
77    136    17    19  0.466323  {1,0,0}     31    1
83    177   103   104  0.103207  {0,3,0}     21    0
74    187    96   114  0.705370  {1,1,0}     38    1
109   196    16    18  0.581958  {0,2,0}     40    1
2     241    96    97  0.338207  {0,3,0}     37    0
11    275   134   146  0.594801  {1,1,0}     25    1
115   300   162   166  0.735179  {0,2,0}     32    1
57    320    35    36  0.883550  {1,0,0}     40    1
37    361    31    38  0.691582  {1,0,0}     27    0
34    376    90    91  0.598003  {0,1,0}     35    0
44    383    61    62  0.539743  {1,0,0}     25    1
123   393    68    79  0.172619  {1,1,0}     26    1
68    424   213   216  0.213351  {0,1,0}     32    1
86    437    43    44  0.475679  {1,1,0}     35    1
32    439    36    38  0.264427  {0,1,0}     28    1
25    442   155   161  0.918635  {0,3,0}     22    1
33    457   108   109  0.872046  {0,3,0}     23    1
0     474    86    87  0.138253  {0,0,1}     30    1
49    537    28    29  0.579681  {0,3,0}     21    1
17    542   240   242  0.346305  {0,2,0}     28    0
38    569   180   181  0.955302  {0,1,0}     29    0
103   570    75    77  0.562898  {1,1,0}     35    1
91    571     3     4  0.573917  {0,2,0}     26    0
28    571   198   200  0.374524  {1,0,0}     28    1
126   577   185   186  0.472155  {1,0,0}     24    1
84    584    10    11  0.792505  {1,1,0}     37    1
16    590     3    23  0.067106  {1,1,0}     34    1
53    592   102   110  0.687943  {0,1,0}     34    0
41    610   210   211  0.685593  {0,2,0}     25    0
7     626   100   111  0.236213  {0,1,0}     35    1
122   639    25    26  0.749096  {0,2,0}     35    1
127   650   132   134  0.221391  {0,1,0}     29    1
119   656   154   155  0.430325  {0,0,1}     30    1
43    675   222   225  0.090676  {0,3,0}     27    1
1     685     7     8  0.520434  {0,2,0}     24    1
120   697   165   166  0.496938  {0,2,0}     31    1
22    700    39    40  0.289236  {1,1,0}     36    1
