map EGL-G2-E
fac 5 10 {0,34,133,126,227}
hosp 2 {0,91}
n_ALS 8 1 {2:0,4:126,2:227}
n_BLS 22 1 {5:0,4:34,8:133,2:126,3:227}
n_CLS 7 0 {1:0,2:34,1:133,3:227}
      c_m  head  tail      c_af      c_d  c_tau  c_h
93     13   205   207  0.792943  {0,1,0}     37    1
98     19    23    87  0.960623  {0,1,0}     26    1
113    47    89    97  0.628837  {0,1,0}     27    1
53     92     0     1  0.826668  {1,1,0}     25    1
114   140   125   126  0.412044  {1,2,0}     31    1
44    141   186   198  0.518118  {0,0,1}     25    1
62    157    47    64  0.699482  {0,2,0}     38    0
13    259     8     9  0.915316  {1,0,0}     38    1
65    276   199   200  0.366376  {0,3,0}     29    1
76    298   196   197  0.910636  {0,3,0}     20    0
94    311   233   235  0.275180  {0,1,1}     20    1
90    325   222   223  0.168676  {1,1,0}     34    1
71    385   177   181  0.320190  {1,1,0}     31    1
68    400     3     4  0.363241  {1,0,0}     35    1
7     400    84    86  0.173983  {0,0,1}     36    0
72    415   239   243  0.368627  {0,3,0}     35    1
73    431    89    97  0.292342  {0,1,0}     35    1
121   462    58    59  0.350833  {1,1,0}     22    1
49    475   212   213  0.107813  {1,0,0}     31    1
117   476   198   199  0.147788  {0,1,1}     30    0
10    482    23   150  0.928315  {0,0,1}     36    1
63    492    28    29  0.813683  {1,0,0}     39    1
19    517   240   242  0.513605  {0,1,0}     37    0
82    536    30    33  0.607797  {0,1,1}     25    0
27    582   151   153  0.672998  {1,0,0}     28    1
23    597    95    96  0.409402  {0,2,0}     30    1
6     603   154   157  0.245847  {0,3,0}     34    1
103   615    27    30  0.281499  {1,0,0}     39    1
96    616    43    45  0.331496  {0,1,1}     37    0
50    625   220   221  0.576377  {0,2,0}     22    1
100   635    66    67  0.485803  {1,1,0}     32    1
39    636    69    80  0.643064  {0,1,0}     24    1
70    638    27    30  0.785497  {0,1,0}     30    0
22    642   133   134  0.719157  {0,3,0}     21    0
104   646   225   226  0.143638  {0,2,0}     39    1
107   648   120   162  0.570655  {0,1,0}     20    1
48    651    10    11  0.506537  {1,0,0}     35    1
69    655   208   210  0.937851  {1,1,0}     37    1
20    660   223   224  0.940116  {1,1,0}     29    1
1     661    84    86  0.903528  {1,1,0}     24    1
31    668   103   104  0.043233  {1,1,0}     29    1
51    674    67    69  0.062841  {0,3,0}     39    0
29    707   244   253  0.322436  {0,3,0}     22    1
57    713   199   200  0.739703  {0,3,0}     26    0
0     714    49    56  0.423428  {0,2,0}     32    0
58    735     5    26  0.013923  {0,1,0}     22    1
38    744    27    30  0.822486  {0,3,0}     37    1
28    749   178   179  0.103384  {1,0,0}     23    1
14    766    93    94  0.129406  {0,2,0}     39    1
42    775   122   124  0.792861  {0,2,0}     37    0
95    785   132   133  0.092682  {0,1,0}     21    0
109   795   174   182  0.997877  {0,1,0}     35    0
40    799   195   196  0.678735  {0,1,0}     22    1
35    799     6    27  0.822171  {0,1,0}     22    1
18    806   159   160  0.941068  {0,1,0}     34    1
52    808     3     4  0.128367  {1,0,0}     22    1
