map EGL-G1-B
fac 5 10 {0,80,96,75,162}
hosp 3 {0,248,198}
n_ALS 10 1 {1:0,2:80,3:96,1:75,3:162}
n_BLS 16 1 {4:0,2:80,4:96,3:75,3:162}
n_CLS 6 0 {2:0,3:75,1:162}
      c_m  head  tail      c_af      c_d  c_tau  c_h
27      7   226   227  0.155012  {0,2,0}     28    1
37     25   163   164  0.137044  {0,1,0}     36    1
55     26    69    70  0.312098  {1,1,0}     25    1
109    37   116   118  0.270132  {0,3,0}     38    0
13     46     7    30  0.619312  {1,2,0}     30    1
113    73   206   207  0.215223  {0,1,0}     36    0
114   147    94    98  0.007103  {0,2,0}     24    0
40    155   157   159  0.558761  {1,0,0}     37    1
126   219   140   141  0.468285  {1,0,0}     31    1
17    237    67    68  0.789810  {0,3,0}     30    0
54    240    94    95  0.910305  {0,1,0}     32    1
71    327   229   230  0.200366  {1,0,0}     20    1
47    331   190   191  0.446775  {0,3,0}     30    1
95    334     9    10  0.367080  {1,2,0}     37    1
117   368    53    54  0.075036  {1,1,0}     33    1
24    409    73    75  0.933885  {0,1,0}     34    1
56    434    48    57  0.726067  {1,0,0}     24    1
64    436    70    71  0.444513  {0,1,0}     21    1
9     448    53    55  0.513169  {0,1,0}     21    0
93    465    65    92  0.383995  {1,0,0}     27    1
96    467   186   187  0.829743  {0,1,1}     35    1
108   470    27    30  0.977971  {0,3,0}     30    1
120   474     8     9  0.360843  {1,0,0}     38    1
102   475    67    68  0.098771  {0,2,0}     33    0
107   476   140   149  0.073520  {1,0,0}     32    1
118   478   158   159  0.070211  {0,3,0}     22    0
5     484   124   151  0.072809  {1,1,0}     29    1
35    500   176   180  0.616512  {1,1,0}     30    1
89    534    14    15  0.304935  {0,1,0}     25    0
97    539   231   236  0.330217  {0,1,0}     32    1
43    547   226   231  0.160625  {1,0,0}     40    0
22    558   219   221  0.599796  {0,3,0}     28    1
75    561    43    45  0.952603  {1,2,0}     37    1
66    570   194   195  0.615281  {0,3,0}     20    0
101   608    75    77  0.177877  {1,1,0}     38    1
70    610    13    14  0.657585  {0,2,0}     31    0
80    612    93    94  0.220416  {0,1,0}     21    0
3     619    80    81  0.838670  {1,0,0}     27    1
20    624    11    42  0.283139  {1,0,0}     23    1
69    642    63    64  0.422466  {0,2,0}     29    0
124   646   161   162  0.629036  {0,3,0}     39    1
29    660   191   194  0.576782  {1,1,0}     22    1
127   673    51    52  0.770257  {1,1,0}     35    0
18    685    96   114  0.724201  {0,2,0}     24    1
36    688   131   132  0.420204  {0,1,0}     36    0
119   698   124   149  0.718510  {1,1,0}     38    1
90    705   102   103  0.589814  {0,1,1}     29    1
79    722    66    68  0.041373  {0,1,0}     29    0
10    743   231   232  0.452142  {1,0,0}     24    1
84    748    83    85  0.139748  {0,2,0}     24    0
33    749    77    78  0.056768  {0,1,0}     31    1
45    751    36    38  0.360960  {1,0,0}     35    1
4     752    20    21  0.747796  {0,2,0}     40    0
86    759   100   101  0.448397  {0,1,0}     27    0
21    770   108   109  0.794677  {0,2,0}     34    0
121   782    40    41  0.044566  {0,2,0}     40    0
48    789    75    77  0.715922  {0,0,1}     34    1
91    801    32    33  0.489274  {0,3,0}     28    0
1     809    77    81  0.078382  {0,1,0}     35    1
51    819   243   244  0.049132  {1,1,0}     20    1
32    820   219   221  0.905561  {0,3,0}     37    1
65    820   116   117  0.699446  {0,3,0}     27    1
105   849    73    74  0.300680  {0,1,0}     24    1
77    863   144   147  0.559758  {0,1,0}     36    1
87    875   150   151  0.903710  {0,2,0}     32    1
6     881    65    92  0.147874  {1,1,0}     24    1
98    882     3     4  0.300669  {0,1,0}     37    0
50    888   196   203  0.098388  {0,3,0}     31    0
68    888    78    79  0.529645  {0,0,1}     28    1
53    893   198   199  0.367111  {0,2,0}     34    1
44    896    50    53  0.893733  {1,0,0}     22    1
39    908    97   126  0.588869  {1,0,0}     23    1
8     909   207   209  0.469096  {0,1,0}     24    1
25    924    59    71  0.278984  {0,2,0}     26    0
125   924    16    17  0.008244  {1,0,0}     38    1
111   931    48    49  0.725978  {0,2,0}     24    1
99    932    55    56  0.920007  {1,0,0}     33    1
16    939    66    67  0.490862  {0,1,1}     37    1
63    949   155   156  0.629402  {1,1,0}     32    1
122   951   107   108  0.175954  {0,3,0}     20    0
49    955   185   192  0.526953  {0,2,0}     22    1
112   966   125   126  0.437664  {1,1,0}     33    1
73    969   194   195  0.784538  {1,1,0}     21    1
76    975    66    67  0.339264  {0,3,0}     40    0
82    981   178   182  0.356096  {0,0,1}     33    1
100  1004   156   162  0.251188  {0,2,0}     26    1
115  1014     4     5  0.584042  {1,2,0}     26    1
19   1017    71    72  0.653633  {0,2,0}     38    1
67   1029    27    28  0.804056  {0,1,0}     37    0
15   1032   211   212  0.407633  {0,3,0}     28    1
78   1053   127   128  0.977276  {0,3,0}     21    0
28   1069    36    39  0.242744  {0,3,0}     37    0
85   1078   135   145  0.591600  {0,2,0}     27    0
106  1083    67    68  0.213882  {1,1,0}     38    1
59   1100   119   161  0.966750  {0,3,0}     35    1
74   1100    31    32  0.485057  {0,1,0}     35    1
92   1104   140   141  0.963704  {1,0,0}     40    1
57   1106    91    92  0.698082  {0,1,0}     31    1
41   1110    17    22  0.779536  {0,1,0}     20    0
61   1113   157   158  0.383058  {0,3,0}     28    1
104  1117    82    83  0.554891  {1,1,0}     34    1
83   1135    93    94  0.958928  {1,0,0}     38    1
123  1136    41    51  0.912692  {0,2,0}     40    1
7    1137     3    23  0.501462  {1,1,0}     36    1
46   1143   245   246  0.384385  {0,2,0}     24    1
110  1147   234   236  0.904492  {1,1,0}     40    1
60   1164   135   145  0.516151  {0,0,1}     26    1
62   1172   175   176  0.796336  {1,3,0}     29    1
14   1176   240   242  0.293360  {1,0,0}     29    1
2    1188   216   217  0.378673  {0,3,0}     30    1
30   1230    90    95  0.465269  {0,0,1}     27    0
31   1256   112   113  0.857989  {0,2,0}     23    0
0    1265    93    94  0.198919  {0,3,0}     29    1
26   1266    81    84  0.483674  {0,3,0}     32    1
52   1267   115   116  0.123436  {0,2,0}     22    1
88   1303   195   197  0.643967  {0,2,0}     40    1
42   1308   237   240  0.292255  {0,1,0}     34    1
58   1314   100   101  0.227832  {0,1,0}     28    0
94   1320    98   131  0.817322  {0,1,0}     22    1
12   1324   204   205  0.407259  {0,2,0}     25    0
34   1328    85    86  0.938823  {0,1,0}     39    1
72   1376    86    87  0.603842  {1,1,0}     20    1
38   1378     1    12  0.167060  {0,1,0}     33    0
11   1382    65    92  0.450048  {1,0,0}     23    1
116  1405    96    97  0.077646  {1,1,0}     34    1
81   1420    82    83  0.219685  {1,1,0}     37    1
103  1426   219   220  0.987578  {0,3,0}     40    0
23   1430   223   224  0.474200  {0,1,0}     33    1
