map EGL-G1-C
fac 5 10 {0,25,70,124,14}
hosp 2 {0,238}
n_ALS 6 1 {3:25,2:70,1:14}
n_BLS 23 1 {9:0,2:25,3:70,3:124,6:14}
n_CLS 6 0 {1:0,3:25,1:124,1:14}
      c_m  head  tail      c_af      c_d  c_tau  c_h
120    42   190   191  0.496604  {1,0,0}     37    1
81     53   213   214  0.072577  {1,1,0}     23    1
62     88    28    29  0.705555  {0,2,0}     25    1
119    89    59    71  0.165124  {0,3,0}     39    1
90    106   225   248  0.248033  {0,2,0}     37    1
11    109    94    98  0.417622  {1,0,0}     25    1
0     111   165   166  0.117717  {0,2,0}     23    1
93    154     3    23  0.524958  {0,1,0}     33    0
5     161    18    19  0.455453  {0,1,1}     35    1
40    192   154   155  0.569206  {0,2,0}     30    0
118   199    65    91  0.799412  {1,0,0}     22    1
7     208   244   245  0.504216  {0,2,0}     29    1
122   241   146   147  0.222718  {0,1,0}     40    0
18    252    80    81  0.758813  {0,0,1}     24    1
97    281   195   196  0.687839  {0,1,0}     23    0
86    337    60    67  0.645345  {0,2,0}     22    1
95    344   104   105  0.341647  {1,1,0}     36    1
9     368    88    96  0.032222  {0,3,0}     36    0
6     429    27    30  0.804431  {0,3,0}     34    0
68    469    10    41  0.089288  {0,2,0}     21    1
85    479   165   177  0.012401  {1,1,0}     28    1
80    486    78    79  0.591366  {0,1,0}     26    0
75    500   104   106  0.928206  {1,0,0}     31    1
127   501    49    56  0.241555  {0,2,0}     25    1
44    507   151   152  0.713149  {0,2,0}     21    1
98    522   154   155  0.149073  {0,1,1}     40    0
33    526    23   170  0.443508  {0,2,0}     27    0
12    532   242   243  0.623682  {1,1,0}     27    1
66    552    19    20  0.184947  {0,2,0}     27    1
88    566    65    66  0.875998  {0,3,0}     24    1
4     571    65    66  0.534473  {0,2,0}     22    1
112   580   194   195  0.282299  {0,2,0}     36    1
38    582   196   203  0.790737  {0,2,0}     21    0
54    591    98    99  0.969540  {0,1,0}     26    0
14    592    31    38  0.948402  {0,2,0}     24    1
125   600   219   221  0.302957  {0,2,0}     21    0
121   617   242   243  0.521151  {0,1,0}     39    1
37    619    78    79  0.615433  {0,1,0}     28    1
105   629    25    26  0.281605  {0,2,0}     30    0
19    641   228   229  0.210830  {0,2,0}     21    1
106   647    18    19  0.403655  {1,1,0}     38    1
91    664   234   235  0.654871  {0,1,0}     25    1
58    690   169   170  0.543760  {0,2,0}     40    0
34    693    91    92  0.256026  {0,1,0}     21    1
74    695   102   110  0.325231  {1,1,0}     20    1
64    699   226   231  0.733250  {1,0,0}     33    0
77    703    14    15  0.986245  {0,1,0}     27    1
16    732   192   193  0.270862  {0,2,0}     29    0
10    735    81    84  0.949974  {0,2,0}     30    1
48    738   151   152  0.280608  {0,1,0}     39    0
31    751    83    84  0.598700  {0,3,0}     38    0
114   751    84   100  0.323896  {0,1,0}     28    0
89    757   163   164  0.790670  {0,1,0}     40    1
42    760     0     1  0.010892  {0,0,1}     25    1
59    762    38    40  0.737637  {0,1,0}     35    0
27    767   139   140  0.851073  {0,3,0}     29    0
61    769    36    39  0.800863  {0,3,0}     30    0
110   771   185   186  0.326254  {0,3,0}     27    1
117   780   149   150  0.269020  {0,0,1}     39    1
47    784    94    95  0.144081  {1,0,0}     31    1
24    787    24    25  0.556333  {0,1,0}     28    1
116   788    50    53  0.242064  {0,1,0}     37    1
72    792    31    38  0.323006  {0,3,0}     36    1
109   799   216   217  0.626012  {0,3,0}     29    1
92    799   198   200  0.277865  {1,1,0}     37    1
69    806   245   246  0.987912  {0,1,0}     22    1
1     808    27    30  0.724335  {0,1,0}     29    0
45    810    68    79  0.540120  {1,1,0}     27    1
28    812   175   176  0.180967  {0,1,0}     30    0
49    821     5    26  0.596117  {0,2,0}     28    1
22    842    56    57  0.631137  {0,2,0}     29    1
113   845   220   222  0.379792  {0,2,0}     37    0
3     853   117   118  0.651766  {1,1,0}     32    1
107   878   178   183  0.485759  {0,0,1}     35    0
39    886    36    38  0.855067  {1,1,0}     22    1
67    890   222   223  0.083834  {0,3,0}     37    1
73    891    54    58  0.122302  {1,1,0}     30    1
41    892    68    69  0.531591  {0,1,0}     36    1
52    895    92    93  0.977331  {0,2,0}     23    1
32    896   158   160  0.836139  {0,2,0}     31    1
