map EGL-G2-D
fac 5 10 {0,245,128,15,33}
hosp 2 {0,118}
n_ALS 5 1 {1:0,1:245,2:128,1:15}
n_BLS 20 1 {7:0,4:245,3:128,3:15,3:33}
n_CLS 7 0 {2:0,4:245,1:15}
      c_m  head  tail      c_af      c_d  c_tau  c_h
50     34   201   203  0.181633  {0,1,0}     33    1
73     49   150   151  0.339498  {0,1,0}     37    1
125    59    84    86  0.319831  {0,2,0}     31    0
82     63   102   103  0.767335  {0,2,0}     27    0
105    64    99   132  0.565707  {0,0,1}     25    0
118    84    90    92  0.395971  {0,0,1}     22    0
57     86   218   225  0.325201  {1,0,0}     31    1
4      91   215   221  0.659391  {0,3,0}     23    1
92    109   250   251  0.539058  {0,1,0}     29    1
16    112   106   108  0.128216  {0,2,0}     33    0
18    120   179   184  0.380815  {0,2,0}     40    1
63    140   135   136  0.569222  {0,2,0}     32    1
61    140   221   222  0.344834  {1,0,0}     21    1
95    160   118   119  0.872564  {1,1,0}     39    1
30    240    99   131  0.614083  {0,1,1}     32    1
3     247   177   181  0.844132  {0,2,0}     40    1
53    256    41    51  0.259963  {0,3,0}     29    1
94    303   174   183  0.544616  {1,0,0}     27    1
89    356    50    52  0.929701  {0,3,0}     33    1
87    397   104   105  0.597790  {0,0,1}     37    1
33    412   204   205  0.297963  {1,1,0}     24    1
99    420   105   107  0.418087  {0,1,0}     23    1
120   428   193   194  0.549716  {0,1,0}     30    1
114   448   184   188  0.791320  {0,3,0}     36    1
113   479   177   180  0.446904  {0,2,0}     28    1
19    501    82    85  0.702606  {0,1,0}     35    1
72    504    99   100  0.499943  {0,2,0}     40    1
124   508   249   252  0.171331  {1,0,0}     31    1
21    517   239   240  0.289111  {0,1,0}     35    1
7     525     7     8  0.345513  {0,2,0}     33    1
91    539   228   230  0.763727  {1,0,0}     23    0
107   557    68    69  0.801526  {0,1,0}     23    0
93    567   119   120  0.602443  {1,1,0}     27    1
119   572    38    40  0.722230  {0,3,0}     21    1
110   576    18    20  0.897634  {0,1,1}     38    1
26    581   158   160  0.196870  {0,3,0}     39    1
5     589   158   159  0.081503  {1,0,0}     22    1
81    594   126   150  0.126986  {0,2,0}     28    1
49    602   177   180  0.565900  {0,0,1}     20    1
101   609   176   177  0.086308  {0,2,0}     23    1
15    611    23   237  0.505743  {0,1,0}     36    1
84    621   158   160  0.900998  {0,2,0}     21    0
85    622   103   104  0.913853  {1,1,0}     36    1
64    625    60    68  0.044826  {0,3,0}     31    0
28    637     8    33  0.076239  {0,2,0}     39    1
27    645    86    87  0.217821  {0,3,0}     31    1
127   657    16    17  0.748085  {0,3,0}     36    1
74    663    12    13  0.473015  {0,2,0}     39    1
51    666   128   129  0.658264  {0,3,0}     40    0
70    667   177   180  0.314347  {0,2,0}     24    0
69    693    95    99  0.722897  {0,2,0}     32    1
41    703   226   251  0.744467  {1,1,0}     22    1
36    704     2     3  0.486969  {0,2,0}     23    1
39    704   195   248  0.326757  {1,1,0}     35    1
77    708    47    48  0.975928  {0,3,0}     22    0
12    720   192   194  0.646172  {0,1,1}     39    0
80    724    90    92  0.536758  {1,0,0}     29    0
42    728   177   180  0.073816  {0,1,0}     30    1
104   736   107   108  0.744767  {0,2,0}     35    1
11    760    56    57  0.471298  {0,2,0}     32    1
40    768   201   202  0.550072  {1,1,0}     24    1
76    782   106   108  0.690537  {1,1,0}     39    1
23    811    78    79  0.690849  {0,1,0}     38    0
54    822   195   196  0.986526  {0,2,0}     34    0
106   825    25    26  0.480873  {0,2,0}     25    1
17    836    81    82  0.809514  {0,1,0}     27    1
47    843   252   253  0.830801  {0,2,0}     22    1
25    850   228   230  0.575583  {1,0,0}     37    1
44    854     5    26  0.337582  {0,3,0}     25    1
121   855   231   232  0.952736  {1,0,0}     36    1
90    866    76    77  0.120665  {0,2,0}     31    1
75    867    32    33  0.690209  {0,1,1}     31    1
14    883     7     8  0.991889  {1,1,0}     38    1
88    900    50    51  0.798683  {1,1,0}     29    1
58    909    13    14  0.038485  {0,1,1}     20    1
13    919   178   185  0.215437  {0,2,0}     34    1
83    919    57    61  0.369425  {1,1,0}     26    1
123   926   218   225  0.755879  {1,0,0}     33    1
20    945   212   213  0.183797  {0,3,0}     21    0
98    952   227   233  0.298606  {0,0,1}     32    1
29    952   125   152  0.178988  {1,1,0}     27    1
96    954    32    34  0.144382  {0,1,0}     32    1
102   956   113   115  0.837349  {1,1,0}     25    1
34    959    66    92  0.255114  {0,1,1}     39    1
115   960    32    33  0.763799  {0,2,0}     31    0
62    984   102   103  0.845334  {0,1,0}     32    0
116  1001   124   125  0.875342  {1,1,0}     27    1
71   1012   240   242  0.424087  {0,2,0}     24    1
59   1045   198   199  0.189567  {0,2,0}     33    0
43   1048    45    64  0.518214  {0,1,0}     27    0
60   1051   125   126  0.265628  {0,2,0}     23    0
0    1054    59    60  0.234614  {1,1,0}     35    1
100  1058    74    76  0.614206  {0,1,0}     21    0
46   1059    76    78  0.387631  {0,0,1}     33    1
78   1063    58    59  0.106924  {0,3,0}     38    1
68   1072   193   194  0.834393  {0,1,0}     36    1
126  1075    29    30  0.272771  {0,1,0}     22    0
6    1076   239   244  0.673124  {0,1,1}     36    1
52   1076    84    85  0.948672  {0,1,0}     31    0
79   1083     9    34  0.585745  {0,2,0}     23    1
108  1107    31    32  0.356053  {0,1,0}     36    1
112  1112    48    57  0.301541  {0,1,0}     22    0
111  1113    46    47  0.501518  {0,1,0}     31    0
1    1117    19    25  0.692336  {0,0,1}     22    1
103  1128    76    77  0.685584  {1,0,0}     25    1
56   1132   162   163  0.086518  {0,1,0}     35    1
45   1133   138   139  0.530141  {0,2,0}     20    0
9    1144   143   145  0.264080  {0,1,0}     40    1
109  1149    74    75  0.218130  {0,2,0}     39    1
8    1156   106   108  0.507701  {0,1,0}     29    1
117  1164   135   147  0.475853  {0,1,0}     23    0
24   1185   226   229  0.095671  {0,1,1}     39    0
67   1195   216   217  0.848748  {0,3,0}     22    1
10   1197   143   145  0.850243  {0,3,0}     39    1
38   1201   126   127  0.972948  {0,1,0}     22    0
22   1215    39    73  0.841299  {0,1,0}     26    1
48   1220   226   229  0.484736  {0,3,0}     36    1
66   1225   176   177  0.966632  {0,1,0}     29    1
31   1234   164   169  0.612964  {1,1,0}     36    1
86   1253    39    73  0.679771  {0,1,1}     23    0
37   1255   176   177  0.624068  {0,3,0}     40    0
32   1280   221   222  0.388919  {0,2,0}     25    0
65   1297     7     8  0.224654  {0,1,1}     28    0
55   1316    74    75  0.048913  {0,0,1}     33    1
2    1317   104   114  0.136113  {0,1,0}     26    1
122  1355    69    70  0.768401  {0,1,1}     28    1
35   1357    48    49  0.696382  {0,3,0}     22    0
97   1426   152   153  0.401249  {1,0,0}     25    0
