map EGL-G1-A
fac 5 10 {0,151,11,142,42}
hosp 1 {0}
n_ALS 8 1 {3:0,1:151,1:11,1:142,2:42}
n_BLS 18 1 {6:151,2:11,5:142,5:42}
n_CLS 7 0 {3:151,3:11,1:42}
      c_m  head  tail      c_af      c_d  c_tau  c_h
42     64   107   108  0.202661  {0,0,1}     32    0
49     81    56    57  0.120930  {0,1,0}     21    1
76     89   240   242  0.189211  {1,0,0}     27    1
2     136   153   156  0.738747  {0,1,0}     34    1
73    169    18    20  0.541836  {1,1,0}     20    1
105   172   149   150  0.738559  {0,2,0}     33    0
71    176   211   213  0.732821  {0,2,0}     38    0
118   200   238   240  0.682299  {0,1,0}     40    0
79    230     6     7  0.708049  {1,1,0}     37    1
47    235    58    59  0.460407  {1,0,0}     36    1
120   246   100   101  0.899531  {1,1,0}     34    1
106   249    25    26  0.404381  {0,0,1}     39    1
52    263   231   236  0.356174  {0,1,0}     32    1
86    270   231   232  0.440515  {0,1,1}     25    1
65    273    89    91  0.849031  {0,2,0}     39    0
90    284    10    11  0.667658  {1,0,0}     28    1
80    310   118   119  0.045809  {1,1,0}     32    1
84    321    75    77  0.469709  {1,0,0}     33    1
33    366    90    91  0.847736  {0,1,1}     20    1
69    384   178   179  0.893495  {1,0,0}     31    1
58    414   238   240  0.185819  {0,1,0}     40    1
94    445     5     6  0.541154  {0,0,1}     32    0
35    461     7    30  0.989326  {0,1,1}     38    0
29    492    42    43  0.993369  {1,1,0}     20    1
83    497     2    14  0.619274  {0,1,0}     21    0
9     518   164   165  0.976102  {0,2,0}     40    0
53    532   180   181  0.089968  {0,3,0}     26    1
96    539   194   195  0.184904  {1,1,0}     38    1
124   550    94    95  0.459615  {1,1,0}     40    1
108   552   102   110  0.886755  {1,1,0}     34    1
4     567   229   230  0.103866  {1,1,0}     39    0
45    573    17    22  0.411170  {0,0,1}     27    1
97    578    24    26  0.857256  {0,1,0}     25    1
19    579   120   154  0.311278  {0,1,0}     26    0
13    580   190   191  0.437728  {0,2,0}     29    1
0     584     2    14  0.498764  {0,2,0}     28    0
18    589   101   110  0.659911  {0,2,0}     24    1
36    594    69    78  0.480071  {1,2,0}     27    1
67    594    43    44  0.034555  {1,0,0}     22    1
104   603   246   248  0.433007  {0,1,1}     34    0
56    604     8    33  0.657010  {1,0,0}     30    1
38    605   116   120  0.007768  {1,0,0}     26    1
125   610    94    98  0.569829  {1,0,0}     23    1
82    619   116   117  0.879340  {0,0,1}     25    0
85    622    24    26  0.472587  {1,1,0}     38    1
59    626    80    88  0.988579  {0,0,1}     21    0
66    627   157   158  0.071703  {1,0,0}     33    0
48    637    65    91  0.801156  {0,2,0}     24    1
14    644    55    56  0.736752  {1,0,0}     22    1
88    645    12    13  0.958800  {1,0,0}     21    1
103   650    88    96  0.828414  {1,0,0}     34    1
32    657    94    98  0.075844  {1,1,0}     27    1
87    665    56    57  0.736829  {0,0,1}     38    0
74    676   142   144  0.162349  {0,3,0}     27    0
101   680    66    67  0.818656  {0,1,0}     24    1
89    682    50    51  0.523275  {0,2,0}     23    1
22    687   125   126  0.786954  {0,1,0}     34    1
99    690   165   177  0.034847  {0,1,0}     24    0
