map EGL-G1-B
fac 5 10 {0,202,16,162,46}
hosp 1 {0}
n_ALS 7 1 {3:0,2:162,2:46}
n_BLS 22 1 {4:0,4:202,5:16,2:162,7:46}
n_CLS 6 0 {1:0,1:202,1:16,2:162,1:46}
      c_m  head  tail      c_af      c_d  c_tau  c_h
27      7   204   209  0.798217  {0,0,1}     26    1
89     31   231   236  0.100761  {0,1,0}     25    0
14     40    15    17  0.882108  {1,1,0}     26    1
93     47    50    51  0.651046  {0,2,0}     36    1
103    53    83    85  0.133018  {0,1,0}     40    1
43     60   153   157  0.099164  {1,1,0}     21    1
110    78   211   213  0.261552  {0,2,0}     30    0
25     84   103   104  0.849652  {1,1,0}     24    1
35    106    27    28  0.455580  {1,0,0}     40    1
18    125    36    38  0.532812  {1,0,0}     29    1
111   146   144   147  0.746453  {1,1,0}     40    1
26    177     1     2  0.417285  {0,1,0}     34    1
57    178   135   136  0.466870  {0,3,0}     20    1
0     239    84   100  0.886439  {0,1,1}     28    1
65    240   101   102  0.070338  {0,2,0}     20    1
44    260   206   207  0.390596  {0,1,0}     31    0
34    270   174   176  0.732992  {0,2,0}     21    0
8     282    95    97  0.769190  {0,3,0}     21    1
13    288    16    18  0.555643  {0,1,0}     36    1
22    289   156   160  0.996042  {1,0,0}     33    1
16    312   169   173  0.266969  {0,2,0}     34    0
98    366    53    54  0.312360  {1,0,0}     30    1
32    383   112   114  0.747428  {0,1,1}     24    0
106   384    75    76  0.754958  {0,1,0}     34    1
77    426    86    87  0.117821  {1,0,0}     23    1
45    451   155   161  0.503617  {0,1,0}     22    1
104   464   101   102  0.560222  {0,3,0}     26    0
108   473     2    14  0.891387  {0,2,0}     40    0
76    476   228   230  0.637162  {1,1,0}     30    1
59    485   198   199  0.825803  {0,1,0}     32    0
12    491    27    30  0.577173  {0,3,0}     36    1
4     502   120   121  0.587803  {1,0,0}     33    1
74    513   116   117  0.861338  {0,1,0}     25    0
63    513   132   133  0.683863  {0,3,0}     26    0
9     524   158   159  0.773657  {0,2,0}     40    1
118   532   106   108  0.563424  {0,2,0}     40    1
84    550    69    70  0.417180  {0,2,0}     31    0
85    561   237   240  0.874882  {1,0,0}     36    1
71    598    67    68  0.131360  {1,1,0}     31    1
86    600    20    21  0.033516  {0,3,0}     30    1
105   619     1     2  0.107091  {0,1,1}     29    1
99    623   135   136  0.795050  {0,0,1}     31    1
5     623   153   157  0.514636  {1,1,0}     39    1
51    626    83    85  0.708287  {0,1,1}     27    0
15    655   184   185  0.612152  {0,2,0}     30    1
121   658    77    78  0.033634  {0,1,0}     30    1
125   678   193   194  0.972025  {0,2,0}     20    0
61    680   213   216  0.326002  {1,0,0}     36    1
102   685   178   179  0.712571  {0,2,0}     38    0
69    689   179   180  0.293502  {0,1,1}     34    0
90    699    31    32  0.595874  {1,1,0}     38    1
127   701    36    38  0.761120  {1,0,0}     32    1
