map EGL-G1-D
fac 5 10 {0,3,111,102,53}
hosp 2 {0,102}
n_ALS 5 1 {3:0,1:3,1:53}
n_BLS 15 1 {4:0,2:3,2:111,3:102,4:53}
n_CLS 7 0 {1:0,1:3,2:111,3:53}
      c_m  head  tail      c_af      c_d  c_tau  c_h
49     16   129   136  0.253068  {0,1,0}     25    1
75    114   185   192  0.131724  {0,2,0}     38    1
117   203   157   159  0.586842  {0,0,1}     26    1
3     214   195   197  0.180331  {0,1,0}     38    1
64    224    36    38  0.813384  {0,1,0}     36    0
86    244   231   236  0.314584  {0,3,0}     35    0
90    263   228   230  0.214278  {0,2,0}     25    0
11    296    10    41  0.818197  {1,0,0}     31    1
108   301   228   229  0.855021  {0,0,1}     23    0
23    322    15    17  0.779280  {0,1,0}     23    1
111   378   191   193  0.394411  {1,3,0}     27    1
0     393     1     2  0.863256  {0,2,0}     29    0
80    405     1     2  0.255279  {0,1,0}     32    1
72    453   196   203  0.494090  {0,3,0}     31    0
35    453   173   181  0.057744  {1,0,0}     39    1
120   460     5     6  0.897105  {1,1,0}     24    1
91    491   179   180  0.843952  {0,2,0}     31    0
40    493   123   124  0.622005  {0,1,1}     30    0
58    505   207   208  0.916696  {0,1,0}     35    0
30    505    29    30  0.387730  {0,1,0}     24    1
98    536   121   122  0.461496  {1,1,0}     27    1
62    538   137   138  0.404204  {0,1,0}     29    0
116   552    89    90  0.370469  {1,1,0}     33    1
122   553    95    97  0.703820  {0,2,0}     25    1
125   556    79    80  0.314525  {0,1,1}     35    1
93    560    55    56  0.848583  {1,1,0}     20    1
76    574   215   216  0.605352  {0,3,0}     27    0
16    575   155   156  0.059137  {0,3,0}     24    1
34    612   156   162  0.894298  {1,1,0}     33    1
107   622    84   100  0.645742  {0,2,0}     40    1
63    622   155   161  0.701158  {0,3,0}     29    1
105   631   130   131  0.721927  {0,3,0}     39    1
45    633   103   104  0.533253  {0,1,0}     38    0
43    642   116   120  0.658204  {0,1,1}     39    1
20    654    15    17  0.330635  {0,2,0}     27    1
10    659    34    41  0.410143  {0,0,1}     26    1
126   671    75    76  0.634050  {1,1,0}     22    1
83    686   178   182  0.771936  {1,0,0}     39    1
112   692   174   176  0.532037  {0,1,0}     38    0
65    694   100   101  0.457648  {1,1,0}     40    1
110   697   215   216  0.265489  {1,0,0}     34    1
28    698    23    86  0.379244  {0,1,1}     40    1
37    708   246   248  0.101512  {1,1,0}     31    1
74    717    50    52  0.005829  {0,2,0}     31    0
104   731   115   116  0.266548  {0,2,0}     38    1
46    746    80    81  0.346087  {0,1,0}     33    0
52    747   196   197  0.948226  {0,0,1}     35    0
27    771   171   172  0.918453  {0,1,0}     33    1
5     781   115   116  0.776890  {1,1,0}     28    1
57    795   243   244  0.384614  {0,1,0}     34    1
6     797   128   129  0.251637  {0,1,0}     23    1
109   799    95    97  0.793290  {0,2,0}     26    0
78    805    45    64  0.428072  {0,2,0}     40    1
97    811    68    79  0.780349  {0,2,0}     24    0
19    831   141   142  0.786452  {0,1,0}     23    0
