map EGL-G2-D
fac 5 10 {0,223,135,183,19}
hosp 3 {0,237,171}
n_ALS 6 1 {1:0,3:183,2:19}
n_BLS 18 1 {8:0,2:223,5:183,3:19}
n_CLS 5 0 {1:0,1:183,3:19}
      c_m  head  tail      c_af      c_d  c_tau  c_h
125     5   247   248  0.632382  {0,2,0}     33    1
77     16   128   139  0.026047  {0,3,0}     40    1
53     24    53    54  0.399157  {1,0,0}     32    1
51     25   185   187  0.501312  {1,0,0}     25    0
43     40   170   174  0.726188  {0,2,0}     24    1
57     49    83    84  0.194907  {0,1,1}     31    0
64     58    91    96  0.642261  {0,2,0}     23    1
103    88   158   159  0.483287  {1,0,0}     25    1
65     92    66    67  0.362970  {0,1,0}     25    1
56    102   225   228  0.695565  {0,0,1}     29    1
40    114   231   232  0.777895  {1,0,0}     27    1
120   251   150   151  0.396694  {0,1,0}     35    1
122   255    86    87  0.878303  {0,3,0}     28    1
62    257   129   130  0.083171  {0,3,0}     34    1
30    295     3    23  0.405333  {1,0,0}     34    1
3     316   141   150  0.788930  {0,2,0}     38    1
38    358   193   246  0.072442  {1,2,0}     32    1
99    359    50    51  0.777780  {0,1,1}     22    1
15    363    48    57  0.311221  {1,2,0}     32    1
109   369    81    89  0.659034  {0,3,0}     34    0
6     378   204   206  0.923111  {0,2,0}     26    1
91    425    21    35  0.324413  {0,2,0}     33    0
14    435    39    40  0.820325  {1,0,0}     39    1
95    439   105   107  0.865727  {0,2,0}     37    1
81    457    43    45  0.407193  {0,2,0}     20    1
24    490    62    63  0.381356  {1,1,0}     20    1
100   504     1     2  0.252451  {0,0,1}     27    1
72    511   202   203  0.407363  {0,2,0}     35    1
66    522   136   146  0.054741  {0,3,0}     37    0
102   527    79    80  0.883975  {1,0,0}     25    1
71    530   195   196  0.479506  {1,2,0}     32    1
45    575    97   115  0.125233  {1,3,0}     31    1
29    578    67    68  0.663625  {0,1,1}     30    1
111   585    81    89  0.551360  {0,2,0}     40    1
41    619    95    99  0.898812  {0,2,0}     21    0
21    624    23   171  0.060328  {0,1,0}     24    1
17    632    70    71  0.657586  {0,3,0}     23    0
69    637   155   156  0.188212  {1,1,0}     20    1
114   653   215   221  0.188407  {0,1,0}     29    1
28    659   136   137  0.019108  {0,2,0}     38    0
86    662    11    42  0.627815  {0,3,0}     33    1
80    663    14    15  0.020661  {0,1,0}     24    1
89    671   206   207  0.414498  {0,3,0}     40    1
23    685   244   245  0.729151  {0,2,0}     24    1
18    685   191   195  0.399643  {1,0,0}     36    0
87    706    99   131  0.683901  {0,1,1}     28    1
85    716    99   132  0.437429  {0,2,0}     28    1
39    725   156   157  0.462997  {0,2,0}     36    1
110   740   251   254  0.988334  {1,0,0}     40    1
10    748   125   152  0.267855  {0,2,0}     39    1
13    749    36    38  0.717184  {0,3,0}     37    0
97    758    32    33  0.047515  {0,2,0}     39    1
84    761    96    98  0.415000  {1,0,0}     29    1
61    764    53    54  0.700120  {1,3,0}     36    1
7     788     2    14  0.216207  {0,1,0}     30    1
19    800    32    33  0.678327  {0,1,0}     31    1
32    800   171   172  0.313885  {0,3,0}     38    0
90    820   112   113  0.678158  {0,1,0}     24    1
58    822   178   185  0.429117  {0,2,0}     24    1
2     825    36    37  0.734448  {0,1,0}     34    0
33    830   184   185  0.223973  {0,1,0}     24    0
78    867   195   196  0.483625  {0,1,0}     34    1
8     873   141   150  0.750564  {0,0,1}     35    1
25    877    66    67  0.670562  {0,1,1}     31    1
11    877    10    41  0.736004  {0,1,0}     40    0
0     879   184   185  0.777300  {0,2,0}     32    1
83    883   108   109  0.552987  {0,3,0}     28    0
5     899   174   183  0.296994  {0,0,1}     38    1
37    910    76    78  0.812425  {0,3,0}     29    1
31    910   197   200  0.681990  {0,3,0}     36    1
44    911   125   126  0.238394  {1,1,0}     23    1
75    915    51    52  0.099279  {0,1,1}     39    0
113   922   219   220  0.793102  {0,2,0}     34    0
106   929   126   127  0.748067  {1,1,0}     28    1
49    945   140   141  0.382781  {0,1,0}     33    1
108   949    39    73  0.283383  {0,1,1}     22    1
70    950   140   141  0.213273  {0,2,0}     23    0
112   950   106   118  0.598349  {0,1,0}     20    1
76    952    78    82  0.026708  {0,3,0}     25    1
119   955   156   162  0.817001  {0,1,0}     25    1
126   958   194   242  0.748906  {0,3,0}     32    1
93    962   154   158  0.921852  {1,0,0}     21    0
82    964   121   155  0.719043  {1,1,0}     30    1
35    974   170   174  0.204720  {0,2,0}     27    1
127  1002     0    21  0.287901  {0,2,0}     29    0
107  1012    16    18  0.878341  {0,1,0}     26    1
12   1018   131   132  0.391085  {1,3,0}     31    1
121  1021   106   108  0.955712  {0,3,0}     21    0
67   1024   170   174  0.376670  {1,1,0}     29    1
124  1024    62    63  0.542882  {1,1,0}     30    1
36   1026    45    64  0.879427  {1,1,0}     35    1
115  1041   250   251  0.954250  {1,1,0}     34    1
22   1059    71    72  0.833800  {0,2,0}     36    1
74   1064   223   224  0.226018  {1,1,0}     28    1
55   1068    82    85  0.864752  {0,1,0}     20    1
4    1075    36    39  0.278321  {0,1,0}     27    1
101  1078   226   227  0.450702  {0,1,0}     38    0
123  1090     5    26  0.987277  {1,1,0}     37    1
116  1098   174   182  0.832210  {0,3,0}     33    0
60   1112   148   149  0.015859  {1,0,0}     35    1
73   1126    54    55  0.302038  {1,1,0}     32    1
50   1134    56    57  0.339292  {0,1,0}     38    1
34   1134   129   130  0.410390  {0,1,0}     40    1
88   1135   104   114  0.136919  {0,1,1}     24    0
27   1140    50    52  0.730846  {0,2,0}     20    1
42   1140   121   155  0.103600  {1,0,0}     38    1
96   1142   185   186  0.531933  {0,3,0}     35    1
9    1146    84    85  0.985173  {1,0,0}     28    1
20   1161    50    53  0.898144  {0,1,0}     38    1
98   1166   195   196  0.342143  {0,1,0}     24    1
118  1182    96    98  0.579867  {0,3,0}     24    1
68   1209   133   135  0.294668  {0,2,0}     28    1
47   1219    71    72  0.439979  {0,2,0}     39    1
59   1226   203   204  0.512546  {0,1,1}     37    1
46   1228   227   231  0.434011  {0,1,1}     39    0
54   1265    20    21  0.200646  {0,2,0}     24    1
52   1292    45    64  0.061713  {0,1,0}     31    1
105  1296   177   181  0.849501  {0,1,0}     33    0
48   1296   130   131  0.427635  {0,2,0}     35    1
1    1306    56    57  0.548814  {0,1,1}     30    0
92   1311    17    22  0.271424  {1,0,0}     40    1
117  1319   159   161  0.848837  {0,2,0}     40    1
94   1352   126   150  0.237322  {0,3,0}     25    1
63   1396   102   103  0.527515  {1,0,0}     24    1
104  1401   153   154  0.525555  {0,2,0}     20    1
26   1411    86    87  0.343633  {0,2,0}     30    1
16   1417   129   130  0.751856  {1,1,0}     34    1
79   1419    67    69  0.575927  {0,2,0}     23    1
