map EGL-G2-A
fac 5 10 {0,204,83,253,39}
hosp 3 {0,157,149}
n_ALS 6 1 {1:0,1:204,2:83,2:39}
n_BLS 16 1 {1:0,2:204,5:83,4:253,4:39}
n_CLS 5 0 {2:83,3:39}
      c_m  head  tail      c_af      c_d  c_tau  c_h
50     25    62    63  0.461615  {0,3,0}     31    1
36     90    12    13  0.966125  {0,2,0}     37    0
35    150   148   149  0.628782  {1,1,0}     25    1
71    163   220   221  0.766771  {0,1,0}     39    1
5     173   158   159  0.501706  {0,1,0}     20    0
88    175   124   125  0.504209  {1,1,0}     23    1
100   202     4    22  0.759576  {0,3,0}     35    0
97    236    25    26  0.387120  {0,1,0}     20    1
104   253    54    58  0.527312  {0,1,0}     33    1
120   292    69    80  0.767403  {0,2,0}     31    0
11    301    14    15  0.855693  {0,1,0}     33    0
91    308   103   104  0.536305  {1,0,0}     37    1
26    334    85   101  0.882255  {1,0,0}     35    1
77    335   249   252  0.083224  {0,2,0}     39    1
110   357   116   117  0.185089  {0,1,1}     20    0
84    402   127   128  0.395850  {0,2,0}     31    1
62    410    63    65  0.804109  {0,2,0}     25    1
65    416    23   150  0.138193  {0,1,0}     32    1
46    427    97   115  0.157030  {0,2,0}     25    0
82    429   247   249  0.939485  {0,1,0}     39    0
85    442    40    41  0.369760  {0,2,0}     32    1
117   448    78    79  0.762963  {0,2,0}     33    0
58    461    34    41  0.240495  {1,1,0}     22    1
16    461   204   205  0.081690  {0,2,0}     38    1
90    482   222   223  0.726148  {0,3,0}     22    0
89    505    97   115  0.452371  {0,2,0}     33    1
12    510   235   236  0.718241  {1,0,0}     34    1
59    514     5    26  0.408109  {0,3,0}     36    0
116   514   217   218  0.558272  {1,0,0}     34    1
92    521   226   251  0.857730  {0,2,0}     29    1
14    524   158   159  0.991486  {0,3,0}     32    1
112   573   106   108  0.252265  {0,1,0}     35    1
83    594    66    93  0.362677  {0,1,0}     28    1
13    600   180   181  0.720744  {0,2,0}     40    1
2     610    27    30  0.420834  {0,0,1}     31    0
99    631    12    13  0.328242  {0,1,0}     37    1
80    632   124   125  0.532480  {1,1,0}     35    1
24    654   249   250  0.121795  {0,0,1}     33    1
25    661   118   119  0.801827  {0,3,0}     28    1
42    669   170   174  0.493516  {1,0,0}     27    1
49    673   212   213  0.603336  {1,1,0}     22    1
23    675   132   133  0.537843  {1,1,0}     22    1
3     684    51    52  0.813716  {0,2,0}     32    0
119   686   103   111  0.800636  {1,1,0}     28    1
94    691     3    23  0.703133  {0,2,0}     28    0
4     721    20    21  0.333705  {1,1,0}     25    1
75    723   219   220  0.240012  {0,2,0}     22    1
108   734    28    29  0.532240  {1,0,0}     31    1
101   739   156   162  0.727646  {0,1,1}     28    1
64    740   130   131  0.884734  {0,0,1}     29    1
126   758   151   153  0.436362  {1,1,0}     39    1
111   762   226   227  0.992562  {1,0,0}     37    1
10    765   245   247  0.378433  {0,1,0}     27    1
47    769   194   242  0.431826  {0,3,0}     28    1
118   776   174   182  0.888051  {0,3,0}     36    0
123   777   105   106  0.365110  {0,2,0}     27    1
34    786   117   121  0.684490  {0,0,1}     26    1
79    787    57    61  0.473692  {0,1,0}     28    0
53    789   139   140  0.510629  {0,3,0}     32    0
32    789   192   194  0.020810  {0,2,0}     34    1
121   808    43    45  0.757560  {0,1,0}     27    1
6     819   188   189  0.820915  {0,1,0}     22    0
38    827    23   237  0.706248  {1,1,0}     24    1
44    832   174   189  0.939903  {0,1,0}     30    0
21    833    76    78  0.136144  {0,2,0}     26    0
124   838    70    79  0.605591  {0,1,0}     30    0
20    841   177   181  0.665029  {1,0,0}     30    1
18    843    62    63  0.511340  {1,1,0}     20    1
60    854   225   226  0.381573  {1,0,0}     37    1
54    861   152   155  0.404353  {0,2,0}     31    1
98    862   128   139  0.029353  {0,2,0}     29    0
95    863   168   176  0.466315  {0,1,0}     20    0
57    911    53    54  0.745072  {0,3,0}     31    1
93    918   234   235  0.125339  {0,0,1}     34    1
28    930   234   239  0.852678  {0,2,0}     39    0
37    932   200   201  0.569125  {0,1,0}     31    1
102   940   251   252  0.790399  {0,3,0}     27    0
0     941   153   154  0.145657  {0,1,0}     33    0
45    971   152   155  0.083470  {0,0,1}     27    0
73    980    99   100  0.483390  {0,1,0}     38    1
22   1008   170   171  0.860625  {1,0,0}     32    0
125  1016    57    61  0.512871  {0,2,0}     22    1
78   1019   185   186  0.982707  {1,0,0}     35    1
61   1027    48    57  0.613167  {0,1,1}     30    1
41   1059    95    96  0.553240  {0,1,1}     25    0
81   1061    45    64  0.548933  {0,0,1}     31    0
15   1061    97    98  0.647478  {0,1,0}     36    1
33   1068   225   226  0.419990  {0,1,0}     22    0
68   1074   205   208  0.569357  {0,1,0}     38    0
76   1074    89    97  0.801954  {1,0,0}     25    1
40   1082   168   176  0.365763  {0,2,0}     27    1
27   1091     8    33  0.308682  {1,2,0}     25    1
69   1105   164   165  0.192477  {1,0,0}     28    1
66   1111   209   216  0.120206  {1,1,0}     21    1
