map EGL-G1-E
fac 5 10 {0,169,178,83,11}
hosp 1 {0}
n_ALS 5 1 {2:0,1:83,2:11}
n_BLS 16 1 {3:0,3:169,3:178,4:83,3:11}
n_CLS 6 0 {2:0,1:169,1:178,1:83,1:11}
      c_m  head  tail      c_af      c_d  c_tau  c_h
21      5   204   209  0.609690  {0,1,1}     29    1
11      7   129   136  0.012823  {0,3,0}     28    0
111    18   110   113  0.366918  {1,1,0}     39    1
89     19   115   122  0.422923  {0,2,0}     31    1
117    47     9    34  0.341654  {1,1,0}     34    1
103    54    59    60  0.706452  {0,1,0}     27    0
2      64    39    72  0.710091  {0,3,0}     40    1
40     93   100   111  0.731282  {0,2,0}     26    1
66    108    71    72  0.993310  {0,1,0}     34    1
8     142    75    76  0.351107  {1,1,0}     25    1
26    253   210   211  0.320618  {1,1,0}     24    1
15    269   213   216  0.867129  {0,3,0}     22    1
64    285   204   209  0.221697  {0,3,0}     29    0
112   286   207   209  0.646478  {1,1,0}     22    1
110   305    59    71  0.677268  {1,1,0}     27    0
41    308    41    51  0.385518  {0,1,1}     23    0
108   349   246   248  0.489707  {1,0,0}     40    1
98    399   132   134  0.517172  {0,1,1}     34    0
27    443    49    56  0.058275  {0,1,0}     23    0
29    453    98    99  0.753601  {0,1,0}     20    1
39    465   213   216  0.306039  {0,3,0}     24    0
10    469   226   227  0.605046  {0,3,0}     33    0
88    503   234   235  0.026362  {0,1,0}     26    0
45    503    94    95  0.605125  {1,1,0}     36    1
97    520    32    33  0.740457  {0,2,0}     40    0
82    528   153   157  0.259641  {1,0,0}     30    1
16    532    51    52  0.134480  {1,0,0}     30    1
124   532   245   246  0.605241  {0,3,0}     35    1
47    534   165   174  0.005800  {1,1,0}     28    1
95    541    39    72  0.615509  {1,0,0}     24    1
32    552   108   109  0.474274  {0,3,0}     29    0
62    585    39    40  0.897180  {0,1,0}     31    0
59    607   153   156  0.255361  {0,2,0}     34    0
115   610    22    24  0.435486  {1,1,0}     25    1
56    622    81    84  0.990632  {0,3,0}     27    1
77    630   202   204  0.048420  {0,2,0}     23    1
104   630   132   134  0.253715  {0,2,0}     25    1
114   639    38    40  0.951875  {0,1,1}     37    1
121   651    13    14  0.816102  {0,2,0}     38    1
101   672   137   138  0.026104  {0,1,1}     29    1
31    677    45    46  0.436036  {1,0,0}     27    1
123   678   228   230  0.738169  {1,1,0}     21    1
3     694    20    21  0.438738  {0,2,0}     36    1
73    697   102   103  0.831384  {0,3,0}     33    1
54    705    85    86  0.816794  {0,2,0}     34    0
83    725    84   100  0.370855  {0,2,0}     22    1
58    727   226   231  0.641305  {0,1,0}     37    0
113   727    17    22  0.942100  {1,1,0}     29    1
100   728   206   207  0.055646  {0,2,0}     23    0
52    729     3    15  0.416086  {0,3,0}     33    1
38    749    27    28  0.435922  {0,1,0}     32    1
46    755   155   156  0.874482  {0,1,1}     40    0
14    758     7     8  0.210220  {1,1,0}     21    1
86    762    61    62  0.851257  {0,1,0}     27    0
61    774    16    18  0.832967  {0,3,0}     34    1
37    781    98   130  0.862004  {0,2,0}     21    1
50    791   150   151  0.671301  {1,1,0}     28    1
67    795    10    11  0.697125  {0,2,0}     40    0
6     799   202   203  0.087331  {0,3,0}     33    1
68    799    96    97  0.505436  {0,1,0}     35    1
33    809   222   223  0.740677  {0,3,0}     36    0
99    810    40    41  0.522239  {0,2,0}     28    1
4     813   125   149  0.834622  {0,2,0}     33    1
18    814    66    68  0.126021  {0,1,0}     28    1
48    820   136   137  0.250128  {0,2,0}     40    0
78    832    75    77  0.812931  {0,1,0}     21    1
70    872   238   240  0.906295  {0,1,0}     32    0
7     874   244   248  0.589898  {0,1,0}     21    0
22    886    96    97  0.693298  {1,1,0}     26    0
42    895     5    23  0.246056  {0,1,0}     40    1
