map EGL-G1-E
fac 5 10 {0,160,241,33,32}
hosp 2 {0,229}
n_ALS 6 1 {2:0,3:241,1:33}
n_BLS 24 1 {2:0,6:160,2:241,6:33,8:32}
n_CLS 6 0 {1:0,3:160,1:33,1:32}
      c_m  head  tail      c_af      c_d  c_tau  c_h
63      1   125   126  0.153327  {1,0,0}     37    1
35      7   111   112  0.206556  {1,0,0}     37    1
26      9    91    92  0.448320  {1,1,0}     22    1
92     17    60    67  0.063985  {0,2,0}     28    0
55     69   219   221  0.138902  {0,1,0}     33    1
45     70    98   130  0.193794  {0,2,0}     40    1
42    122    12    16  0.815914  {0,2,0}     38    0
122   163   105   107  0.380757  {0,1,1}     21    0
70    173   176   179  0.062443  {1,1,0}     27    1
109   217   103   113  0.929926  {0,1,0}     39    1
104   230   169   170  0.168827  {0,2,0}     23    0
51    250   139   141  0.467615  {1,1,0}     38    1
48    260   228   229  0.269457  {0,2,0}     22    1
13    289    36    37  0.035662  {0,2,0}     22    1
87    294   245   246  0.797090  {0,3,0}     37    0
103   316    54    55  0.601772  {1,0,0}     26    1
5     363   100   101  0.049302  {1,0,0}     23    1
99    390     4    22  0.355708  {0,1,0}     39    1
77    416    46    47  0.623701  {0,2,0}     23    0
119   420   121   122  0.670638  {0,2,0}     39    1
24    425    63    64  0.616269  {1,1,0}     27    1
82    435    84   100  0.568002  {1,1,0}     30    1
111   464   178   179  0.973713  {0,1,1}     35    1
124   470     3     4  0.041393  {0,3,0}     29    1
110   497    77    78  0.558162  {1,1,0}     35    1
126   500   103   104  0.437053  {1,0,0}     28    1
59    501    81    82  0.353046  {1,0,0}     21    1
14    506    89    91  0.264249  {1,0,0}     34    1
61    523    23   229  0.624053  {0,2,0}     40    0
73    543     5    26  0.304552  {0,1,0}     35    1
113   547     1    12  0.364183  {0,3,0}     22    1
22    586    75    76  0.956808  {1,0,0}     25    1
31    598   240   241  0.970635  {0,1,0}     39    1
7     604   169   173  0.405155  {0,1,0}     22    1
41    612    41    51  0.459958  {0,1,0}     30    1
81    634    72    73  0.485989  {0,2,0}     30    1
117   635    38    40  0.992126  {1,1,0}     30    1
96    643   238   239  0.909816  {1,3,0}     25    1
97    651    77    78  0.555091  {1,0,0}     32    0
62    665   112   113  0.288882  {1,0,0}     26    1
100   666    12    13  0.775556  {0,2,0}     25    1
40    667   105   107  0.522644  {1,3,0}     34    1
106   676     6    27  0.512216  {0,1,0}     31    1
65    676    83    84  0.112307  {0,2,0}     30    0
91    683   170   171  0.819182  {0,2,0}     25    1
85    691   114   115  0.264129  {1,1,0}     29    1
116   696    96   114  0.667880  {0,3,0}     33    1
75    698   118   119  0.332543  {0,2,0}     25    1
83    702    28    29  0.928517  {1,1,0}     26    1
68    705   115   116  0.740803  {0,1,1}     35    1
71    707    47    64  0.847729  {1,1,0}     30    1
118   717   229   230  0.510591  {0,3,0}     31    0
105   726    59    60  0.152309  {0,0,1}     31    1
11    728    75    76  0.654126  {0,2,0}     31    1
27    740    98   130  0.552365  {0,2,0}     36    0
74    760   110   113  0.666327  {0,1,0}     37    0
79    762    68    79  0.782450  {1,1,0}     34    1
47    765    36    39  0.467726  {0,3,0}     40    0
89    783    23   229  0.203427  {0,1,0}     35    1
18    794   198   200  0.991613  {1,2,0}     21    1
121   818   116   118  0.846421  {0,3,0}     29    1
25    822   231   236  0.631672  {0,1,1}     28    0
102   823    22    24  0.939494  {0,3,0}     21    0
38    824    69    78  0.110579  {0,2,0}     26    0
57    842    10    41  0.945738  {1,0,0}     28    1
101   843   114   115  0.451151  {0,3,0}     38    1
32    849   142   144  0.706941  {1,1,0}     21    1
44    852   170   171  0.120676  {1,0,0}     25    1
94    878   129   130  0.132254  {0,2,0}     38    0
78    898    63    64  0.767085  {0,3,0}     37    0
69    912    92    93  0.698387  {0,2,0}     26    0
125   926   144   147  0.764562  {0,1,1}     28    1
56    930   118   119  0.110390  {1,1,0}     32    1
58    936    14    15  0.656037  {0,1,0}     33    1
4     943    96    97  0.077726  {1,1,0}     33    1
49    950   231   232  0.945327  {1,0,0}     24    1
114   953   128   129  0.006329  {0,1,0}     25    0
23    970   112   114  0.455250  {1,0,0}     37    1
115   973   222   225  0.066865  {0,1,0}     24    0
50    974    49    50  0.996894  {0,2,0}     23    1
120   991   176   179  0.275820  {0,1,1}     31    0
28   1004   243   244  0.789257  {0,3,0}     29    1
66   1006   114   115  0.283774  {1,1,0}     33    1
98   1029   225   226  0.017881  {0,1,0}     26    1
86   1037    89    91  0.149703  {0,2,0}     20    1
37   1038   237   238  0.473772  {0,3,0}     23    0
80   1059   204   205  0.555675  {0,3,0}     34    1
76   1059   145   146  0.512228  {0,1,0}     37    1
52   1084   116   120  0.288183  {0,2,0}     22    1
64   1086    36    39  0.788784  {0,0,1}     29    1
20   1092    85    86  0.657411  {0,1,0}     31    0
123  1094    31    32  0.150379  {0,2,0}     38    1
6    1095    54    58  0.265604  {0,0,1}     20    1
54   1111   160   164  0.587405  {1,1,0}     30    0
53   1112    22    24  0.271495  {0,1,0}     23    1
90   1112     5    26  0.193578  {1,0,0}     21    1
108  1115    80    88  0.690140  {1,2,0}     20    1
19   1128   176   180  0.584744  {1,0,0}     30    1
60   1142    16    18  0.506695  {0,1,0}     21    0
107  1143    73    75  0.197323  {0,1,0}     27    1
8    1147   176   180  0.667894  {0,1,0}     37    1
1    1150    95    97  0.764343  {0,2,0}     23    0
127  1156   156   160  0.864926  {0,1,0}     31    1
93   1161    25    26  0.415433  {1,1,0}     29    1
95   1179   184   185  0.170568  {0,2,0}     38    1
29   1179    23   149  0.684071  {0,0,1}     31    0
67   1184   111   112  0.520083  {0,0,1}     40    0
34   1189   231   236  0.135211  {0,2,0}     39    1
10   1202   150   152  0.606132  {1,1,0}     40    1
72   1217   169   173  0.389288  {1,1,0}     32    1
46   1218    36    37  0.251665  {0,2,0}     24    1
12   1224   107   108  0.366481  {0,1,0}     22    0
3    1250    10    11  0.513055  {1,1,0}     22    1
9    1251   134   146  0.002325  {0,1,0}     30    1
84   1259    15    17  0.956291  {1,0,0}     20    1
33   1259   234   236  0.196567  {0,2,0}     40    1
2    1284   142   143  0.811215  {0,0,1}     31    1
36   1292    67    68  0.265997  {1,1,0}     38    1
43   1299    15    17  0.900366  {1,1,0}     24    1
30   1316    14    15  0.013790  {0,3,0}     40    0
17   1319     5     6  0.964251  {1,0,0}     35    1
39   1342   219   221  0.189445  {0,2,0}     20    1
15   1366   166   167  0.183511  {0,2,0}     25    1
21   1371    23    86  0.185450  {1,1,0}     28    1
88   1380    10    41  0.202418  {0,1,0}     24    0
16   1396   232   234  0.480133  {1,1,0}     32    1
112  1428   165   166  0.383354  {1,1,0}     24    1
0    1433    78    79  0.755225  {0,1,0}     21    1
