map EGL-G2-E
fac 5 10 {0,222,24,148,207}
hosp 2 {0,230}
n_ALS 8 1 {2:0,1:24,5:148}
n_BLS 24 1 {4:0,10:222,3:24,4:148,3:207}
n_CLS 5 0 {1:0,1:24,1:148,2:207}
      c_m  head  tail      c_af      c_d  c_tau  c_h
97     10   195   196  0.569552  {0,2,0}     26    1
106    13   121   122  0.973758  {0,1,0}     20    0
22     16   228   230  0.179320  {1,1,0}     22    1
65     28    48    49  0.245177  {0,1,0}     26    1
55     36   111   114  0.921454  {1,1,0}     22    1
102    37   176   177  0.972693  {1,0,0}     31    1
8      54    28    29  0.521876  {0,3,0}     30    1
50     58    12    16  0.619038  {1,0,0}     35    1
84     87   245   247  0.430672  {1,0,0}     30    1
5      94   205   208  0.179519  {1,0,0}     26    1
115   134    54    55  0.564946  {0,1,0}     36    1
75    162   123   124  0.433242  {0,3,0}     34    1
38    188   105   106  0.658422  {0,1,1}     40    0
101   192   104   105  0.794807  {0,2,0}     30    1
99    219   179   180  0.884007  {0,2,0}     21    0
33    257    48    49  0.138555  {0,3,0}     21    1
26    320    31    38  0.880045  {0,1,0}     21    1
105   343    16    17  0.385959  {1,0,0}     36    1
68    352   248   249  0.326980  {0,2,0}     39    1
70    379   103   104  0.222714  {0,2,0}     29    0
9     381    85   101  0.901212  {0,1,0}     22    1
94    403   228   229  0.822081  {1,0,0}     31    1
69    422   186   198  0.637907  {0,2,0}     27    1
90    459    66    93  0.181379  {1,1,0}     31    1
83    461   164   169  0.385217  {0,1,0}     39    1
67    479    39    40  0.963873  {0,1,0}     34    1
0     492    65    66  0.158679  {0,3,0}     36    0
62    516    94    95  0.006863  {0,1,0}     22    1
112   518   174   183  0.857447  {1,0,0}     20    1
24    537   127   128  0.422946  {1,0,0}     40    1
2     552   102   111  0.045895  {0,1,0}     25    1
45    561    48    57  0.351209  {0,3,0}     30    1
59    576   195   196  0.836507  {0,2,0}     38    1
100   581   162   163  0.907072  {0,3,0}     30    1
73    582   137   138  0.346743  {0,2,0}     30    0
117   583   117   121  0.193478  {1,1,0}     27    1
15    596   215   221  0.161021  {0,1,0}     30    0
56    598   179   184  0.186681  {1,1,0}     27    1
76    604   118   119  0.732809  {1,0,0}     33    1
25    610   126   127  0.377601  {0,3,0}     20    0
37    618   252   253  0.232939  {1,0,0}     37    1
107   619   211   212  0.520421  {1,1,0}     34    1
41    631   139   140  0.445253  {0,1,1}     28    1
63    632    86    87  0.757725  {1,1,0}     32    1
82    633   156   162  0.802470  {0,3,0}     20    1
52    640    17    19  0.741092  {0,1,1}     24    0
14    646   177   181  0.034280  {1,0,0}     25    1
124   652   244   245  0.549503  {0,3,0}     22    1
19    659    53    55  0.293800  {0,1,0}     21    0
4     660   122   124  0.502775  {1,3,0}     20    1
