map EGL-G2-E
fac 5 10 {0,131,146,225,177}
hosp 2 {0,129}
n_ALS 8 1 {3:0,2:131,2:146,1:177}
n_BLS 24 1 {5:0,6:131,4:146,6:225,3:177}
n_CLS 6 0 {2:0,1:131,3:225}
      c_m  head  tail      c_af      c_d  c_tau  c_h
8       5   159   160  0.598070  {0,1,0}     24    0
48     26    67    69  0.688641  {0,3,0}     32    0
1      39    47    64  0.652664  {0,1,0}     32    0
72     44    89    90  0.426581  {0,0,1}     26    0
101    47   252   253  0.355724  {1,3,0}     29    1
108    49   191   195  0.589217  {0,0,1}     23    1
90     90     6    27  0.549131  {0,2,0}     21    1
3     101     7    30  0.728756  {0,0,1}     37    0
87    111    98   127  0.807421  {1,1,0}     29    1
0     116    47    48  0.094072  {1,1,0}     29    1
95    167   142   143  0.033392  {0,3,0}     26    1
4     169    82    85  0.127533  {0,2,0}     29    0
64    179     3    23  0.505902  {0,2,0}     25    1
67    181   129   138  0.182256  {1,0,0}     36    1
76    193   234   235  0.584643  {0,1,0}     36    0
36    225    34    41  0.770925  {1,3,0}     32    1
40    300    39    52  0.997457  {1,0,0}     25    1
42    314    46    47  0.317259  {0,3,0}     24    0
85    315    53    55  0.678380  {1,0,0}     34    1
70    340    71    72  0.625007  {0,2,0}     35    1
110   363    97   112  0.867481  {0,1,1}     29    1
86    371   194   242  0.735105  {0,1,0}     34    1
107   377    11    42  0.838906  {1,1,0}     31    1
26    379   135   147  0.808162  {1,1,0}     32    1
7     392    89    97  0.573369  {0,3,0}     21    1
9     401   219   220  0.502525  {1,1,0}     28    1
82    407   174   189  0.717560  {1,0,0}     34    1
38    425   199   200  0.327046  {1,0,0}     37    1
41    436   170   174  0.867614  {1,0,0}     31    1
92    445    85   101  0.009189  {1,1,0}     38    0
11    460   176   177  0.575254  {0,3,0}     20    0
109   474    12    13  0.816796  {0,1,0}     26    1
80    478   233   234  0.576198  {0,3,0}     36    0
61    486    36    39  0.488533  {0,3,0}     34    1
37    496    59    60  0.690237  {0,0,1}     37    0
117   500   116   117  0.847185  {0,1,1}     23    1
58    504    21    35  0.613867  {0,1,0}     25    0
59    505   170   174  0.006522  {1,2,0}     27    1
111   550   129   138  0.427534  {0,1,0}     23    1
16    550   223   224  0.486309  {0,1,0}     31    0
2     551   132   133  0.266718  {1,1,0}     23    1
52    562   148   149  0.568906  {0,3,0}     33    0
71    577    68    69  0.051207  {1,1,0}     31    1
77    592     9    10  0.428689  {1,1,0}     26    1
25    599    56    57  0.861457  {0,2,0}     31    0
35    626   233   235  0.006609  {1,0,0}     28    1
83    632    67    68  0.954033  {0,3,0}     23    0
46    641   202   203  0.183210  {1,0,0}     38    1
66    645   166   167  0.785418  {0,2,0}     20    0
127   648   220   221  0.107875  {0,3,0}     37    0
47    658   240   242  0.186372  {0,1,0}     21    1
74    659   247   249  0.253064  {1,1,0}     23    1
12    672   102   111  0.014739  {0,3,0}     29    0
20    673    32    34  0.655013  {1,0,0}     25    1
116   678   197   199  0.889691  {0,2,0}     28    1
120   679    90    92  0.990982  {0,3,0}     23    0
39    679   151   152  0.271434  {0,1,0}     27    1
105   682   190   191  0.789527  {0,1,0}     39    0
31    684   251   252  0.433296  {0,1,1}     21    0
112   701     2     3  0.097898  {0,2,0}     28    1
27    719    38    40  0.841641  {0,2,0}     34    0
88    721   234   235  0.367702  {0,1,0}     31    0
15    734   231   232  0.041653  {1,1,0}     31    0
102   752    78    82  0.295657  {0,2,0}     33    1
81    779   118   119  0.972793  {0,2,0}     31    1
62    787   208   209  0.914230  {0,3,0}     38    1
122   792   159   160  0.996038  {1,1,0}     39    1
44    793   235   236  0.664216  {0,2,0}     31    0
23    805     5    23  0.569104  {0,1,0}     34    1
19    808   152   155  0.137810  {0,2,0}     40    1
53    808    93    94  0.365341  {0,2,0}     26    0
21    808   133   135  0.818873  {0,2,0}     24    1
24    816   129   138  0.621247  {0,2,0}     28    0
56    816   186   188  0.828561  {1,0,0}     20    1
126   827    49    50  0.889293  {0,0,1}     31    1
106   827    84    85  0.193089  {1,1,0}     30    1
89    832   243   245  0.378116  {1,1,0}     31    1
119   840   125   152  0.200916  {0,1,1}     29    1
125   857    78    79  0.237692  {1,1,0}     23    1
28    862   196   198  0.680397  {1,0,0}     21    1
29    864    78    79  0.370444  {1,0,0}     32    1
50    873     3    23  0.335358  {1,1,0}     33    1
78    885   109   110  0.418134  {1,0,0}     25    1
84    894   218   250  0.003107  {0,1,0}     37    0
121   911    23    87  0.251168  {1,1,0}     26    1
43    933    95    99  0.225796  {0,0,1}     34    0
91    935    36    39  0.742148  {0,2,0}     37    1
57    944    70    71  0.828020  {1,0,0}     22    1
96    944   225   228  0.867873  {0,1,0}     21    0
104   947   221   222  0.122063  {1,1,0}     22    1
75    981   130   131  0.862819  {0,3,0}     29    0
18    983   177   180  0.022186  {0,2,0}     25    1
94    992    10    41  0.682388  {0,1,0}     27    0
30    997   218   225  0.868813  {0,1,1}     24    0
45   1007     1     2  0.695345  {1,0,0}     32    1
69   1067   247   249  0.575656  {0,1,0}     35    0
10   1083   202   203  0.789363  {0,0,1}     24    0
51   1089     4     5  0.769079  {1,1,0}     28    1
99   1101    43    46  0.399704  {0,1,0}     38    1
34   1105    28    29  0.164800  {0,1,0}     38    1
14   1132   102   103  0.593382  {1,1,0}     25    0
55   1155   174   183  0.705736  {0,1,0}     32    1
13   1158   175   176  0.467603  {0,2,0}     21    1
65   1160    45    64  0.436626  {0,1,0}     27    1
98   1161   236   237  0.084179  {1,0,0}     31    0
93   1165   105   106  0.087956  {0,2,0}     25    1
22   1169   140   141  0.972396  {0,2,0}     25    1
6    1170   236   237  0.629446  {0,3,0}     25    1
97   1172    39    73  0.280891  {0,2,0}     21    0
