map EGL-G2-D
fac 5 10 {0,224,1,6,19}
hosp 3 {0,166,215}
n_ALS 6 1 {1:224,1:1,1:6,3:19}
n_BLS 17 1 {5:0,1:224,4:1,1:6,6:19}
n_CLS 10 0 {3:0,4:224,2:1,1:19}
      c_m  head  tail      c_af      c_d  c_tau  c_h
32      5    42    43  0.220874  {0,1,0}     21    1
92     10   136   137  0.786081  {1,0,0}     24    1
78     57   174   182  0.135767  {0,1,0}     24    1
5      68   247   249  0.525975  {1,0,0}     30    1
76     78    23    87  0.025843  {0,1,0}     34    0
55     80   147   148  0.806144  {1,0,0}     32    1
113   106   105   107  0.556217  {0,2,0}     20    0
11    111    94    95  0.839215  {0,1,1}     39    1
3     123   143   145  0.130044  {0,1,0}     38    1
23    123   167   168  0.204681  {1,1,0}     28    1
125   159   131   132  0.657781  {1,1,0}     25    1
81    186    89    97  0.942244  {0,2,0}     35    0
66    217   225   226  0.609691  {1,1,0}     29    1
79    232     3    23  0.512232  {0,2,0}     30    1
80    249   167   168  0.761568  {1,1,0}     20    1
95    254   161   164  0.416219  {1,0,0}     21    1
103   271   101   112  0.952879  {0,1,0}     35    1
1     286    93    94  0.242678  {0,3,0}     39    1
35    292   109   110  0.299327  {0,3,0}     36    1
109   314   159   161  0.450778  {0,2,0}     35    1
105   318   143   144  0.379975  {1,0,0}     28    1
24    318   203   204  0.287124  {0,2,0}     25    1
18    355    40    41  0.872647  {0,1,0}     37    1
108   378   109   110  0.375860  {0,3,0}     40    0
29    424    95    99  0.956443  {0,1,1}     29    1
122   428   245   246  0.359362  {0,1,0}     26    1
26    473    39    40  0.352273  {0,2,0}     36    1
30    499    22    24  0.335652  {0,1,0}     26    1
123   500    70    79  0.419347  {1,2,0}     34    1
62    505   152   155  0.317709  {0,1,0}     23    1
39    511   147   148  0.480864  {1,1,0}     26    1
102   524    47    64  0.773007  {0,3,0}     22    1
52    532   225   228  0.792259  {0,3,0}     20    1
68    542    74    76  0.603632  {0,1,1}     37    1
36    554   148   149  0.197239  {1,0,0}     37    0
127   559   142   143  0.748326  {1,1,0}     22    1
0     564    63    64  0.557391  {0,2,0}     36    1
45    572   177   180  0.055495  {0,3,0}     38    0
67    589     5    26  0.624367  {1,1,0}     38    1
97    600   143   144  0.851266  {0,1,1}     23    0
60    603    12    13  0.330409  {0,3,0}     38    1
69    605    51    52  0.907311  {0,2,0}     36    1
107   610   196   198  0.929685  {0,2,0}     31    1
91    611    59    72  0.153068  {0,1,0}     34    0
110   616    50    51  0.302754  {0,1,0}     34    0
84    622   228   229  0.590150  {0,2,0}     23    1
21    628    31    32  0.578942  {0,2,0}     21    1
116   648    67    68  0.527440  {0,0,1}     21    1
106   658   240   242  0.501801  {1,1,0}     25    1
100   661   168   176  0.147786  {0,1,0}     35    0
111   663    74    76  0.263769  {1,1,0}     32    1
12    680    73    74  0.543523  {0,1,0}     20    0
14    693   103   104  0.262098  {0,3,0}     35    0
90    694    91    92  0.341233  {0,1,0}     30    1
112   699    31    32  0.179536  {0,2,0}     29    1
58    699   252   253  0.988557  {0,1,0}     36    0
93    706    49    50  0.043719  {0,0,1}     39    1
89    730   120   162  0.623141  {1,0,0}     29    0
9     736   249   250  0.311344  {0,1,0}     29    0
20    740    45    64  0.135397  {0,1,0}     23    1
10    746   117   119  0.243676  {0,2,0}     34    1
13    746    17    19  0.956077  {0,3,0}     35    0
50    779   225   228  0.623100  {1,1,0}     31    1
17    781   101   112  0.000864  {0,1,0}     22    0
34    784   105   107  0.813364  {1,1,0}     27    1
120   797     0     1  0.630717  {1,0,0}     35    0
73    798    43    46  0.455904  {0,1,0}     26    1
41    798   227   229  0.576555  {0,2,0}     22    1
64    803    87    88  0.218775  {0,3,0}     24    0
75    805   213   215  0.174246  {0,2,0}     38    0
48    814   184   185  0.601095  {1,0,0}     26    1
114   818   142   143  0.849349  {1,0,0}     34    1
88    834    63    65  0.738091  {1,1,0}     32    1
37    838   135   136  0.492195  {0,2,0}     22    1
42    843     5     6  0.022736  {1,3,0}     28    1
2     849    14    15  0.326549  {1,1,0}     28    1
49    864   221   222  0.958676  {0,1,0}     34    0
98    870   185   186  0.679767  {0,1,0}     35    1
44    881    22    24  0.418880  {0,1,0}     31    1
31    896   174   183  0.855778  {0,1,1}     25    1
33    897   128   129  0.738690  {0,2,0}     24    0
25    901   233   234  0.057008  {0,1,0}     38    0
86    901    21    35  0.527682  {1,1,0}     38    1
96    909    66    67  0.776935  {0,3,0}     30    0
71    918   217   218  0.316857  {0,2,0}     36    0
7     946   102   103  0.168206  {0,1,0}     35    0
15    966    80    81  0.748271  {0,3,0}     21    1
8     968    54    55  0.818243  {0,3,0}     38    0
101   969   216   218  0.968745  {0,2,0}     28    1
74   1015   180   181  0.553603  {0,3,0}     28    0
124  1017   188   189  0.645181  {1,1,0}     39    1
115  1018   142   143  0.580960  {1,0,0}     30    1
57   1069   246   247  0.507382  {1,0,0}     22    1
53   1073    92    93  0.517634  {1,1,0}     23    1
40   1076    60    68  0.705427  {1,0,0}     27    1
63   1084   223   224  0.776707  {1,0,0}     30    1
77   1095   143   144  0.464801  {0,2,0}     32    1
28   1124    29    30  0.919793  {0,3,0}     27    0
51   1128   193   194  0.930339  {0,3,0}     25    1
61   1132   164   169  0.501434  {0,1,0}     23    1
4    1133   143   144  0.697369  {0,3,0}     32    1
99   1140   127   128  0.401607  {0,3,0}     24    1
22   1147   103   104  0.975475  {0,3,0}     26    1
121  1152   220   221  0.992837  {1,1,0}     40    1
43   1162   184   185  0.259211  {0,2,0}     27    1
54   1191   117   119  0.834172  {1,3,0}     30    1
119  1201    39    73  0.057469  {1,1,0}     22    1
59   1212   104   114  0.194385  {0,1,0}     31    1
70   1234    16    17  0.912050  {1,0,0}     21    1
118  1235   235   236  0.377444  {0,2,0}     31    1
87   1239    53    54  0.214125  {0,1,0}     38    1
82   1248   117   121  0.634526  {0,3,0}     20    1
27   1251    69    80  0.369499  {1,0,0}     40    1
126  1252    67    69  0.990455  {1,0,0}     31    1
85   1261   225   228  0.478167  {0,1,0}     28    0
38   1263    85   101  0.515278  {0,3,0}     40    0
56   1283    63    65  0.063794  {0,0,1}     37    1
65   1299    95    99  0.682598  {1,1,0}     36    1
46   1300   157   161  0.072654  {1,1,0}     29    1
16   1327    97   112  0.372718  {0,2,0}     30    0
6    1333    61    65  0.077813  {1,1,0}     34    1
83   1349   195   248  0.986938  {1,1,0}     39    1
19   1352   192   193  0.992120  {1,0,0}     32    1
72   1353   240   242  0.557238  {0,1,0}     28    1
104  1377    94    95  0.292079  {1,0,0}     34    1
117  1406    10    11  0.252590  {1,0,0}     27    1
94   1406   226   227  0.596789  {1,1,0}     38    1
47   1416   251   252  0.616470  {1,1,0}     33    1
