map EGL-G1-A
fac 5 10 {0,202,3,41,67}
hosp 2 {0,59}
n_ALS 6 1 {1:0,1:202,4:3}
n_BLS 24 1 {2:0,5:202,6:3,6:41,5:67}
n_CLS 5 0 {2:41,3:67}
      c_m  head  tail      c_af      c_d  c_tau  c_h
109    23   130   131  0.386276  {1,1,0}     21    0
70     38   243   244  0.912272  {1,1,0}     30    1
44     60   211   213  0.738898  {1,1,0}     34    1
50     62   207   209  0.539288  {0,1,0}     24    1
43     66   108   109  0.831483  {0,2,0}     37    0
124    93   142   144  0.437129  {1,0,0}     29    1
40     93    86    87  0.895958  {0,2,0}     37    0
52     97   106   108  0.737569  {0,2,0}     28    1
17    144   124   125  0.328222  {0,1,1}     31    1
58    150   124   151  0.140813  {0,3,0}     35    1
125   152    43    45  0.324954  {0,1,0}     33    0
41    154   158   160  0.986285  {1,0,0}     29    1
24    155    53    55  0.976228  {0,1,0}     40    1
63    169   164   165  0.652858  {1,1,0}     35    1
89    247    18    20  0.127020  {1,1,0}     20    1
59    253   196   197  0.506878  {0,1,1}     22    1
71    275   155   156  0.991247  {0,2,0}     20    1
64    297   110   113  0.435189  {0,0,1}     31    1
116   308   228   229  0.574650  {0,2,0}     34    1
60    321   234   236  0.331999  {0,0,1}     31    1
33    324   112   113  0.823110  {0,1,1}     25    0
54    365   171   172  0.278303  {0,3,0}     34    0
76    370    32    34  0.290708  {1,1,0}     23    0
96    391    36    39  0.139915  {0,1,0}     32    0
28    397   191   194  0.068861  {1,0,0}     33    1
10    399    47    48  0.111686  {0,2,0}     25    0
85    430    23   229  0.536229  {0,1,0}     35    1
93    433   211   212  0.721972  {0,1,0}     37    1
48    455     8    33  0.316583  {0,1,0}     38    1
83    457   122   123  0.406084  {0,3,0}     27    1
99    462   198   200  0.662794  {0,3,0}     21    1
115   462    48    49  0.784281  {0,0,1}     39    1
126   477    53    54  0.787801  {0,1,0}     23    1
92    484   190   192  0.506095  {0,3,0}     25    1
78    492   188   189  0.455426  {0,1,0}     40    1
65    495    72    73  0.858926  {0,1,1}     21    0
18    503   152   153  0.315414  {0,1,0}     27    1
87    525    70    71  0.789261  {0,2,0}     20    1
108   533   158   160  0.562140  {0,2,0}     36    0
101   538    22    24  0.408032  {0,2,0}     32    1
104   543   240   242  0.293817  {0,3,0}     21    0
120   548    34    41  0.735491  {0,2,0}     40    0
53    555   240   242  0.993040  {0,3,0}     31    1
3     555   195   197  0.743667  {0,2,0}     22    1
57    557    26    28  0.691738  {0,0,1}     36    1
88    580   154   155  0.002715  {0,1,0}     20    1
7     581   126   127  0.379349  {1,1,0}     33    1
112   584   150   152  0.409296  {0,1,0}     20    1
13    610    50    53  0.957428  {0,1,0}     27    1
79    612    22    24  0.986292  {0,1,0}     40    1
121   622   219   221  0.856062  {1,0,0}     21    1
82    623    42    43  0.214240  {1,1,0}     36    1
80    625   165   166  0.442976  {0,2,0}     29    1
21    645   231   232  0.513921  {0,1,0}     40    1
31    646   139   140  0.944338  {0,2,0}     33    1
97    650   150   151  0.012919  {1,0,0}     30    1
5     654     7    30  0.519884  {1,1,0}     29    1
90    661    67    68  0.962929  {1,0,0}     34    1
86    662   100   111  0.231375  {1,1,0}     31    1
100   683   246   247  0.480653  {0,1,0}     29    0
127   699   157   159  0.429225  {1,0,0}     39    1
95    700   163   168  0.496041  {1,0,0}     39    1
69    705   126   127  0.184683  {0,1,0}     24    1
72    715   246   247  0.004514  {1,1,0}     27    1
23    723   167   175  0.196325  {0,1,1}     33    1
12    725   101   102  0.374749  {0,1,1}     32    1
9     726   196   203  0.253751  {1,1,0}     35    1
29    736    58    59  0.374561  {0,1,1}     35    0
94    739    83    84  0.364305  {0,1,0}     36    0
46    741   150   152  0.980634  {0,3,0}     22    1
25    743   141   142  0.005644  {1,1,0}     32    1
91    747    92    93  0.019553  {0,2,0}     20    0
67    757    63    64  0.530213  {0,1,0}     21    1
4     764   240   242  0.872190  {1,0,0}     22    1
19    776    50    52  0.046327  {0,1,0}     22    1
81    780    14    15  0.262445  {0,1,0}     33    1
20    803   101   110  0.124534  {0,1,0}     40    1
62    806   104   106  0.384439  {0,2,0}     33    0
51    814   162   166  0.113498  {1,1,0}     30    1
107   819    18    20  0.551063  {0,1,0}     38    1
15    821    58    59  0.260136  {1,1,0}     37    1
37    828   184   185  0.995372  {0,1,0}     33    1
16    830   138   139  0.029662  {0,1,0}     21    1
122   840    98   131  0.987352  {1,0,0}     23    1
30    855     2     3  0.650165  {0,0,1}     29    0
110   856   232   234  0.157371  {0,3,0}     23    1
32    860   119   169  0.106775  {0,1,1}     29    0
111   869    81    84  0.705488  {0,1,0}     35    1
47    872   130   131  0.834053  {0,2,0}     22    1
118   875    48    49  0.718264  {0,0,1}     32    0
66    886     6     7  0.587878  {0,1,1}     29    1
36    889   232   234  0.452133  {1,0,0}     26    1
55    892    83    84  0.006483  {0,2,0}     37    1
39    897    47    64  0.297181  {0,1,0}     36    0
84    909    17    19  0.582551  {0,1,0}     26    0
73    910   238   240  0.302888  {0,1,0}     24    1
68    932   161   162  0.536670  {0,3,0}     33    0
27    952    90    95  0.629084  {1,0,0}     20    1
42    981    35    36  0.683635  {1,1,0}     23    1
26    981    41    51  0.594696  {0,1,0}     33    1
106   992    19    20  0.411261  {1,1,0}     23    1
77    998    83    85  0.778143  {0,1,0}     25    0
103  1010    80    88  0.241836  {0,1,0}     33    1
22   1034   169   170  0.672766  {0,2,0}     30    0
113  1040    49    50  0.022389  {0,1,0}     31    0
56   1041    25    26  0.067922  {0,2,0}     36    1
14   1049   211   212  0.361831  {0,3,0}     20    1
123  1054    45    46  0.273961  {0,1,0}     35    1
117  1058    98    99  0.584493  {0,1,1}     38    1
102  1085   162   167  0.960815  {0,2,0}     26    0
34   1128   142   143  0.013715  {0,2,0}     25    0
11   1139    68    79  0.990743  {0,3,0}     21    1
61   1140     4    22  0.196368  {0,3,0}     36    1
8    1143   194   195  0.085416  {0,1,0}     35    0
49   1196    50    51  0.804667  {0,3,0}     33    1
1    1197     2     3  0.075612  {0,1,0}     39    1
6    1211   178   183  0.036772  {0,1,1}     23    0
105  1221   105   107  0.224483  {1,1,0}     26    1
38   1226   197   198  0.749791  {1,1,0}     20    1
75   1243    12    13  0.360144  {1,0,0}     28    1
114  1278    22    24  0.413765  {0,1,0}     29    1
98   1299   179   180  0.770901  {0,3,0}     39    1
74   1344    66    67  0.623679  {1,0,0}     23    1
45   1359   151   154  0.272638  {1,1,0}     40    1
2    1364     6    27  0.896917  {0,1,0}     35    1
0    1372   126   127  0.117740  {0,2,0}     35    1
35   1391    42    43  0.677147  {0,1,1}     38    1
119  1395    62    63  0.483045  {0,1,0}     34    1
