map EGL-G2-A
fac 5 10 {0,127,125,110,108}
hosp 1 {0}
n_ALS 5 1 {2:0,1:125,1:110,1:108}
n_BLS 16 1 {6:0,2:127,7:125,1:110}
n_CLS 7 0 {3:127,2:125,2:110}
      c_m  head  tail      c_af      c_d  c_tau  c_h
111    18   206   207  0.568243  {1,0,0}     39    1
40     20   225   228  0.755160  {0,1,0}     20    0
12     44   236   237  0.342817  {0,0,1}     40    1
0      63   142   143  0.428430  {0,2,0}     22    1
77     85   216   217  0.741972  {0,2,0}     40    0
85    112   109   110  0.870934  {0,1,1}     36    1
24    130    18    20  0.410969  {0,2,0}     33    0
127   138    96    98  0.477647  {0,3,0}     31    1
50    166     8     9  0.819783  {0,0,1}     33    1
73    185   136   146  0.119908  {0,2,0}     23    1
81    263   138   139  0.133092  {0,2,0}     21    1
10    285     5    23  0.651884  {0,2,0}     25    1
46    289   223   224  0.423701  {0,1,1}     35    1
70    294    34    41  0.824133  {0,2,0}     22    1
104   302   206   207  0.844557  {1,0,0}     38    1
53    337    27    30  0.003080  {1,1,0}     34    1
16    352    26    28  0.670296  {1,1,0}     22    1
79    360    66    92  0.440149  {1,1,0}     40    1
33    376   102   111  0.390209  {0,1,0}     27    1
8     379   129   130  0.816368  {0,1,1}     33    0
48    419   171   172  0.038381  {0,1,1}     35    1
35    423   164   165  0.168777  {1,0,0}     40    1
110   434   151   152  0.944330  {0,1,0}     21    1
25    462    12    13  0.493385  {0,3,0}     26    1
54    466    31    38  0.709300  {0,1,0}     32    0
61    479    30    33  0.476597  {0,3,0}     38    1
101   480     5    23  0.620315  {0,2,0}     36    1
123   482   131   132  0.850297  {0,2,0}     28    1
23    493   236   237  0.790490  {0,2,0}     39    1
64    518    89    97  0.359831  {0,1,0}     20    1
78    527   198   199  0.361112  {1,0,0}     20    1
30    545   227   231  0.950773  {1,1,0}     26    1
69    545   221   222  0.791905  {0,1,1}     38    1
7     550   119   120  0.512441  {0,1,0}     29    0
29    568    66    67  0.413318  {1,3,0}     21    1
43    590   126   127  0.535899  {0,3,0}     25    0
15    592   117   118  0.422514  {0,1,0}     39    1
52    615   204   205  0.975986  {1,0,0}     33    1
109   620   215   221  0.949348  {0,1,0}     37    1
74    623   139   140  0.568758  {0,1,0}     22    1
