map EGL-G2-C
fac 5 10 {0,220,160,152,85}
hosp 1 {0}
n_ALS 5 1 {2:220,2:160,1:85}
n_BLS 15 1 {3:0,7:220,3:160,1:152,1:85}
n_CLS 6 0 {1:220,2:160,2:152,1:85}
      c_m  head  tail      c_af      c_d  c_tau  c_h
85      0     7     8  0.413727  {0,3,0}     28    0
53      1   204   205  0.329617  {0,2,0}     38    0
3       9   152   155  0.562500  {0,2,0}     27    1
24     43    66    92  0.215316  {1,0,0}     24    1
52     63   208   209  0.705044  {0,2,0}     24    0
127    80   117   118  0.642974  {0,0,1}     36    1
75     97   146   147  0.771857  {0,1,0}     32    1
33    140   121   122  0.272992  {0,2,0}     35    0
82    170   141   142  0.739426  {0,2,0}     26    1
46    187   117   121  0.827930  {1,1,0}     36    1
29    200   225   228  0.744005  {0,2,0}     25    0
5     200   156   157  0.720925  {0,3,0}     31    0
86    275    83    84  0.838514  {0,2,0}     32    1
12    304    18    19  0.066786  {0,3,0}     33    0
101   321    36    38  0.300251  {0,1,1}     21    0
15    347   170   174  0.910694  {1,1,0}     31    1
121   371    31    38  0.922281  {1,1,0}     36    1
108   375    36    38  0.977818  {1,1,0}     21    1
63    375    27    30  0.064768  {0,2,0}     30    0
98    389    40    41  0.003409  {0,1,0}     33    0
122   415    47    48  0.793904  {0,2,0}     22    1
16    416    76    77  0.637757  {1,1,0}     32    1
22    417   163   168  0.887998  {0,3,0}     36    1
4     431    90    92  0.781971  {1,0,0}     31    1
120   432   120   170  0.036359  {1,0,0}     35    1
62    454   218   250  0.071484  {0,3,0}     26    1
96    462     9    34  0.236174  {0,1,0}     28    0
123   509   108   109  0.379821  {1,0,0}     20    0
38    517    61    65  0.169879  {0,2,0}     31    0
48    519   135   136  0.791365  {0,3,0}     36    0
13    520   217   218  0.695612  {0,0,1}     39    1
74    521     6     7  0.297224  {0,3,0}     39    0
28    526   102   111  0.956164  {0,2,0}     25    1
97    539   153   154  0.286767  {1,1,0}     32    1
114   557   225   228  0.054277  {0,1,0}     37    1
115   568    28    29  0.137350  {0,1,0}     22    1
8     570   104   105  0.772110  {0,1,0}     34    1
7     573   152   155  0.786857  {0,3,0}     26    0
90    585   205   207  0.332327  {0,2,0}     34    0
20    605   198   199  0.175922  {0,1,1}     32    1
80    610     7    30  0.344617  {0,3,0}     35    0
116   622   239   243  0.686568  {1,0,0}     35    1
25    627   236   237  0.445153  {1,0,0}     29    1
59    639   163   167  0.950385  {1,1,0}     28    1
77    640    45    46  0.531064  {1,0,0}     30    1
35    651   209   216  0.791724  {0,1,0}     29    1
49    657   141   150  0.680003  {0,1,0}     24    1
103   706    63    64  0.162760  {1,0,0}     40    1
118   706   116   117  0.454862  {0,2,0}     31    0
11    709   132   133  0.082320  {0,2,0}     20    1
50    723   176   177  0.076711  {0,2,0}     34    0
66    725    16    18  0.236399  {0,1,0}     29    0
70    739   156   162  0.755479  {0,1,0}     33    0
27    744   128   129  0.772060  {1,1,0}     40    1
61    757    76    77  0.682600  {1,0,0}     22    1
78    757   251   252  0.265245  {1,0,0}     31    1
43    767    62    63  0.319007  {1,0,0}     38    1
37    767   135   136  0.642129  {1,1,0}     26    1
102   782     3    23  0.216343  {0,1,1}     31    1
99    792   121   122  0.622622  {0,1,0}     38    0
30    797   153   154  0.259502  {0,0,1}     28    1
41    798   227   233  0.031047  {1,1,0}     35    1
47    806   145   146  0.875475  {0,1,0}     33    1
14    812   246   247  0.295464  {0,0,1}     23    0
56    815   197   200  0.878621  {0,2,0}     38    1
64    815    11    42  0.480372  {0,1,0}     24    0
31    822   221   222  0.533575  {0,3,0}     40    0
55    829    19    20  0.999203  {0,3,0}     39    0
92    831   101   102  0.785609  {1,0,0}     31    1
17    833   164   165  0.702494  {0,2,0}     39    1
73    847   162   163  0.679719  {0,1,1}     22    0
10    850   174   189  0.638238  {0,1,1}     31    1
39    855   225   228  0.711345  {0,2,0}     39    0
32    874   172   173  0.212431  {1,3,0}     38    1
67    889   226   227  0.077708  {1,0,0}     31    0
