map EGL-G1-E
fac 5 10 {0,195,211,205,64}
hosp 1 {0}
n_ALS 5 1 {3:0,1:211,1:64}
n_BLS 17 1 {2:0,4:195,4:211,6:205,1:64}
n_CLS 10 0 {2:0,1:195,4:211,1:205,2:64}
      c_m  head  tail      c_af      c_d  c_tau  c_h
125    14   207   209  0.847717  {0,3,0}     36    1
33     78    90    91  0.352380  {0,1,0}     30    1
75     93   120   121  0.152365  {0,1,1}     36    1
105    96   178   179  0.377057  {0,1,0}     36    0
58    129    22    24  0.091593  {1,0,0}     22    1
124   156    65    91  0.546871  {0,1,0}     39    0
126   195   165   177  0.188721  {1,0,0}     28    1
60    231   222   223  0.467143  {1,0,0}     25    1
24    231   125   126  0.485731  {0,1,0}     40    1
117   266    50    52  0.438966  {1,2,0}     29    1
115   280    18    20  0.667236  {0,1,0}     36    1
72    293    59    60  0.032397  {1,1,0}     31    1
91    349    41    51  0.667182  {0,2,0}     37    0
96    367    15    17  0.810350  {0,1,0}     30    1
3     385   202   203  0.000771  {0,2,0}     27    1
54    415    82    83  0.289954  {0,0,1}     30    0
110   421    23   229  0.578816  {0,1,0}     25    0
0     455    72    73  0.384148  {0,1,0}     37    0
93    466    94    98  0.283022  {0,2,0}     28    1
59    469    54    58  0.620384  {0,1,0}     20    1
38    484   116   117  0.912269  {1,1,0}     38    1
71    490   124   149  0.414212  {0,1,0}     22    1
31    508   121   122  0.524950  {1,1,0}     22    1
47    520    63    64  0.525310  {1,0,0}     22    1
53    542    94    98  0.954807  {0,1,0}     32    1
12    559   212   218  0.614198  {0,0,1}     31    1
40    569    29    30  0.370628  {1,1,0}     38    1
84    570   245   246  0.794475  {0,1,0}     32    0
37    573   197   198  0.044940  {0,1,0}     35    1
90    581   191   193  0.478448  {0,1,1}     35    1
101   601   198   200  0.024387  {1,1,0}     25    1
7     606   174   176  0.876191  {0,1,1}     26    1
14    624    79    80  0.147232  {0,2,0}     30    1
5     637   244   248  0.972630  {1,1,0}     22    1
8     645   194   195  0.275175  {0,3,0}     28    1
92    648   232   234  0.166194  {0,1,0}     38    0
68    659    31    38  0.125723  {0,2,0}     35    0
122   667     9    34  0.665482  {0,2,0}     28    1
26    671     4     5  0.287802  {0,2,0}     26    1
36    678   222   223  0.636759  {0,1,0}     22    0
19    702    89    91  0.052844  {1,0,0}     29    1
81    704   243   244  0.641146  {0,3,0}     20    0
85    714   116   120  0.961578  {0,1,0}     24    0
2     718    62    63  0.096771  {0,1,0}     32    0
107   719   141   142  0.383879  {0,2,0}     37    1
65    720   157   159  0.703503  {1,1,0}     29    1
79    720   226   227  0.789846  {0,0,1}     29    1
104   726     2     3  0.330775  {0,3,0}     36    1
108   733    55    56  0.165887  {0,1,1}     28    0
123   743   137   138  0.805155  {0,3,0}     39    0
88    751     7    30  0.199342  {0,2,0}     38    0
1     755    47    48  0.377136  {0,2,0}     26    1
23    760    77    78  0.686724  {0,3,0}     23    1
118   780   241   242  0.188666  {1,1,0}     22    1
94    787   177   178  0.583150  {0,2,0}     29    1
25    789   151   152  0.120431  {0,1,0}     40    0
83    791   220   222  0.040886  {0,1,1}     37    1
116   809    89    91  0.239894  {0,3,0}     34    1
61    811   225   248  0.387068  {1,0,0}     29    1
6     817   169   170  0.724007  {0,1,0}     30    1
67    817     3     4  0.212494  {0,0,1}     39    1
21    828    73    75  0.612590  {1,1,0}     34    1
51    848   124   151  0.338461  {0,2,0}     29    0
127   865    60    67  0.301546  {0,1,0}     33    1
121   874   121   123  0.815751  {0,2,0}     40    1
49    894     8     9  0.506681  {0,3,0}     33    1
78    895    19    25  0.678435  {1,0,0}     38    1
120   901   166   167  0.115370  {1,1,0}     36    1
4     916   207   208  0.166253  {1,0,0}     21    1
56    920   229   230  0.588245  {1,2,0}     37    1
82    936   102   110  0.397983  {0,1,0}     22    0
98    955   194   195  0.597271  {0,3,0}     38    0
27    961   234   236  0.227463  {0,2,0}     29    1
30    963   191   194  0.315444  {0,2,0}     21    1
119   964    48    49  0.758928  {0,1,0}     32    1
114   965   165   177  0.405007  {0,2,0}     38    0
52    971   105   107  0.300636  {0,2,0}     36    0
74    976   155   156  0.119068  {0,1,0}     35    0
99    996   246   248  0.925260  {1,1,0}     24    1
111  1003   211   212  0.892377  {0,3,0}     38    1
