map EGL-G2-A
fac 5 10 {0,39,87,246,27}
hosp 1 {0}
n_ALS 5 1 {1:0,1:87,3:27}
n_BLS 20 1 {5:0,1:39,5:87,6:246,3:27}
n_CLS 6 0 {2:0,2:87,2:27}
      c_m  head  tail      c_af      c_d  c_tau  c_h
51      7   244   253  0.192781  {0,1,0}     29    0
127    92    65    66  0.654468  {0,0,1}     25    0
48    115    72    73  0.619562  {0,1,0}     21    1
81    156    49    50  0.059608  {1,0,0}     22    1
63    195   178   179  0.785583  {0,1,0}     28    1
31    202    40    41  0.906971  {0,2,0}     23    1
118   208    11    42  0.813341  {0,0,1}     37    1
52    231    47    48  0.339300  {0,2,0}     31    1
3     259    17    22  0.710696  {0,2,0}     23    1
42    270    60    68  0.775751  {1,0,0}     20    1
96    318   132   133  0.109522  {0,1,0}     28    1
66    350   128   129  0.961019  {0,1,0}     23    1
112   352   115   116  0.248555  {0,1,0}     26    1
88    384   135   147  0.893328  {0,2,0}     35    0
49    400   226   229  0.675242  {0,3,0}     31    0
37    423   247   249  0.974143  {0,1,0}     36    1
38    439    19    25  0.368088  {0,1,0}     23    1
93    440   119   120  0.543945  {0,2,0}     34    0
124   472    17    19  0.113488  {0,1,0}     29    1
62    493     1    12  0.618777  {1,2,0}     21    1
114   517   161   164  0.536788  {0,1,0}     38    0
100   533   158   160  0.595117  {0,1,1}     30    0
122   534   244   253  0.534899  {0,3,0}     35    0
67    537   107   109  0.135863  {0,1,0}     26    1
17    538    22    24  0.895226  {0,1,1}     22    0
113   546    19    20  0.176506  {0,1,0}     21    1
94    555     3     4  0.272263  {0,1,0}     26    0
99    558    67    68  0.746308  {0,0,1}     24    1
110   559    45    46  0.009670  {0,1,0}     27    0
22    568    45    46  0.731104  {0,1,0}     40    1
10    584   104   105  0.006084  {0,1,0}     22    0
29    586   125   152  0.102908  {0,3,0}     38    1
97    600   204   205  0.035252  {1,0,0}     40    1
85    600    83    84  0.338722  {0,1,0}     33    1
35    604    48    49  0.965685  {0,3,0}     35    0
26    610   112   113  0.464273  {0,2,0}     21    0
102   626    93    94  0.139420  {1,0,0}     37    1
