map EGL-G2-E
fac 5 10 {0,233,50,231,178}
hosp 1 {0}
n_ALS 6 1 {2:0,4:231}
n_BLS 23 1 {2:0,6:233,5:50,3:231,7:178}
n_CLS 5 0 {1:233,2:231,2:178}
      c_m  head  tail      c_af      c_d  c_tau  c_h
120    30   177   181  0.746450  {0,1,0}     36    1
96     63   228   230  0.223975  {0,1,0}     20    1
106    72   116   117  0.490993  {0,1,0}     38    1
3      96   126   127  0.411089  {1,1,0}     37    1
126   106   148   149  0.049161  {0,3,0}     31    1
50    109   225   226  0.543179  {1,1,0}     36    0
125   113    68    69  0.205191  {0,3,0}     27    0
109   129   167   168  0.444892  {0,1,0}     33    0
60    129    37    75  0.358022  {0,2,0}     23    1
77    147    94    95  0.042808  {0,0,1}     34    0
71    221    24    25  0.087957  {0,2,0}     28    1
39    285   140   141  0.702842  {0,1,0}     27    0
102   295   237   238  0.382407  {1,0,0}     27    1
31    331   135   147  0.942098  {0,1,1}     31    1
69    338   194   242  0.896633  {1,0,0}     34    1
14    369   234   239  0.113085  {1,0,0}     23    1
27    394    62    63  0.217935  {0,1,0}     31    1
33    398   204   205  0.378347  {0,1,0}     26    1
70    435   151   152  0.686060  {1,1,0}     25    1
15    438    29    30  0.794324  {0,2,0}     30    1
99    451   105   106  0.418590  {0,1,0}     32    1
29    483   211   212  0.608851  {1,1,0}     36    1
46    485   130   131  0.745582  {1,1,0}     21    1
36    488    66    93  0.968032  {1,0,0}     23    1
78    491    23   237  0.325694  {0,2,0}     34    0
110   498    39    73  0.263224  {1,1,0}     22    1
80    514    43    45  0.766141  {0,1,0}     21    1
37    516    45    64  0.496184  {1,0,0}     34    1
67    525    99   131  0.183611  {0,2,0}     30    1
82    528    69    70  0.700544  {0,1,0}     38    1
79    533   201   203  0.305961  {0,3,0}     20    1
107   536   242   243  0.748801  {0,2,0}     26    0
1     543   157   163  0.727473  {0,1,0}     35    0
13    548   125   150  0.499831  {0,3,0}     38    1
52    551   204   206  0.908803  {1,1,0}     29    1
21    557   243   245  0.236332  {1,0,0}     21    0
4     561   247   248  0.266091  {0,3,0}     30    0
121   566    60    68  0.205946  {0,1,0}     37    1
48    573    39    40  0.352856  {0,2,0}     31    1
56    577   140   142  0.417931  {0,3,0}     31    1
117   579   133   135  0.577356  {1,1,0}     35    1
73    591     5    23  0.945330  {0,1,0}     30    1
22    600   176   177  0.036684  {0,1,1}     22    1
88    600   221   222  0.205726  {0,3,0}     25    0
83    603   142   143  0.399502  {1,1,0}     34    1
59    605    12    13  0.611465  {1,1,0}     23    1
0     606   178   185  0.867988  {0,1,0}     35    0
97    610   151   153  0.711720  {1,3,0}     24    1
25    616    98   127  0.309039  {0,3,0}     28    0
108   619   143   145  0.424266  {0,3,0}     21    0
24    635   174   182  0.797181  {0,0,1}     34    1
63    653   166   175  0.212929  {1,0,0}     39    1
53    657   159   161  0.776525  {1,0,0}     20    1
6     663    26    28  0.554241  {0,3,0}     26    1
90    664    12    16  0.140957  {0,3,0}     22    0
19    664    37    75  0.872536  {0,2,0}     30    0
30    665    21    35  0.467383  {0,3,0}     25    1
12    671    49    56  0.827665  {1,0,0}     37    1
26    671   122   124  0.969258  {0,2,0}     35    1
28    675   208   210  0.972815  {0,2,0}     39    0
66    675   115   116  0.365091  {0,3,0}     38    0
5     693    85   101  0.251363  {0,3,0}     40    1
34    700   120   170  0.344113  {1,0,0}     29    1
122   720   113   114  0.736569  {0,1,0}     34    1
124   730   212   213  0.066760  {0,1,0}     20    0
74    737   225   226  0.264120  {1,0,0}     31    1
32    742   156   157  0.910557  {0,1,0}     32    0
61    771   159   160  0.071127  {0,2,0}     20    1
54    772   242   243  0.081260  {1,0,0}     39    1
98    778    69    70  0.782003  {0,2,0}     33    1
76    780    20    21  0.852964  {0,2,0}     37    0
84    793   190   192  0.016102  {0,2,0}     35    0
51    809   212   213  0.295862  {0,3,0}     31    0
81    819    38    40  0.311841  {0,2,0}     22    1
92    831    47    64  0.991210  {0,1,1}     29    0
114   836   127   128  0.598696  {0,2,0}     23    0
103   842     1     2  0.204299  {0,2,0}     33    0
55    853   147   148  0.645576  {0,3,0}     34    1
113   865    67    69  0.771690  {0,1,0}     25    0
89    873   221   222  0.570143  {0,2,0}     34    1
116   886    15    17  0.612255  {0,2,0}     36    1
94    889    72    73  0.547741  {0,1,0}     32    1
112   942   115   116  0.230690  {1,1,0}     23    1
9     947    80    81  0.443730  {1,0,0}     23    1
119   948    30    33  0.930150  {0,3,0}     28    1
105   952    42    43  0.773581  {0,2,0}     24    1
72    954   240   242  0.295121  {0,2,0}     23    1
111   956   196   198  0.107897  {1,1,0}     32    1
49    963   101   102  0.087659  {0,2,0}     24    1
44    967   130   137  0.997951  {0,1,0}     39    1
104   975   116   117  0.973237  {1,3,0}     22    1
40    982   133   134  0.693505  {0,2,0}     22    1
35    986   244   245  0.924675  {1,1,0}     36    1
75    995    68    69  0.927043  {1,1,0}     40    1
11    999   131   132  0.215024  {1,1,0}     36    1
42   1000   157   161  0.729000  {1,1,0}     38    1
8    1013   218   225  0.188221  {0,3,0}     35    1
68   1017   195   196  0.094569  {1,1,0}     40    1
16   1042    23   237  0.204579  {0,1,0}     36    1
20   1049    38    40  0.258772  {0,2,0}     27    1
10   1065   189   190  0.334433  {0,1,0}     33    0
62   1074   116   117  0.977329  {0,2,0}     26    1
38   1083   105   106  0.141837  {0,2,0}     27    0
101  1088   202   209  0.255646  {0,1,0}     32    0
43   1088   251   252  0.078368  {1,3,0}     27    0
64   1110    26    28  0.846418  {0,1,1}     23    1
118  1125    61    62  0.765990  {0,2,0}     23    1
58   1136    43    44  0.076052  {0,0,1}     33    1
47   1162   125   150  0.703086  {0,3,0}     39    1
2    1163    79    80  0.373565  {0,2,0}     32    1
91   1164    82    83  0.464929  {0,2,0}     23    1
123  1169   147   148  0.537066  {1,0,0}     25    1
95   1179   226   229  0.731089  {0,1,0}     24    1
115  1179   155   156  0.126716  {1,1,0}     29    1
93   1195    26    28  0.191331  {1,0,0}     39    1
45   1203    39    40  0.101899  {0,1,0}     24    0
127  1204   188   189  0.720371  {1,0,0}     22    1
57   1215    81    82  0.945647  {0,3,0}     34    1
17   1216   252   253  0.761164  {1,0,0}     38    1
23   1245    50    52  0.949397  {0,1,0}     26    0
65   1250   166   175  0.279167  {1,0,0}     24    1
41   1255   184   188  0.223876  {1,1,0}     20    1
86   1288    43    46  0.099497  {0,2,0}     34    0
87   1302   157   163  0.469950  {0,1,0}     28    1
7    1332   205   208  0.576054  {0,1,1}     21    0
85   1347     7    30  0.143853  {1,0,0}     29    1
18   1379     7    30  0.978338  {0,1,0}     26    1
100  1417   102   111  0.463325  {0,3,0}     33    1
