map EGL-G2-A
fac 5 10 {0,87,1,36,71}
hosp 2 {0,26}
n_ALS 10 1 {1:0,2:87,1:1,2:36,4:71}
n_BLS 23 1 {4:0,5:87,7:1,5:36,2:71}
n_CLS 6 0 {1:87,2:36,3:71}
      c_m  head  tail      c_af      c_d  c_tau  c_h
72      4   177   181  0.999459  {0,1,0}     20    0
113     7    16    18  0.318795  {0,1,0}     31    1
107    17     8     9  0.030504  {0,2,0}     20    1
51     54    60    68  0.862882  {0,1,0}     35    1
101   110   137   138  0.860178  {1,0,0}     20    1
71    124    70    71  0.525947  {1,1,0}     30    0
17    135    63    65  0.551650  {0,1,1}     39    0
108   171    74    76  0.257776  {0,1,0}     33    1
29    176   123   124  0.054746  {0,2,0}     35    0
36    178    24    26  0.695531  {0,1,0}     39    0
46    185   154   157  0.417427  {0,2,0}     38    1
89    238   193   194  0.366467  {1,1,0}     39    1
67    239     8    33  0.310184  {0,2,0}     40    1
1     292   135   147  0.875436  {0,2,0}     33    0
85    332    12    13  0.621499  {0,3,0}     40    0
16    346    96    98  0.664043  {1,0,0}     29    1
120   353     0     1  0.626432  {1,0,0}     35    1
88    395   122   123  0.670004  {1,1,0}     24    1
27    414   219   223  0.806387  {1,0,0}     37    1
54    421   194   242  0.009215  {1,0,0}     27    1
118   435    32    34  0.746309  {0,3,0}     30    1
80    444   197   200  0.789955  {0,1,0}     40    1
125   448    89    97  0.834425  {1,0,0}     33    1
62    449   228   230  0.404253  {0,2,0}     24    0
64    455   193   194  0.802298  {0,3,0}     26    1
59    470    72    73  0.828646  {0,2,0}     28    0
100   488   204   206  0.749106  {1,0,0}     35    1
77    496    17    19  0.147561  {0,0,1}     26    1
83    499   184   185  0.783301  {1,0,0}     30    1
48    504    53    54  0.653416  {1,1,0}     36    1
43    512   247   248  0.112462  {0,3,0}     32    0
53    514   104   105  0.779393  {0,2,0}     31    1
40    543   244   245  0.541993  {0,3,0}     26    1
115   552    67    69  0.252245  {0,1,0}     26    0
93    554   130   137  0.326720  {0,1,0}     33    1
57    567    70    71  0.463754  {0,0,1}     24    0
32    567   226   251  0.347281  {0,1,0}     37    1
38    573   209   216  0.239668  {1,0,0}     20    1
103   574     4    22  0.031945  {1,0,0}     28    1
50    603    14    15  0.693765  {0,1,0}     40    1
6     615   253   254  0.866704  {1,1,0}     35    1
69    625    82    85  0.410460  {0,1,0}     25    0
127   627    68    69  0.665502  {0,0,1}     39    1
74    651   242   243  0.548598  {0,2,0}     33    1
35    661   163   168  0.560998  {1,1,0}     26    0
