map EGL-G1-B
fac 5 10 {0,191,149,203,161}
hosp 2 {0,156}
n_ALS 5 1 {3:0,1:191,1:161}
n_BLS 17 1 {1:191,7:149,5:203,4:161}
n_CLS 8 0 {3:0,1:149,4:161}
      c_m  head  tail      c_af      c_d  c_tau  c_h
59     57    75    77  0.473370  {0,1,1}     29    1
75    117    98   130  0.481604  {0,2,0}     27    1
120   149   202   204  0.322208  {0,1,0}     38    1
53    179   154   155  0.215488  {0,3,0}     24    0
50    201    41    51  0.481139  {1,0,0}     28    1
33    230   139   141  0.269095  {0,1,0}     29    0
84    244   121   122  0.672293  {0,3,0}     30    0
127   265    89    90  0.077120  {0,2,0}     29    0
98    272   100   101  0.901751  {0,0,1}     35    1
119   275   118   119  0.796551  {0,1,0}     28    0
115   283   237   238  0.646931  {0,3,0}     22    1
11    291     8     9  0.108100  {0,2,0}     21    1
21    295    93    94  0.232685  {0,2,0}     22    1
113   303    43    46  0.726181  {0,2,0}     20    1
109   366   195   196  0.137193  {0,1,0}     34    0
124   381   189   190  0.619752  {1,1,0}     23    1
56    470    36    39  0.765104  {0,2,0}     32    1
0     475   158   159  0.110012  {0,1,0}     32    0
39    476    98   131  0.082248  {0,2,0}     27    1
47    489   163   168  0.872524  {0,3,0}     28    1
79    494   120   121  0.264816  {0,1,0}     28    0
125   497    19    25  0.587328  {1,2,0}     30    1
76    500    96    97  0.038562  {1,1,0}     35    1
63    507   229   230  0.996550  {0,2,0}     34    0
57    509   175   176  0.499528  {0,3,0}     20    1
27    522   157   159  0.152631  {0,1,0}     24    1
31    526   128   137  0.119433  {1,1,0}     27    1
52    528    72    73  0.430117  {0,3,0}     37    1
126   549    22    24  0.996461  {0,2,0}     28    0
102   550   244   245  0.728846  {0,1,1}     37    1
24    559   210   211  0.466691  {0,1,0}     25    0
117   561   116   117  0.633738  {0,2,0}     36    0
107   568   131   132  0.954145  {0,1,0}     34    1
54    573   111   112  0.974759  {1,0,0}     30    1
91    575   166   167  0.800720  {0,1,1}     27    1
51    585    50    52  0.904569  {0,1,0}     26    1
62    589   240   241  0.108603  {0,3,0}     20    1
48    594   153   156  0.991839  {0,2,0}     29    1
30    602   114   115  0.279828  {0,1,0}     22    0
23    610   116   120  0.380063  {1,1,0}     30    1
61    614   101   102  0.986640  {0,1,0}     24    0
81    616    50    53  0.222598  {0,2,0}     37    1
71    636    23    86  0.018412  {1,3,0}     24    1
14    639     2     3  0.316260  {0,1,1}     38    0
97    640   138   139  0.153515  {1,1,0}     29    1
18    642   119   161  0.390475  {1,1,0}     28    1
29    642   117   118  0.552634  {1,1,0}     21    1
73    648    31    38  0.698129  {1,2,0}     23    1
60    652   189   241  0.670839  {1,0,0}     28    1
19    669    42    43  0.685835  {0,1,0}     30    1
123   684    15    17  0.555481  {0,1,0}     34    1
93    686   179   180  0.409822  {1,0,0}     29    1
3     708    29    30  0.722107  {1,0,0}     25    1
114   718    43    44  0.675673  {1,1,0}     38    1
26    726   139   141  0.472848  {0,1,0}     24    1
70    726     9    34  0.817422  {1,0,0}     38    1
9     727   153   156  0.275123  {1,0,0}     35    1
104   729   232   234  0.814693  {0,2,0}     21    1
72    738   119   169  0.595365  {1,0,0}     36    1
16    742   124   151  0.499558  {1,1,0}     25    1
82    748    47    64  0.483147  {0,1,1}     40    0
69    749   161   162  0.049934  {0,1,0}     23    0
68    749    50    53  0.456120  {0,1,0}     32    1
2     763   122   123  0.696693  {1,3,0}     20    1
4     765   151   154  0.507051  {1,0,0}     31    1
105   774    38    40  0.824934  {0,1,0}     37    0
37    777   144   145  0.605990  {1,0,0}     29    1
44    780   125   126  0.246984  {0,2,0}     20    1
42    787     4    22  0.187186  {0,3,0}     22    1
111   804   110   113  0.932377  {0,3,0}     27    1
83    810   192   193  0.125386  {1,1,0}     25    1
64    815    71    72  0.195129  {0,1,0}     22    1
89    830    96   111  0.436679  {0,2,0}     36    1
101   837   199   201  0.052906  {0,3,0}     24    0
67    839   144   145  0.867056  {0,1,1}     31    1
88    845    28    29  0.167676  {0,1,1}     40    1
5     851   100   101  0.036557  {1,2,0}     37    1
12    852   126   127  0.610840  {0,2,0}     30    1
45    877   134   146  0.069393  {1,0,0}     39    1
17    889   163   168  0.385441  {0,2,0}     27    1
95    893   185   192  0.223920  {1,1,0}     21    1
13    896   223   224  0.932080  {0,2,0}     33    0
38    898   240   242  0.731168  {0,3,0}     34    1
116   927   101   110  0.103083  {1,0,0}     28    1
43    933     2    14  0.431430  {1,1,0}     35    1
86    937    24    26  0.232735  {1,1,0}     24    1
35    940    86    87  0.186866  {0,3,0}     29    0
103   951    29    30  0.475248  {1,0,0}     32    1
108   957   171   172  0.846791  {0,1,0}     36    1
8     959   220   222  0.248388  {0,2,0}     40    1
22    962   204   209  0.477218  {0,2,0}     22    0
90    963   198   199  0.576161  {1,0,0}     20    1
20    978    65    66  0.187618  {0,2,0}     31    1
25   1016    81    84  0.330738  {1,1,0}     34    1
28   1020    77    81  0.678715  {0,1,0}     23    1
77   1028   242   243  0.579213  {1,0,0}     36    1
74   1043   129   130  0.907658  {0,0,1}     29    1
34   1062     3    23  0.614612  {0,1,0}     40    0
106  1081    55    56  0.969238  {1,0,0}     37    1
110  1097   116   118  0.195804  {1,0,0}     21    1
100  1117    56    57  0.837475  {0,3,0}     40    0
87   1127   198   200  0.285057  {0,1,0}     37    0
10   1127    10    11  0.666270  {1,0,0}     36    1
78   1132    58    59  0.459997  {0,2,0}     24    1
99   1150   123   124  0.110698  {0,2,0}     36    1
80   1153   180   181  0.868866  {0,0,1}     22    0
6    1160    30    33  0.975244  {1,0,0}     36    1
65   1169   134   146  0.240835  {1,0,0}     38    1
49   1169    70    71  0.358408  {0,3,0}     23    0
96   1171   219   220  0.676186  {1,0,0}     28    1
92   1177   175   176  0.590577  {0,1,1}     26    1
122  1181   144   145  0.201026  {1,0,0}     39    1
7    1196    67    68  0.229912  {0,3,0}     38    0
15   1250   127   128  0.598704  {1,2,0}     26    0
94   1253   105   117  0.462790  {1,0,0}     22    1
40   1262    29    30  0.582060  {0,3,0}     36    1
41   1274    80    88  0.517580  {0,3,0}     28    1
58   1299   193   194  0.443675  {0,2,0}     33    1
66   1309    81    84  0.198360  {0,2,0}     25    0
1    1310    29    30  0.324129  {0,1,0}     34    1
46   1317    10    11  0.130314  {0,2,0}     36    1
118  1344   153   156  0.746712  {0,1,0}     26    0
36   1355   111   112  0.016107  {0,2,0}     33    1
112  1370    68    79  0.432498  {0,1,1}     36    1
85   1383   237   240  0.905082  {1,1,0}     21    1
121  1393     5     6  0.979703  {0,1,0}     20    1
32   1410    27    28  0.914580  {0,2,0}     31    0
55   1419    15    17  0.072058  {0,3,0}     28    1
