map EGL-G2-A
fac 5 10 {0,181,148,54,17}
hosp 2 {0,193}
n_ALS 9 1 {4:181,4:148,1:17}
n_BLS 20 1 {4:0,2:181,6:148,7:54,1:17}
n_CLS 7 0 {1:0,2:181,1:54,3:17}
      c_m  head  tail      c_af      c_d  c_tau  c_h
37     13   116   123  0.510007  {0,0,1}     21    1
15     17   117   118  0.918523  {0,3,0}     37    1
124    42   240   242  0.400964  {1,1,0}     20    1
78     47   210   215  0.928926  {1,1,0}     24    1
54     50   190   191  0.458758  {0,1,0}     29    0
17     60    34    41  0.718774  {0,1,1}     36    1
30     84   135   147  0.555401  {0,2,0}     40    0
2     100   190   191  0.222959  {1,0,0}     28    1
42    144   164   169  0.095974  {0,2,0}     38    1
85    169   236   237  0.254576  {0,1,0}     25    1
79    268   236   238  0.524458  {0,2,0}     39    1
13    274    74    75  0.466412  {0,1,0}     30    1
31    385    94    95  0.948457  {1,0,0}     32    1
68    388   250   251  0.215432  {0,1,0}     35    1
117   398   179   183  0.156032  {1,0,0}     22    1
5     455    22    24  0.226365  {0,1,0}     34    1
26    456   174   183  0.205104  {0,2,0}     34    0
14    458   135   136  0.766798  {1,2,0}     36    1
56    500    98   127  0.363357  {1,1,0}     37    1
122   501   205   207  0.083704  {0,2,0}     26    1
96    512    68    69  0.469924  {0,2,0}     35    1
10    512   119   120  0.133379  {0,3,0}     21    1
75    543   116   123  0.521598  {0,0,1}     36    1
114   551   247   248  0.730029  {0,3,0}     30    1
95    565    31    32  0.059066  {1,0,0}     40    1
0     570   213   215  0.726741  {0,2,0}     36    1
103   571   120   170  0.949155  {0,2,0}     40    1
39    587    90    91  0.836275  {1,0,0}     32    1
119   596    59    72  0.344291  {1,1,0}     37    1
92    598    47    64  0.104661  {0,3,0}     30    1
73    602    55    56  0.961320  {0,3,0}     39    1
74    613   123   124  0.090942  {0,1,1}     39    1
86    615     9    34  0.087565  {1,1,0}     35    1
109   617   253   254  0.612340  {1,1,0}     24    1
20    636    74    75  0.301677  {0,2,0}     21    1
121   639   141   142  0.359999  {1,1,0}     36    1
40    650    74    76  0.102871  {1,0,0}     38    1
18    651   196   197  0.184646  {0,2,0}     20    1
9     652   239   244  0.032547  {0,3,0}     39    1
118   655   135   147  0.100636  {0,2,0}     25    1
7     667    10    41  0.081716  {1,0,0}     23    1
