map EGL-G1-B
fac 5 10 {0,213,72,223,218}
hosp 1 {0}
n_ALS 7 1 {3:0,2:72,2:218}
n_BLS 23 1 {7:0,3:213,5:72,3:223,5:218}
n_CLS 8 0 {2:213,2:72,2:223,2:218}
      c_m  head  tail      c_af      c_d  c_tau  c_h
54     27   119   169  0.550300  {0,1,0}     38    1
115    35   106   107  0.278014  {0,2,0}     34    1
80     63   178   183  0.603333  {1,0,0}     30    1
57     89   226   231  0.467010  {0,0,1}     20    0
101    96   144   145  0.349106  {1,0,0}     27    1
10    108   238   240  0.308052  {0,3,0}     31    1
64    131   131   132  0.547538  {0,2,0}     22    1
84    148   219   221  0.222156  {1,0,0}     37    1
118   164    50    52  0.299997  {0,2,0}     38    1
36    233    62    63  0.774540  {0,1,0}     35    0
2     252     5    26  0.342497  {1,0,0}     25    0
93    284   128   137  0.189910  {0,1,1}     22    0
97    306   134   135  0.217211  {0,1,1}     36    0
125   308    69    70  0.633435  {0,1,1}     22    1
16    313   211   212  0.030684  {1,1,0}     33    1
70    400   178   183  0.928254  {0,2,0}     38    1
14    406    80    88  0.036356  {1,1,0}     29    1
17    437    23    86  0.145520  {1,0,0}     29    1
126   438   165   177  0.880287  {1,0,0}     23    0
74    467   165   166  0.121062  {0,1,0}     20    0
86    477   112   114  0.353956  {1,1,0}     27    1
24    485    25    26  0.010748  {1,0,0}     34    0
116   485   165   177  0.170866  {1,0,0}     26    1
82    488    47    48  0.881876  {0,1,0}     29    0
107   502   116   120  0.741831  {1,0,0}     39    1
83    506    65    91  0.774881  {1,0,0}     21    1
87    506    56    57  0.533176  {1,0,0}     30    1
96    537   151   154  0.028822  {0,3,0}     20    0
48    544    61    62  0.224467  {1,0,0}     37    1
49    558   110   113  0.913366  {0,1,1}     24    1
77    573     4    22  0.279204  {0,1,0}     20    0
25    579   178   182  0.214914  {0,0,1}     25    1
85    583   174   175  0.484069  {0,2,0}     37    1
68    601    96   111  0.716041  {0,2,0}     33    1
113   615   194   195  0.206731  {1,3,0}     28    1
121   624   244   249  0.185504  {0,1,0}     34    1
53    624   104   105  0.619384  {1,1,0}     40    1
66    630    66    67  0.866343  {0,2,0}     30    0
122   630    39    52  0.308528  {1,0,0}     20    1
28    633   196   197  0.519785  {0,1,0}     21    1
76    635     2     3  0.416319  {0,3,0}     40    0
56    637     3     4  0.905308  {0,1,0}     40    1
106   639   194   195  0.418555  {0,1,1}     40    0
55    641   166   167  0.048860  {0,0,1}     38    1
7     669   174   176  0.557419  {0,2,0}     39    0
95    673    81    84  0.088298  {1,0,0}     37    0
1     676   185   192  0.885275  {1,1,0}     20    1
127   678   141   142  0.839147  {0,2,0}     22    1
89    702     7    30  0.265072  {0,2,0}     40    1
43    712    23   170  0.095094  {1,1,0}     27    1
21    719    40    41  0.487876  {0,3,0}     25    0
23    722   147   148  0.698689  {0,1,0}     30    1
5     735    17    22  0.061570  {0,3,0}     24    1
8     751    50    52  0.281774  {0,2,0}     32    1
105   756    57    61  0.108348  {1,1,0}     33    1
98    760   122   123  0.696795  {0,2,0}     23    0
12    766   100   101  0.350735  {0,2,0}     28    0
109   772     4    22  0.863129  {0,1,0}     26    0
41    773    23    86  0.362622  {0,0,1}     29    0
75    780    45    46  0.663270  {0,2,0}     34    1
37    792    51    52  0.729922  {0,2,0}     20    1
3     793   142   144  0.966074  {1,1,0}     33    1
6     794   128   129  0.070512  {0,2,0}     37    1
0     805    82    83  0.549358  {0,1,1}     32    1
4     806    92    93  0.588234  {0,2,0}     22    0
103   815   100   101  0.651025  {0,0,1}     30    1
58    823   101   102  0.161509  {1,0,0}     21    1
40    839   119   169  0.209073  {0,3,0}     22    0
33    850    50    51  0.330718  {1,0,0}     26    1
108   860    38    40  0.113174  {0,2,0}     30    1
65    869   189   241  0.019942  {0,1,0}     35    1
114   869   103   113  0.080316  {1,1,0}     39    1
30    886     4    22  0.365913  {0,2,0}     26    1
20    887    39    40  0.549878  {0,2,0}     38    0
63    890    51    52  0.140694  {0,1,0}     30    1
73    908   244   245  0.797383  {0,1,0}     39    0
32    909   127   138  0.427216  {0,3,0}     21    0
81    922   191   193  0.666751  {1,1,0}     32    1
31    928   188   189  0.337798  {0,1,0}     24    0
18    931   120   154  0.655821  {0,1,0}     22    0
29    947    58    59  0.626870  {1,1,0}     23    1
91    947   151   154  0.534475  {0,3,0}     40    1
117   959   106   107  0.222011  {0,2,0}     40    0
27    966   229   230  0.798622  {0,1,0}     40    0
71    970   127   138  0.352525  {0,2,0}     22    1
19    970   178   179  0.423951  {0,3,0}     21    1
59    975    50    52  0.970895  {0,0,1}     33    1
13    977    71    72  0.286566  {1,0,0}     23    1
94    983   138   139  0.807069  {0,1,1}     34    1
119   987    59    71  0.618618  {1,1,0}     40    1
47    995   242   245  0.118977  {0,2,0}     26    1
120   998     1    12  0.546691  {1,1,0}     36    1
67    999   145   146  0.487825  {0,3,0}     38    0
38   1005   246   247  0.485393  {0,0,1}     28    0
61   1009   153   157  0.316107  {0,2,0}     20    0
78   1012   151   152  0.646633  {0,2,0}     30    1
9    1017   246   247  0.206091  {1,0,0}     28    1
15   1017    40    41  0.912105  {0,2,0}     40    0
88   1017   127   128  0.997894  {0,2,0}     30    1
90   1024   144   147  0.815894  {0,2,0}     24    1
69   1032   246   247  0.585311  {0,3,0}     33    1
79   1047   223   224  0.727468  {0,3,0}     26    1
62   1059   125   149  0.691134  {0,1,0}     24    1
50   1080   165   177  0.757868  {0,1,0}     37    0
92   1099    57    61  0.988937  {0,1,0}     25    0
123  1111    29    31  0.723241  {0,1,0}     20    1
102  1117    39    72  0.917805  {0,1,0}     28    0
42   1139    39    52  0.386337  {1,1,0}     33    1
104  1157    98    99  0.201983  {0,1,0}     30    0
112  1158   105   107  0.020011  {0,3,0}     25    0
72   1164   108   109  0.317595  {0,1,0}     28    1
99   1168   124   149  0.959082  {0,1,0}     25    1
100  1181   121   123  0.869068  {1,1,0}     21    1
110  1205   215   216  0.389308  {1,1,0}     30    1
26   1209   100   111  0.229513  {0,1,0}     23    0
39   1211   225   248  0.144874  {1,1,0}     22    1
52   1229    34    41  0.394487  {0,1,0}     24    1
22   1251   118   119  0.850303  {0,2,0}     38    1
44   1269    24    25  0.151470  {0,1,0}     33    1
35   1275    31    38  0.497269  {0,0,1}     22    1
45   1304   225   248  0.603119  {0,2,0}     39    0
124  1307   186   187  0.065146  {1,0,0}     29    1
111  1307   234   235  0.639357  {0,2,0}     29    0
46   1310   190   191  0.876079  {0,3,0}     21    0
60   1316   238   239  0.271339  {0,1,0}     31    1
51   1407    71    72  0.068585  {0,1,0}     24    0
34   1411   164   165  0.135528  {1,1,0}     21    1
11   1413   125   126  0.534750  {0,1,1}     34    1
