map EGL-G2-D
fac 5 10 {0,65,138,127,111}
hosp 1 {0}
n_ALS 6 1 {2:65,3:127,1:111}
n_BLS 21 1 {1:0,3:65,5:138,7:127,5:111}
n_CLS 7 0 {4:65,3:111}
      c_m  head  tail      c_af      c_d  c_tau  c_h
8      16   156   157  0.492869  {1,1,0}     29    1
94     27    70    71  0.744252  {1,0,0}     21    1
105    33    39    52  0.920866  {0,1,0}     21    0
17     45   177   181  0.290863  {0,3,0}     40    1
30     54   184   188  0.789201  {1,0,0}     37    1
83     71    29    31  0.756431  {0,2,0}     38    1
102   114   233   234  0.761131  {1,1,0}     35    1
122   123    69    80  0.066448  {1,1,0}     21    1
101   137   122   124  0.255196  {1,1,0}     21    1
125   187    97    98  0.941710  {1,0,0}     35    1
68    222   128   129  0.464601  {1,0,0}     33    1
78    238    46    47  0.585279  {0,2,0}     28    0
20    247    17    19  0.344086  {0,3,0}     40    0
37    255   139   140  0.431963  {0,2,0}     26    0
40    256     4     5  0.022010  {0,0,1}     32    1
95    278   131   132  0.121140  {1,0,0}     23    1
103   318   249   252  0.783039  {1,0,0}     29    1
23    332   167   168  0.458105  {0,1,0}     26    1
62    335    68    69  0.261155  {0,3,0}     30    1
53    363    68    69  0.247084  {0,1,0}     26    0
64    369    80    81  0.888237  {1,1,0}     22    1
43    377   102   111  0.971912  {0,1,0}     38    1
56    439    45    46  0.500624  {0,1,0}     36    1
121   440    98   127  0.449820  {1,0,0}     22    1
4     446   147   148  0.192389  {0,0,1}     34    0
117   454   120   162  0.074194  {0,2,0}     21    1
104   467   125   126  0.894335  {0,1,0}     29    0
12    498   233   235  0.947900  {0,1,0}     40    1
120   498    47    48  0.603083  {0,1,0}     28    1
32    502   248   249  0.856171  {1,0,0}     27    1
111   506   204   206  0.523089  {0,1,0}     32    1
69    512    46    47  0.042253  {0,1,0}     30    1
79    527    50    52  0.578480  {0,2,0}     40    1
98    530    85   101  0.842883  {1,0,0}     36    1
80    543    36    38  0.301160  {0,2,0}     40    1
16    551   221   222  0.316238  {0,1,0}     38    0
65    564   164   169  0.986067  {0,2,0}     29    0
38    569    49    50  0.836417  {0,2,0}     40    1
35    575    43    45  0.496757  {0,3,0}     29    1
34    586    74    76  0.252145  {0,1,0}     28    1
19    593    42    43  0.961542  {0,0,1}     31    0
127   593   130   131  0.456711  {0,2,0}     33    0
67    594   202   203  0.366519  {0,0,1}     20    0
75    597    12    16  0.969607  {0,1,0}     26    1
6     607   226   227  0.813263  {0,2,0}     27    0
73    608   136   146  0.571081  {0,1,0}     32    0
58    614    48    49  0.975779  {0,1,0}     23    0
27    622   104   114  0.059702  {0,2,0}     30    1
61    638   121   122  0.357822  {1,0,0}     36    1
76    643   248   249  0.795451  {0,2,0}     36    1
109   656   141   142  0.895500  {1,0,0}     37    1
50    679   107   108  0.270322  {0,2,0}     26    1
63    686   197   199  0.211463  {0,1,0}     39    1
49    689   152   155  0.951874  {0,1,0}     30    1
86    702   127   128  0.791533  {0,1,0}     26    0
124   716    61    62  0.161954  {0,3,0}     22    1
5     721   197   199  0.507236  {0,2,0}     30    1
118   724   201   203  0.572059  {0,3,0}     26    1
55    728    66    67  0.168409  {0,0,1}     24    1
11    732   101   102  0.069406  {1,2,0}     38    1
2     735   117   121  0.369443  {0,2,0}     33    1
45    746   248   249  0.503661  {0,3,0}     21    0
36    771   131   132  0.782776  {0,1,0}     28    0
112   772   199   200  0.426446  {0,3,0}     36    0
97    775   177   180  0.088600  {0,1,0}     23    0
39    786   202   209  0.149072  {0,1,0}     23    1
24    789   176   177  0.554790  {0,3,0}     23    1
66    792   167   168  0.692798  {0,1,1}     40    1
87    794   122   124  0.887090  {1,0,0}     33    1
33    803    74    76  0.813595  {1,1,0}     28    1
28    806   151   153  0.618535  {1,0,0}     20    1
21    808   178   179  0.980638  {0,2,0}     25    1
59    810   132   133  0.032669  {0,3,0}     26    1
3     811   145   146  0.348988  {0,1,0}     27    0
116   815   226   251  0.997917  {0,2,0}     39    0
7     824   178   179  0.797073  {0,2,0}     38    1
25    828   180   181  0.799223  {1,1,0}     33    0
72    832    84    85  0.748079  {1,1,0}     33    1
54    868    43    45  0.522482  {0,3,0}     20    0
52    877   120   170  0.351217  {1,1,0}     20    1
51    901   124   125  0.761913  {0,1,0}     29    1
0     905    10    41  0.992293  {1,0,0}     28    1
106   911   118   119  0.711497  {1,0,0}     24    1
107   931    65    66  0.342049  {1,1,0}     30    1
42    934   190   192  0.312584  {1,1,0}     25    0
41    943   138   139  0.683246  {0,2,0}     34    0
13    952   133   134  0.586187  {0,1,1}     22    0
91    960    36    39  0.950975  {1,1,0}     22    1
70    962   132   133  0.360170  {0,1,0}     37    0
10    977   251   254  0.460407  {0,1,0}     39    0
46    981   234   239  0.266853  {0,2,0}     20    1
1     982   156   162  0.108811  {1,0,0}     32    1
108   990    89    90  0.352136  {0,1,0}     28    1
85   1002   212   213  0.317101  {1,0,0}     40    1
96   1010   240   241  0.208094  {1,1,0}     25    1
119  1013     7     8  0.124813  {0,1,1}     35    1
88   1018    97   115  0.522625  {0,3,0}     23    1
114  1072    99   131  0.153035  {1,0,0}     37    1
93   1074    57    61  0.587973  {0,2,0}     30    1
29   1076   172   173  0.663746  {0,3,0}     32    0
126  1087   184   185  0.767158  {0,1,1}     31    0
71   1097    16    18  0.616092  {0,1,0}     37    1
81   1117    92    93  0.377983  {0,3,0}     32    0
9    1128   247   248  0.408551  {0,3,0}     26    1
92   1145    92    93  0.811978  {0,0,1}     32    1
15   1189    65    66  0.596572  {1,0,0}     33    1
22   1213   168   176  0.844199  {1,0,0}     35    1
44   1227    40    41  0.593977  {1,3,0}     31    1
60   1229   188   189  0.515110  {0,1,1}     21    1
99   1237    73    74  0.880362  {1,1,0}     34    1
47   1247   103   111  0.819439  {1,0,0}     23    1
110  1276   196   198  0.929461  {0,3,0}     40    0
115  1281   226   229  0.840350  {0,0,1}     22    1
84   1296   210   215  0.407381  {0,3,0}     29    1
48   1297   190   192  0.005017  {1,1,0}     24    1
14   1300   141   150  0.483343  {0,1,1}     37    1
74   1302    84    86  0.891441  {0,3,0}     20    1
123  1309   150   151  0.828531  {0,2,0}     30    1
57   1321   128   129  0.792784  {1,0,0}     31    0
82   1333   116   123  0.132500  {1,1,0}     32    1
90   1340    35    36  0.774899  {0,2,0}     36    1
100  1355   143   145  0.158271  {0,2,0}     30    1
18   1389    22    24  0.150973  {1,1,0}     39    1
31   1391   212   213  0.168374  {0,1,0}     40    1
113  1416   185   186  0.915050  {0,1,0}     24    1
89   1421   105   107  0.797459  {1,0,0}     29    0
77   1434    36    39  0.930986  {0,3,0}     20    0
26   1437   196   197  0.492531  {1,1,0}     31    1
