map EGL-G2-B
fac 5 10 {0,250,23,95,74}
hosp 1 {0}
n_ALS 10 1 {3:0,5:23,2:95}
n_BLS 23 1 {4:0,8:250,3:23,1:95,7:74}
n_CLS 7 0 {1:0,1:250,2:23,1:95,2:74}
      c_m  head  tail      c_af      c_d  c_tau  c_h
41     28   239   243  0.928754  {0,2,0}     24    1
104    37   105   107  0.772403  {1,1,0}     34    1
5      44   234   235  0.876380  {1,0,0}     30    0
125    61    48    49  0.342891  {0,1,1}     37    1
57     73    32    33  0.428079  {1,1,0}     37    1
87     83    99   131  0.122334  {0,2,0}     39    0
75    115   102   111  0.993153  {1,0,0}     22    1
70    118   101   112  0.463638  {1,0,0}     21    1
120   119    31    38  0.427272  {0,2,0}     29    0
11    156   225   226  0.361020  {1,1,0}     32    1
10    195    95    99  0.059320  {0,3,0}     32    0
50    204    68    69  0.346523  {0,1,1}     22    0
103   211   109   110  0.283577  {1,0,0}     30    1
112   215    45    64  0.089201  {0,1,0}     39    1
105   221   166   167  0.973413  {0,1,0}     37    0
121   244    78    82  0.350444  {1,0,0}     34    1
59    277   116   117  0.221057  {1,0,0}     33    1
127   278   152   153  0.888255  {0,0,1}     24    1
47    279   195   196  0.233069  {1,0,0}     32    1
52    283   115   116  0.408951  {0,2,0}     39    0
31    294    96    98  0.413837  {0,2,0}     31    1
40    372   250   251  0.593127  {0,1,0}     32    0
115   390    16    17  0.878991  {0,2,0}     21    0
20    421     3    23  0.369351  {0,0,1}     34    1
94    429   135   136  0.576780  {1,1,0}     25    1
60    431    97   112  0.250412  {1,1,0}     30    1
58    460    11    42  0.805760  {0,2,0}     40    1
83    478   145   146  0.788205  {1,1,0}     27    1
0     487    67    69  0.725347  {0,3,0}     38    1
42    497   104   114  0.648780  {1,0,0}     20    1
113   502    66    67  0.529214  {1,1,0}     25    1
90    505   189   190  0.570511  {1,0,0}     21    1
43    519   217   219  0.946851  {1,0,0}     30    1
37    522    21    35  0.669719  {0,1,0}     32    1
111   522    78    79  0.942469  {0,2,0}     35    0
66    525   195   196  0.128013  {0,2,0}     21    1
97    566   178   185  0.733854  {0,1,0}     38    1
107   577   239   243  0.517449  {1,1,0}     35    1
55    586   137   138  0.607441  {1,0,0}     35    0
9     605    71    73  0.496796  {0,1,0}     30    1
61    606    90    92  0.273929  {0,3,0}     30    0
69    629    99   132  0.029046  {0,0,1}     30    0
84    632   243   245  0.372114  {0,1,0}     34    1
124   636   251   254  0.115910  {0,3,0}     39    1
30    647   185   187  0.647270  {1,0,0}     33    1
33    649   104   114  0.230637  {1,0,0}     38    1
24    651    36    38  0.554281  {1,3,0}     33    1
122   655    32    33  0.189404  {1,3,0}     24    1
89    664   177   181  0.595761  {1,1,0}     21    1
126   668   119   120  0.120700  {0,1,0}     39    0
28    668    89    90  0.503905  {0,2,0}     26    1
80    675   201   202  0.248286  {0,1,0}     25    0
18    682    34    41  0.867345  {0,1,1}     21    1
82    683   125   126  0.227442  {0,0,1}     26    1
51    697   157   161  0.164430  {0,3,0}     35    1
88    727    85   101  0.627120  {0,1,0}     35    0
106   732     0    21  0.536750  {0,1,0}     26    0
34    745    50    53  0.489145  {1,0,0}     29    1
85    747    58    59  0.030268  {0,2,0}     34    1
56    752   234   235  0.861397  {0,3,0}     21    1
53    767   148   149  0.940835  {0,2,0}     25    0
6     767     5     6  0.798091  {0,1,1}     34    0
2     769   140   141  0.642915  {0,1,0}     37    1
32    793    95    96  0.090636  {0,3,0}     28    0
63    798   135   136  0.993495  {0,3,0}     32    1
