map EGL-G1-D
fac 5 10 {0,246,228,207,145}
hosp 2 {0,123}
n_ALS 5 1 {3:246,1:207,1:145}
n_BLS 19 1 {2:0,6:246,3:228,5:207,3:145}
n_CLS 10 0 {2:0,1:246,3:228,4:145}
      c_m  head  tail      c_af      c_d  c_tau  c_h
127     3    48    57  0.560335  {1,1,0}     30    1
25      3   131   132  0.325424  {0,1,0}     35    1
12     19   204   205  0.233821  {0,1,0}     31    1
86     31   195   196  0.290453  {1,0,0}     25    1
16     35   232   234  0.572856  {1,0,0}     21    1
59     41   125   149  0.339723  {1,3,0}     27    1
80     87   158   160  0.683485  {1,2,0}     37    1
113   108   153   157  0.987529  {0,1,1}     22    1
6     129   137   138  0.035605  {1,0,0}     35    1
116   132   116   120  0.338164  {1,3,0}     25    0
61    166    17    22  0.630784  {1,1,0}     33    1
43    183    23   229  0.040667  {0,2,0}     24    1
73    185    43    46  0.603771  {0,0,1}     33    0
64    195     5    23  0.319529  {0,1,0}     33    1
31    195    43    44  0.143157  {0,2,0}     21    0
63    195    37    74  0.910675  {0,1,0}     40    0
112   206    39    72  0.243622  {0,1,0}     21    1
78    257   111   112  0.630955  {0,2,0}     36    1
7     275   127   128  0.355099  {1,1,0}     38    1
41    307   118   119  0.268408  {0,2,0}     39    1
107   343    88    96  0.693495  {1,0,0}     39    1
65    347    58    59  0.192631  {0,2,0}     23    1
40    362   154   155  0.527864  {0,2,0}     34    1
21    379    65    91  0.584466  {0,1,0}     36    1
5     393   244   249  0.961838  {0,3,0}     20    0
2     394   132   134  0.521869  {0,2,0}     36    1
44    402   246   248  0.360765  {0,2,0}     32    1
30    405   234   235  0.633662  {0,0,1}     36    1
56    452   228   229  0.640672  {0,1,0}     22    1
11    486    25    26  0.389310  {0,3,0}     39    0
100   488   220   222  0.741981  {0,1,0}     20    0
85    488   117   118  0.230813  {0,2,0}     36    0
83    505   160   164  0.569381  {0,2,0}     25    0
69    524     2     3  0.045998  {0,3,0}     26    1
111   548   130   131  0.636525  {1,0,0}     24    1
10    555    27    28  0.118958  {1,0,0}     29    1
62    571    60    67  0.893832  {0,1,0}     37    0
96    582    59    71  0.626897  {0,1,0}     21    1
71    593   225   227  0.291768  {0,2,0}     33    1
46    599    65    66  0.221888  {0,3,0}     24    0
17    609    43    44  0.989538  {0,1,0}     28    1
60    615   158   160  0.903343  {0,2,0}     24    1
117   643   246   248  0.195306  {1,0,0}     38    1
13    658    11    42  0.425194  {1,1,0}     21    1
88    663   100   101  0.042470  {0,2,0}     22    0
67    664   178   183  0.031786  {0,3,0}     20    0
3     672   151   154  0.837573  {0,2,0}     31    1
42    674   219   221  0.147934  {0,2,0}     30    1
82    675   107   108  0.720366  {1,0,0}     21    0
24    703   204   205  0.430523  {0,3,0}     31    1
77    705    67    68  0.061504  {0,1,0}     27    1
72    732    53    54  0.054219  {0,3,0}     34    0
51    740   139   141  0.055735  {0,2,0}     37    1
109   745     3    15  0.043467  {0,3,0}     25    0
45    751   207   209  0.408951  {0,0,1}     27    0
58    774    15    17  0.376576  {0,3,0}     30    0
1     787   127   128  0.238562  {0,2,0}     20    1
104   788    59    71  0.909772  {0,2,0}     40    1
74    790   112   113  0.871500  {0,2,0}     33    1
123   806    88    96  0.040094  {0,0,1}     40    0
115   809   178   182  0.588860  {0,0,1}     23    1
55    833   125   126  0.374883  {0,2,0}     36    1
53    834   151   152  0.191804  {0,3,0}     35    1
38    840     3     4  0.246811  {0,1,0}     32    1
22    847    68    79  0.127516  {1,1,0}     27    1
32    856   141   142  0.059095  {1,0,0}     35    1
39    867   131   132  0.941638  {0,3,0}     40    1
93    884   117   118  0.962322  {0,2,0}     34    1
91    890    23    86  0.455233  {0,3,0}     40    1
99    898    69    78  0.070643  {0,1,0}     21    1
27    900    78    79  0.756736  {1,0,0}     21    1
118   915   140   149  0.437153  {0,2,0}     23    1
15    915   135   136  0.492288  {0,3,0}     26    1
29    930   101   102  0.587121  {1,0,0}     24    1
50    935    31    32  0.878977  {0,2,0}     40    0
37    936   154   155  0.715524  {0,3,0}     36    0
108   938    86    87  0.665615  {0,1,1}     31    1
35    940    94    95  0.642898  {1,0,0}     30    1
97    946   213   214  0.160527  {0,1,0}     28    1
101   952   116   120  0.953042  {0,1,0}     29    1
114   956    36    38  0.861648  {0,3,0}     29    0
119   975    56    57  0.832533  {0,2,0}     31    1
4     980   107   108  0.853695  {1,0,0}     25    1
36    983   228   229  0.880350  {0,3,0}     24    1
122   988   173   181  0.491904  {0,2,0}     26    1
90    995   204   205  0.221801  {0,2,0}     32    0
102  1013    96    97  0.214533  {0,2,0}     39    0
66   1020    60    67  0.713657  {0,1,0}     25    1
23   1036    46    47  0.989111  {1,1,0}     29    1
33   1041   146   147  0.823117  {0,1,0}     25    0
126  1048   190   191  0.044068  {0,3,0}     26    1
95   1048   100   101  0.171398  {0,0,1}     27    1
110  1050    68    69  0.481933  {0,0,1}     36    0
49   1060   145   146  0.278785  {1,0,0}     26    1
26   1060   240   241  0.452320  {0,2,0}     25    0
54   1062    13    14  0.414719  {1,0,0}     24    1
103  1097     7    30  0.274069  {0,0,1}     40    1
75   1105   186   187  0.880346  {0,1,0}     37    1
47   1121    79    80  0.997335  {0,1,0}     20    1
68   1121    19    25  0.918805  {0,1,0}     33    1
20   1126   111   112  0.000157  {0,2,0}     37    0
81   1131   108   109  0.421727  {1,0,0}     40    1
34   1135    40    41  0.187688  {0,1,0}     33    0
19   1137   160   163  0.461812  {1,0,0}     40    1
87   1143   163   168  0.751571  {1,3,0}     34    1
120  1154   154   155  0.104568  {0,1,0}     36    0
94   1155   199   202  0.885833  {0,2,0}     31    0
8    1167    32    33  0.574022  {0,0,1}     28    0
79   1168   102   103  0.843852  {0,2,0}     26    0
121  1178    43    44  0.833064  {1,1,0}     38    1
48   1186   178   182  0.127210  {0,1,1}     39    1
70   1192   115   116  0.259178  {1,0,0}     38    1
9    1202   242   243  0.458670  {1,1,0}     34    1
125  1220    67    68  0.287144  {1,1,0}     20    1
124  1224    68    79  0.860161  {0,2,0}     40    1
89   1230   228   230  0.171170  {0,2,0}     29    1
52   1230     3     4  0.669051  {1,1,0}     35    1
98   1241   195   197  0.266902  {0,0,1}     40    0
76   1275   128   129  0.442136  {0,3,0}     30    0
0    1296    59    71  0.442828  {0,3,0}     33    0
105  1315   199   202  0.168712  {0,1,0}     29    0
106  1318   178   179  0.311519  {0,1,0}     40    1
84   1348    14    15  0.363534  {1,0,0}     21    1
92   1366   128   129  0.552840  {0,2,0}     38    1
14   1372   212   243  0.515871  {0,1,0}     31    1
28   1406   202   204  0.968913  {0,3,0}     24    1
57   1408    16    17  0.634362  {0,1,0}     31    0
18   1427   237   238  0.914387  {0,2,0}     39    1
