map EGL-G2-D
fac 5 10 {0,156,178,124,87}
hosp 2 {0,215}
n_ALS 7 1 {2:156,2:124,3:87}
n_BLS 24 1 {2:0,7:156,5:178,6:124,4:87}
n_CLS 7 0 {1:156,2:178,2:124,2:87}
      c_m  head  tail      c_af      c_d  c_tau  c_h
17     12   130   131  0.615486  {0,2,0}     21    1
54     23    95    96  0.167303  {1,0,0}     22    1
72     41    19    25  0.755921  {0,1,0}     37    0
47     53   168   176  0.314844  {0,1,0}     39    1
25     71    29    30  0.233768  {0,2,0}     35    1
2      74   175   176  0.331329  {0,3,0}     26    1
84     88   190   192  0.242827  {1,1,0}     39    1
125    93   243   245  0.035753  {0,1,0}     25    1
8     129   211   212  0.762393  {0,1,0}     39    1
38    158   231   232  0.441322  {0,3,0}     40    1
46    196    13    14  0.268796  {0,1,1}     29    1
56    235   208   210  0.622055  {0,1,1}     39    1
85    246   174   189  0.591205  {0,3,0}     27    1
42    300    19    25  0.777160  {0,2,0}     22    0
81    308   227   231  0.800849  {0,3,0}     31    1
89    347   156   157  0.221878  {0,3,0}     34    0
12    359    42    43  0.139183  {1,0,0}     40    1
83    361   157   161  0.701964  {0,2,0}     39    0
1     382    50    53  0.698999  {0,2,0}     22    1
7     404   240   242  0.784872  {1,1,0}     33    1
10    415   192   194  0.499252  {0,1,0}     26    1
35    424    82    83  0.797015  {0,1,1}     40    0
5     447     3    15  0.794689  {0,1,0}     21    1
0     450     9    34  0.771954  {0,2,0}     38    0
96    457   202   209  0.186148  {0,3,0}     27    0
67    457   141   150  0.053153  {1,1,0}     21    1
69    479   117   119  0.678287  {0,1,0}     20    0
34    481   205   207  0.878671  {1,0,0}     25    1
40    496   247   248  0.928856  {0,2,0}     39    0
111   504   179   183  0.528111  {0,0,1}     26    0
127   513   176   177  0.267841  {0,1,0}     34    1
16    554   141   150  0.239232  {0,3,0}     38    1
22    561    38    40  0.122574  {1,0,0}     31    1
74    564    17    19  0.112865  {1,1,0}     23    1
11    568   195   196  0.124082  {0,0,1}     34    0
106   573   180   181  0.789633  {0,2,0}     37    1
64    584    18    20  0.446617  {0,3,0}     37    1
18    585   130   131  0.711584  {0,3,0}     30    0
95    586   221   222  0.871534  {0,2,0}     28    0
70    587   115   116  0.759325  {0,2,0}     27    1
103   637   216   217  0.980086  {1,1,0}     31    1
50    651    69    70  0.883079  {1,1,0}     24    1
119   653   201   203  0.264805  {0,1,0}     36    1
120   657   233   235  0.005606  {0,2,0}     40    0
58    660    49    56  0.868778  {0,1,1}     37    1
9     663    54    58  0.858769  {0,3,0}     37    1
93    666    61    65  0.307262  {1,1,0}     33    1
99    668    99   131  0.831471  {1,1,0}     34    0
66    670   211   212  0.726922  {1,0,0}     39    1
117   674    90    92  0.939810  {0,2,0}     37    0
73    693   181   182  0.049534  {0,2,0}     34    0
121   706   227   229  0.049383  {0,3,0}     35    0
105   707   113   114  0.170894  {1,1,0}     34    1
32    707    36    37  0.899476  {0,3,0}     26    1
26    720    59    60  0.062078  {0,2,0}     24    1
21    722    97   115  0.169532  {0,3,0}     32    1
110   724   234   239  0.419766  {0,2,0}     35    1
104   728   157   163  0.630735  {1,0,0}     38    1
4     743     5     6  0.525430  {0,1,0}     22    1
29    748    26    28  0.931115  {1,1,0}     33    1
61    748    11    42  0.328048  {0,2,0}     37    0
102   752   199   200  0.788668  {0,1,0}     27    1
91    764     9    10  0.048522  {0,2,0}     37    1
101   786    59    60  0.886432  {1,0,0}     38    1
109   789    13    14  0.960444  {0,1,0}     22    1
55    789   129   138  0.682463  {1,1,0}     37    1
77    794    51    52  0.815900  {0,3,0}     23    1
124   796    99   131  0.867849  {1,0,0}     20    1
36    803    95    99  0.108746  {0,3,0}     36    0
14    807   181   182  0.553587  {1,0,0}     32    1
76    814   146   147  0.285793  {1,1,0}     27    1
39    820   143   144  0.310429  {1,1,0}     21    1
98    828   151   153  0.622660  {1,1,0}     30    1
60    832   251   252  0.917191  {0,2,0}     33    0
87    841     8     9  0.494627  {0,3,0}     38    1
123   845   239   240  0.729673  {0,2,0}     30    0
53    874    34    41  0.395243  {0,3,0}     28    0
41    876    84    86  0.292190  {0,0,1}     34    1
126   877   131   132  0.337916  {0,2,0}     27    0
78    878    28    29  0.740977  {0,2,0}     23    1
116   897   159   161  0.470215  {0,1,0}     40    0
59    913   239   243  0.411968  {0,3,0}     32    1
63    918   148   149  0.123410  {1,1,0}     24    1
45    927   131   132  0.535458  {0,2,0}     23    1
79    934    41    51  0.134362  {0,1,0}     36    0
118   979    27    30  0.094317  {1,0,0}     29    1
51    995    24    25  0.396885  {0,3,0}     32    0
115  1010    62    63  0.139361  {0,1,0}     37    0
86   1011    79    80  0.856011  {1,0,0}     35    1
24   1015    78    82  0.501906  {1,3,0}     35    1
30   1018    61    62  0.327654  {0,1,0}     23    1
122  1024    76    78  0.332675  {0,2,0}     35    0
62   1032   179   180  0.245802  {1,0,0}     30    1
13   1044    90    91  0.765482  {0,1,0}     27    0
75   1045    45    46  0.422875  {1,1,0}     31    1
100  1045    96    98  0.547171  {0,2,0}     33    1
33   1050     1     2  0.581991  {1,1,0}     33    1
114  1064    35    36  0.136940  {0,0,1}     37    0
37   1069    51    52  0.451615  {1,1,0}     35    1
68   1074   249   250  0.496432  {0,1,1}     34    0
97   1080   240   242  0.048974  {1,0,0}     22    1
31   1097    92    93  0.067453  {1,0,0}     39    1
71   1098   156   162  0.194939  {1,1,0}     40    1
27   1099    47    64  0.380510  {1,0,0}     31    1
88   1137   228   230  0.550391  {0,3,0}     24    1
108  1141    99   100  0.700559  {0,1,0}     26    1
80   1172     6    27  0.751631  {0,3,0}     26    1
44   1173    58    59  0.990861  {1,0,0}     22    0
112  1180   202   203  0.683715  {0,1,0}     35    1
43   1206   152   153  0.953588  {0,1,0}     32    0
82   1208   227   231  0.179246  {1,0,0}     40    1
3    1252    96    98  0.545714  {0,3,0}     37    0
49   1286   215   221  0.894646  {0,0,1}     29    1
92   1298   118   119  0.982594  {0,1,0}     22    0
57   1308   143   144  0.442895  {1,0,0}     33    1
65   1309   240   242  0.822397  {1,0,0}     24    1
6    1311   113   114  0.819317  {0,1,0}     33    1
107  1312   227   233  0.609334  {1,2,0}     30    1
90   1328   170   174  0.282368  {1,0,0}     30    1
20   1334   179   180  0.805798  {0,0,1}     37    0
48   1342   124   125  0.907229  {0,1,0}     21    1
113  1346    78    82  0.543765  {0,1,0}     23    1
94   1349   161   164  0.826446  {0,1,1}     26    1
15   1365    59    60  0.555375  {1,0,0}     20    0
23   1366    81    89  0.071150  {0,2,0}     22    1
28   1373     7    30  0.474008  {1,0,0}     25    1
52   1381    69    70  0.400098  {0,1,1}     20    0
19   1433    92    93  0.477878  {0,1,0}     25    0
