map EGL-G1-C
fac 5 10 {0,105,229,126,39}
hosp 2 {0,29}
n_ALS 6 1 {2:0,1:105,3:39}
n_BLS 19 1 {8:0,2:105,1:229,3:126,5:39}
n_CLS 7 0 {3:105,1:229,1:126,2:39}
      c_m  head  tail      c_af      c_d  c_tau  c_h
73     20   115   122  0.386061  {1,0,0}     27    1
46     43    63    64  0.640387  {0,1,0}     25    1
115    81    73    74  0.380921  {0,3,0}     33    0
109    87    98   131  0.494968  {1,1,0}     30    1
113    87    15    17  0.780043  {0,1,0}     36    1
19     91    60    67  0.027175  {1,1,0}     37    1
12     94   188   189  0.854608  {1,1,0}     37    1
13     98    36    37  0.035728  {1,1,0}     33    1
20    103   120   121  0.216583  {1,0,0}     33    1
2     105    50    53  0.540708  {1,0,0}     34    1
42    119    27    30  0.782221  {0,3,0}     25    1
95    130   145   146  0.962063  {0,2,0}     33    0
57    134    84   100  0.894059  {0,3,0}     33    1
74    154    67    68  0.239416  {0,3,0}     37    1
125   199   245   246  0.992211  {0,1,0}     30    1
3     212   139   141  0.759645  {1,1,0}     36    1
4     281   169   173  0.198362  {0,1,0}     36    0
72    288    10    41  0.001831  {0,1,0}     37    1
8     318   108   109  0.780473  {1,0,0}     32    1
91    389    68    79  0.812051  {0,3,0}     28    1
87    442    32    34  0.640725  {1,1,0}     38    1
93    505   147   148  0.001806  {0,1,0}     33    0
34    519   162   167  0.946764  {0,3,0}     39    0
70    527   196   203  0.258997  {1,1,0}     22    1
99    569   145   146  0.999463  {1,0,0}     35    1
60    583    66    67  0.882120  {0,3,0}     25    1
33    586   244   249  0.367849  {0,2,0}     27    1
76    613   105   107  0.560801  {1,0,0}     36    1
83    615   103   104  0.842712  {0,1,0}     31    1
116   615   198   200  0.496299  {0,3,0}     21    1
68    618    50    52  0.191151  {1,0,0}     40    1
98    618   196   197  0.784914  {0,0,1}     36    0
30    620    49    56  0.970061  {1,1,0}     24    1
15    620   160   163  0.500671  {0,1,0}     36    1
101   623   103   104  0.715501  {1,1,0}     26    1
25    628   223   224  0.482137  {1,1,0}     30    1
44    663     1     2  0.699525  {1,0,0}     20    1
94    667   127   128  0.406422  {0,1,0}     27    1
66    668    54    58  0.855274  {0,2,0}     25    1
0     669   246   248  0.019723  {0,2,0}     28    0
9     670     7    30  0.779075  {1,0,0}     20    1
67    678    78    79  0.650870  {0,3,0}     33    1
23    690   171   172  0.284917  {1,0,0}     31    1
121   691    66    67  0.181706  {0,0,1}     31    0
51    699   125   126  0.275043  {1,0,0}     24    1
35    704   232   234  0.174631  {1,1,0}     27    1
14    716    83    85  0.031764  {0,2,0}     40    1
112   727    61    62  0.910053  {1,1,0}     33    1
122   734   107   108  0.187419  {0,1,1}     23    1
92    736   125   126  0.772275  {1,0,0}     26    1
106   745   207   208  0.228320  {1,3,0}     20    1
102   745   145   146  0.635466  {0,1,0}     39    0
17    752    14    15  0.396752  {0,1,1}     40    1
85    754   190   192  0.254647  {1,0,0}     30    1
29    759    30    33  0.308124  {0,3,0}     30    0
50    770   127   128  0.969120  {0,0,1}     35    0
104   771   227   228  0.635190  {1,0,0}     24    1
49    777   167   175  0.287395  {0,1,0}     30    1
64    785   122   123  0.630338  {1,0,0}     35    1
7     787   234   236  0.210014  {0,0,1}     36    0
27    787   178   179  0.886218  {1,0,0}     34    1
52    799   164   165  0.398942  {0,3,0}     22    1
82    800   153   156  0.801704  {0,1,0}     21    1
117   819    77    78  0.810111  {0,2,0}     28    0
119   829   144   147  0.700308  {0,1,0}     36    1
41    841    22    24  0.069544  {1,3,0}     33    1
