map EGL-G1-C
fac 5 10 {0,125,141,236,17}
hosp 2 {0,156}
n_ALS 5 1 {2:0,2:125,1:17}
n_BLS 22 1 {2:0,3:125,7:141,2:236,8:17}
n_CLS 5 0 {2:0,3:125}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110    49   225   227  0.361276  {1,0,0}     25    1
39     57    75    76  0.306332  {1,0,0}     28    1
52     69   242   243  0.495909  {0,2,0}     23    1
106    73    88    96  0.860111  {0,1,0}     33    0
43     75   246   247  0.640393  {0,3,0}     34    1
94     82   216   217  0.695002  {1,1,0}     25    1
81     91   122   123  0.418406  {0,1,0}     40    1
7     107   121   122  0.100681  {0,1,0}     38    1
28    127   163   164  0.578766  {1,0,0}     33    1
103   188   166   167  0.147590  {1,0,0}     22    1
77    205   119   161  0.625209  {0,1,1}     23    0
49    300    81    82  0.335782  {0,1,0}     31    0
56    303   192   193  0.755705  {0,2,0}     29    1
46    311   125   126  0.579698  {1,1,0}     33    1
117   385    28    29  0.604530  {0,1,1}     32    0
115   391     7     8  0.078820  {0,3,0}     33    0
22    394   244   245  0.783823  {0,1,1}     26    1
68    402   116   120  0.337851  {0,1,1}     20    1
97    408    12    16  0.934845  {1,3,0}     30    1
27    467   228   230  0.069504  {1,0,0}     26    1
75    481   132   134  0.316576  {0,1,0}     33    1
5     484   150   151  0.069630  {1,0,0}     37    1
62    489   176   180  0.229077  {0,3,0}     39    1
67    510    27    28  0.111438  {1,1,0}     25    1
83    511   161   162  0.812632  {1,1,0}     23    1
21    516   241   242  0.635250  {0,2,0}     28    1
40    537   211   212  0.507652  {1,2,0}     21    1
33    547   184   185  0.207939  {0,1,0}     24    0
2     553   160   164  0.425096  {0,3,0}     20    1
36    569   164   165  0.030122  {0,3,0}     30    1
13    570   163   168  0.781413  {0,1,0}     37    0
123   572   231   236  0.986441  {0,1,0}     26    1
47    587    10    11  0.375226  {0,1,0}     26    0
30    598   212   218  0.623919  {0,1,1}     24    0
29    599   188   189  0.639626  {0,2,0}     30    0
76    610   207   209  0.654971  {0,2,0}     40    1
23    617   114   115  0.151271  {1,0,0}     22    1
17    623   122   123  0.244595  {0,2,0}     25    0
31    631    93    94  0.239130  {0,1,0}     22    0
48    634    92    93  0.297809  {0,2,0}     39    0
3     647   243   244  0.904604  {0,1,1}     34    1
34    657   158   159  0.645484  {0,1,0}     26    1
122   660    16    18  0.764694  {1,2,0}     22    1
105   664    54    58  0.867189  {1,0,0}     24    1
99    669    81    82  0.005365  {0,1,0}     33    0
14    677   105   107  0.073964  {0,2,0}     26    0
107   697    97   126  0.199858  {0,2,0}     31    1
80    700    98    99  0.697138  {1,0,0}     37    1
58    701   102   103  0.116483  {1,0,0}     30    0
65    702    88    89  0.288714  {0,1,0}     32    0
121   703    11    42  0.036508  {0,2,0}     29    0
44    735   165   174  0.320417  {0,1,0}     26    1
98    736   116   118  0.061118  {0,3,0}     33    1
6     741   120   121  0.617411  {0,2,0}     33    0
113   749   105   107  0.345307  {1,2,0}     36    1
16    752    73    75  0.763441  {0,1,1}     36    0
109   753    81    84  0.386196  {0,2,0}     32    1
1     763   178   179  0.282228  {1,2,0}     38    1
112   770   132   133  0.611125  {1,1,0}     25    1
100   770    39    72  0.458991  {0,1,0}     38    0
53    771   220   222  0.581744  {0,2,0}     28    1
72    774    92    93  0.792154  {0,1,0}     31    0
84    777   123   124  0.895388  {0,3,0}     36    0
26    781   196   197  0.976103  {1,0,0}     32    1
88    784    84   100  0.600749  {1,3,0}     38    1
41    789   156   162  0.782336  {0,2,0}     28    0
54    790    69    78  0.676475  {0,1,1}     33    1
120   803   106   108  0.054471  {1,1,0}     23    1
60    817     5    23  0.184781  {0,3,0}     26    1
15    823    36    37  0.128422  {1,0,0}     23    1
19    844   171   172  0.572064  {0,1,0}     23    1
70    857   195   196  0.129990  {0,2,0}     31    0
92    860   154   155  0.489349  {1,1,0}     25    1
95    867    23    86  0.024645  {0,2,0}     21    1
4     871    81    84  0.793593  {0,2,0}     28    1
86    878    94    98  0.319236  {1,1,0}     33    1
18    884    34    41  0.307297  {1,1,0}     20    1
79    900   215   216  0.517118  {0,3,0}     27    0
12    915    35    36  0.672063  {0,2,0}     38    0
119   921   152   153  0.795039  {0,1,0}     27    0
125   931   126   127  0.618520  {0,2,0}     31    1
