map EGL-G1-B
fac 5 10 {0,167,125,117,203}
hosp 2 {0,100}
n_ALS 6 1 {2:0,3:167,1:117}
n_BLS 24 1 {4:0,6:167,2:125,5:117,7:203}
n_CLS 5 0 {1:0,2:125,2:203}
      c_m  head  tail      c_af      c_d  c_tau  c_h
58     24   120   121  0.577473  {1,0,0}     36    1
24     37   246   247  0.737354  {0,3,0}     23    1
124    44   101   110  0.719941  {1,1,0}     31    1
122    50   132   133  0.559209  {0,1,1}     26    0
6      50    56    57  0.511727  {0,3,0}     38    1
44     67   222   225  0.903795  {0,1,0}     34    0
68     72   212   218  0.478585  {0,3,0}     28    1
116    87     7    30  0.166915  {0,3,0}     23    1
9     165    34    41  0.115530  {1,1,0}     38    1
54    177   196   197  0.988834  {0,0,1}     36    0
74    213     6    27  0.655650  {1,1,0}     22    1
71    291   243   244  0.029242  {1,1,0}     28    1
33    301   124   149  0.323697  {1,1,0}     26    1
46    332    34    41  0.179655  {0,1,0}     31    0
13    349   173   181  0.568849  {1,0,0}     36    1
114   364    96   114  0.523770  {0,1,0}     32    1
17    374   174   175  0.471603  {0,2,0}     22    0
108   389    25    26  0.591701  {0,0,1}     22    0
91    390   191   193  0.203770  {1,0,0}     33    1
101   422   237   240  0.073229  {0,0,1}     26    1
90    424    66    67  0.049459  {1,0,0}     22    1
3     425   117   118  0.634572  {1,0,0}     24    1
109   427     7     8  0.247441  {1,2,0}     20    1
31    430   123   124  0.307046  {0,2,0}     31    0
20    446    93    94  0.140711  {0,0,1}     23    1
69    461     5    23  0.872904  {0,2,0}     35    1
4     462   103   113  0.789201  {0,2,0}     38    1
43    480    51    52  0.901844  {0,0,1}     33    1
52    482   139   141  0.281867  {0,2,0}     33    0
50    499   241   242  0.057001  {1,1,0}     28    1
23    523   149   150  0.933777  {1,0,0}     34    1
2     548   112   114  0.395070  {1,1,0}     39    1
57    559    75    76  0.523051  {0,1,1}     36    0
22    574   225   227  0.349100  {0,1,0}     33    0
14    595   169   173  0.537172  {0,1,0}     28    1
79    597   104   106  0.393612  {1,0,0}     38    1
111   601    20    21  0.767954  {0,2,0}     31    1
113   601   212   243  0.198159  {0,1,0}     36    1
12    603   204   205  0.424978  {0,3,0}     21    1
45    607   151   152  0.851706  {0,1,0}     30    1
51    617    35    36  0.813643  {1,0,0}     26    1
85    626   101   110  0.856223  {1,0,0}     30    1
19    628   228   230  0.598269  {0,2,0}     31    0
65    629    66    67  0.537807  {0,2,0}     39    0
27    630   225   227  0.499537  {0,1,0}     31    0
125   636   124   149  0.602750  {0,2,0}     24    1
16    636   139   140  0.860799  {0,2,0}     36    1
87    641    24    26  0.641501  {0,3,0}     21    1
84    644   226   227  0.882934  {1,1,0}     37    1
25    647    39    72  0.812889  {0,1,0}     38    1
39    652     6    27  0.978483  {0,1,0}     32    0
18    658   126   127  0.174478  {1,0,0}     20    0
60    674   105   107  0.042166  {1,1,0}     35    1
120   678   106   107  0.715440  {1,1,0}     36    1
32    696   156   162  0.072656  {0,3,0}     25    0
59    697    70    71  0.990568  {1,1,0}     40    1
62    720    94    95  0.016661  {0,2,0}     21    1
81    751    43    46  0.670752  {0,2,0}     21    1
10    755    29    30  0.651614  {1,1,0}     34    1
99    755   162   166  0.166575  {0,1,0}     23    1
117   778     8    33  0.287211  {0,2,0}     28    1
118   780    48    57  0.800884  {1,0,0}     29    0
47    794   192   193  0.011042  {0,1,0}     30    0
119   795   195   196  0.952019  {0,2,0}     33    1
100   798    48    49  0.498344  {0,1,0}     38    1
97    819   119   161  0.031936  {1,0,0}     34    1
35    819    41    51  0.368575  {0,2,0}     32    0
86    821    14    15  0.584244  {0,2,0}     26    1
53    831   196   203  0.336306  {1,0,0}     38    1
1     833    66    67  0.321173  {0,2,0}     28    1
83    836    61    62  0.176466  {0,1,0}     27    1
126   841    26    28  0.702899  {0,3,0}     28    0
107   842   192   193  0.728440  {0,1,0}     22    0
95    844   137   138  0.580686  {0,1,0}     38    1
29    857   102   103  0.905282  {0,3,0}     29    1
110   862   241   242  0.879627  {0,1,1}     28    1
123   863    96   111  0.970313  {1,1,0}     30    1
78    868   173   181  0.596565  {1,0,0}     21    1
103   874     5    23  0.728040  {1,0,0}     24    1
105   876    66    67  0.458380  {0,3,0}     31    0
93    878   117   118  0.450835  {0,1,0}     38    0
56    892    59    71  0.084999  {1,0,0}     35    0
36    913   198   200  0.710794  {0,1,0}     35    1
15    918    65    66  0.902027  {0,1,0}     21    1
88    918    28    29  0.098936  {0,0,1}     32    1
42    939   101   102  0.139727  {0,3,0}     35    0
112   942    10    41  0.740598  {1,0,0}     32    1
96    942   177   184  0.841115  {1,1,0}     28    1
48    949   174   176  0.211773  {0,2,0}     34    1
76    972   177   178  0.772033  {0,1,0}     34    0
11    973   132   134  0.277222  {1,0,0}     28    1
55    974     7    30  0.445810  {0,1,0}     31    1
80   1004    82    83  0.581805  {0,2,0}     23    1
21   1026   225   227  0.919277  {0,1,1}     37    1
64   1047    40    41  0.856623  {1,1,0}     26    1
89   1054   206   207  0.235836  {0,3,0}     20    1
98   1081    29    31  0.303422  {0,2,0}     28    1
0    1083   104   105  0.812212  {0,1,0}     35    0
28   1084    25    26  0.655498  {0,1,0}     31    1
61   1096   101   110  0.342885  {0,3,0}     32    1
8    1097   104   105  0.638502  {0,3,0}     29    1
49   1127   203   210  0.038527  {0,2,0}     25    0
102  1128   114   115  0.403370  {0,1,0}     23    1
67   1129    66    67  0.811283  {0,1,0}     32    0
104  1132   137   138  0.481129  {0,1,0}     30    1
41   1139   147   148  0.660909  {1,1,0}     34    1
63   1168    81    84  0.854066  {0,3,0}     21    1
5    1172   135   145  0.273402  {0,1,0}     26    0
106  1174   197   198  0.701090  {0,1,1}     24    1
73   1180    70    71  0.633115  {0,3,0}     21    0
77   1203   108   109  0.027051  {0,1,1}     39    1
72   1215   124   125  0.406373  {0,2,0}     27    1
115  1217   129   136  0.317120  {0,1,1}     38    0
70   1227   203   210  0.897059  {1,0,0}     31    1
40   1243   106   107  0.714197  {0,1,0}     33    1
66   1250   142   144  0.622295  {1,0,0}     30    1
37   1256   180   181  0.887208  {0,2,0}     33    1
121  1266    43    46  0.962136  {1,0,0}     26    1
30   1268    36    38  0.505938  {0,1,0}     26    0
82   1284   145   146  0.356443  {1,0,0}     39    1
94   1300   174   176  0.608894  {0,3,0}     36    1
7    1322    36    37  0.701590  {0,3,0}     25    0
75   1325    58    59  0.066557  {1,3,0}     33    1
127  1372   101   102  0.724154  {0,2,0}     39    1
92   1398    10    41  0.641369  {0,1,0}     40    1
38   1420   160   163  0.401639  {0,3,0}     40    1
26   1423    92    93  0.174188  {0,0,1}     22    1
34   1426    22    24  0.231760  {0,1,1}     32    0
