map EGL-G1-A
fac 5 10 {0,38,159,17,138}
hosp 1 {0}
n_ALS 8 1 {3:0,1:38,3:159,1:138}
n_BLS 15 1 {7:0,4:38,2:17,2:138}
n_CLS 5 0 {1:38,2:17,2:138}
      c_m  head  tail      c_af      c_d  c_tau  c_h
111     9    59    60  0.787202  {0,2,0}     25    1
35     20   119   161  0.240601  {1,1,0}     37    1
116    28   213   216  0.359815  {0,3,0}     27    0
71     33   234   236  0.180271  {1,1,0}     29    1
100    36   155   156  0.837533  {1,1,0}     31    1
48     38   190   192  0.719776  {0,1,0}     33    0
125    50   135   145  0.080249  {1,0,0}     27    1
58     59   121   123  0.035162  {1,1,0}     25    1
68     73   136   137  0.320784  {0,3,0}     31    1
103    76    19    20  0.873252  {1,0,0}     27    1
23     86   106   108  0.908731  {0,1,1}     29    1
89    110    11    42  0.174337  {0,3,0}     33    1
101   128    89    90  0.595909  {1,0,0}     40    1
107   151   145   146  0.307475  {1,1,0}     23    1
11    364   125   149  0.405909  {0,1,0}     25    0
12    373    89    90  0.089881  {0,1,1}     31    1
15    375   213   216  0.360879  {1,1,0}     39    1
66    380   134   135  0.757267  {1,0,0}     32    1
74    397    14    15  0.408500  {0,2,0}     40    1
88    409   158   159  0.342736  {0,3,0}     36    1
31    439   219   221  0.022530  {0,1,0}     21    1
102   449   163   168  0.723821  {1,0,0}     26    1
25    449    48    49  0.187896  {0,3,0}     36    1
16    456   212   243  0.945963  {0,2,0}     29    0
70    460   118   119  0.563695  {0,1,0}     29    1
77    468   137   138  0.850795  {0,1,1}     35    0
75    501   124   125  0.291376  {1,0,0}     25    1
112   538   215   216  0.291282  {0,0,1}     25    1
87    544    23   170  0.156289  {0,0,1}     25    1
105   556     6    27  0.738572  {1,1,0}     25    1
4     559   129   136  0.662553  {0,1,0}     30    1
81    565   170   171  0.403304  {0,3,0}     31    1
28    569    68    79  0.099952  {1,1,0}     24    1
20    576   106   107  0.724136  {0,2,0}     27    1
32    584    31    38  0.793753  {0,1,0}     27    1
106   599   132   133  0.051164  {0,0,1}     34    1
97    599   163   168  0.948497  {0,1,0}     23    0
30    616    49    56  0.897023  {0,1,1}     30    0
41    625   124   125  0.372564  {0,2,0}     21    1
90    632   129   130  0.176128  {1,1,0}     25    1
54    632   192   193  0.689921  {1,1,0}     25    0
109   647     9    10  0.944117  {0,3,0}     37    1
44    651    39    40  0.007323  {1,1,0}     39    1
72    663   228   229  0.989420  {0,3,0}     28    0
96    676   115   122  0.555969  {1,0,0}     27    1
19    676    98    99  0.404052  {0,2,0}     40    1
34    681    22    24  0.996464  {1,1,0}     24    1
17    691   163   168  0.722916  {0,2,0}     24    0
37    692     7     8  0.904277  {0,2,0}     25    1
7     710   126   127  0.955370  {1,0,0}     20    1
76    721   169   173  0.926444  {0,1,0}     35    1
80    722   153   156  0.670133  {0,1,0}     22    1
95    724   213   214  0.821881  {1,0,0}     25    1
69    727   132   134  0.148420  {0,1,0}     20    1
108   733    14    15  0.434727  {0,1,0}     20    1
6     740   191   194  0.241063  {0,2,0}     24    0
118   743   242   245  0.223334  {0,2,0}     37    1
57    753   139   141  0.645720  {0,1,0}     39    0
85    774    39    40  0.179904  {1,0,0}     31    1
113   804    78    79  0.919559  {0,2,0}     22    1
79    818    91    92  0.157795  {1,1,0}     34    1
119   819    73    75  0.616513  {0,2,0}     40    1
5     825     1     2  0.132848  {0,3,0}     30    1
55    828   177   178  0.330443  {1,1,0}     39    1
45    848   169   170  0.080501  {0,2,0}     24    1
40    856    93    94  0.735365  {0,1,0}     26    0
22    858   234   236  0.226711  {0,1,1}     38    1
9     863   223   224  0.262705  {0,2,0}     36    1
127   864   215   216  0.433371  {0,2,0}     28    0
64    865   150   152  0.573712  {0,2,0}     25    1
124   872   135   145  0.745427  {0,2,0}     28    1
49    875   174   176  0.291026  {0,1,1}     34    0
82    887    43    45  0.154092  {0,2,0}     28    0
59    899   196   197  0.556148  {0,2,0}     39    0
46    919   157   158  0.284926  {0,2,0}     31    1
93    921   104   106  0.676271  {0,2,0}     22    1
126   923    66    67  0.530971  {1,0,0}     22    1
84    926   112   114  0.888615  {1,0,0}     23    1
39    930   171   172  0.116275  {0,1,0}     28    1
2     943   115   122  0.811354  {0,1,0}     20    0
65    951   141   142  0.028050  {1,1,0}     21    1
29    956    20    21  0.740624  {0,1,0}     25    1
42    963   149   150  0.421393  {0,1,0}     24    1
33    970   103   113  0.552548  {0,1,0}     34    0
24    973    28    29  0.566447  {0,1,0}     36    1
114   983     5    23  0.857852  {0,1,0}     26    1
18    987   114   115  0.476163  {1,1,0}     22    1
27   1006   169   173  0.512373  {0,2,0}     23    0
13   1016   125   126  0.184900  {0,1,0}     21    0
122  1020   139   140  0.151372  {1,1,0}     22    1
36   1038   170   171  0.382970  {0,3,0}     24    1
86   1041   104   106  0.319623  {0,2,0}     25    1
117  1044    56    57  0.397063  {0,2,0}     21    1
26   1081    43    45  0.599092  {0,2,0}     38    1
92   1113   189   241  0.879902  {1,1,0}     23    1
56   1121   131   132  0.632697  {0,2,0}     21    1
51   1121    10    11  0.792279  {1,1,0}     20    0
43   1128    16    17  0.767839  {0,0,1}     32    1
104  1130    15    17  0.874316  {0,1,0}     40    0
61   1131    48    49  0.360018  {0,3,0}     20    1
21   1132   164   165  0.135074  {0,1,0}     39    0
91   1136   111   112  0.361693  {1,3,0}     24    1
94   1142   102   103  0.520284  {0,2,0}     40    1
1    1161    55    56  0.304227  {0,2,0}     36    1
78   1174   237   240  0.814214  {0,1,1}     31    1
115  1191     7    30  0.473014  {0,2,0}     20    1
120  1196     7    30  0.160545  {0,3,0}     32    1
62   1198   173   181  0.296380  {1,0,0}     40    1
121  1204     9    34  0.199114  {1,1,0}     25    1
10   1207    88    96  0.900334  {1,1,0}     35    1
8    1225   223   224  0.705460  {0,1,0}     34    0
52   1238   246   248  0.339844  {1,0,0}     37    1
110  1244    62    63  0.098918  {1,1,0}     40    1
47   1246   153   157  0.926474  {0,2,0}     36    0
99   1256   192   193  0.859860  {1,1,0}     28    1
73   1265   163   164  0.685615  {0,1,0}     34    0
3    1268   106   107  0.908758  {0,2,0}     22    1
63   1273    16    17  0.118205  {0,3,0}     30    0
123  1282   196   197  0.941931  {0,3,0}     26    0
67   1303   127   138  0.126028  {1,0,0}     22    1
53   1323    86    87  0.161041  {1,0,0}     21    1
14   1324    90    91  0.389991  {1,0,0}     36    1
0    1324   191   194  0.969686  {0,0,1}     28    0
38   1330    24    25  0.108631  {1,0,0}     24    1
50   1388   115   116  0.496335  {0,2,0}     37    0
60   1389    73    75  0.398255  {0,1,0}     37    0
98   1393   213   216  0.060603  {0,2,0}     35    0
83   1425    31    38  0.292033  {1,1,0}     37    1
