map EGL-G2-E
fac 5 10 {0,163,147,208,31}
hosp 1 {0}
n_ALS 9 1 {4:0,3:163,2:208}
n_BLS 15 1 {2:0,4:163,3:147,4:208,2:31}
n_CLS 5 0 {3:0,2:31}
      c_m  head  tail      c_af      c_d  c_tau  c_h
52     33   208   210  0.037504  {0,2,0}     39    0
24     71   155   156  0.522234  {0,1,0}     27    1
53    104     6     7  0.894598  {1,3,0}     38    1
47    106    35    36  0.391783  {0,2,0}     29    0
4     148    37    75  0.262939  {0,3,0}     23    1
120   176   116   117  0.437258  {0,0,1}     33    1
99    217   188   189  0.526435  {1,1,0}     20    1
63    225   158   160  0.616419  {0,2,0}     23    1
81    245     3     4  0.199125  {0,0,1}     39    1
59    249   126   150  0.482939  {0,1,0}     34    1
109   255   193   246  0.748206  {0,1,0}     25    1
62    275   125   126  0.972149  {0,2,0}     33    0
5     327    23   171  0.942846  {0,0,1}     24    1
30    385   225   228  0.966120  {0,2,0}     36    0
84    385   111   114  0.598344  {1,1,0}     28    1
16    388   220   221  0.179622  {0,2,0}     22    0
26    399    13    14  0.150408  {0,3,0}     36    0
8     419   107   109  0.237615  {1,0,0}     35    1
34    427    80    81  0.678817  {0,2,0}     32    1
60    439   220   221  0.199461  {0,2,0}     28    0
15    446    59    72  0.343544  {1,0,0}     29    1
17    449   133   134  0.754091  {1,1,0}     33    0
2     450     3     4  0.045359  {0,2,0}     40    0
127   452   113   115  0.486281  {1,1,0}     40    1
67    468   104   114  0.865513  {0,1,0}     38    1
91    507    48    49  0.597073  {0,2,0}     35    0
119   511   178   185  0.180664  {0,2,0}     20    0
95    530   106   108  0.524512  {0,1,0}     28    1
37    541   174   189  0.947181  {1,1,0}     35    1
74    578   235   236  0.089714  {0,1,1}     36    1
124   596    97   115  0.966060  {0,1,1}     22    0
13    599   251   252  0.246496  {0,1,0}     39    0
102   604   236   238  0.843839  {1,1,0}     31    1
82    605    59    72  0.427248  {0,0,1}     40    0
49    606   175   176  0.274648  {1,0,0}     26    1
7     608    34    41  0.284816  {0,2,0}     28    1
27    614   145   146  0.990294  {0,3,0}     27    0
100   620   225   226  0.088177  {0,1,0}     38    0
101   632   124   125  0.010937  {0,2,0}     27    0
70    632    90    91  0.023089  {0,2,0}     29    1
32    642    63    65  0.452306  {0,0,1}     29    0
118   643   192   193  0.599582  {0,1,0}     38    0
22    650   150   151  0.261350  {0,0,1}     34    1
44    653   236   237  0.321101  {0,0,1}     26    0
18    661   120   170  0.858485  {0,1,0}     39    0
71    691    99   100  0.889214  {1,0,0}     31    1
97    692   157   163  0.244690  {0,1,0}     38    0
86    696   121   155  0.870595  {1,0,0}     35    1
11    702    12    16  0.727096  {0,1,0}     27    1
29    704    45    64  0.875089  {1,0,0}     38    1
58    705   228   229  0.129806  {1,1,0}     32    1
61    710   116   123  0.230658  {0,0,1}     23    1
113   718    99   132  0.877479  {1,0,0}     20    0
45    720   113   114  0.859470  {0,1,0}     29    1
36    724     8    33  0.506639  {0,2,0}     32    0
54    725    82    83  0.156200  {0,2,0}     39    0
51    726   172   173  0.098996  {0,2,0}     22    0
33    744    24    26  0.467822  {0,1,0}     39    1
64    750   121   155  0.069231  {1,0,0}     36    1
108   755   205   207  0.480881  {0,0,1}     27    1
79    756   253   254  0.112062  {0,2,0}     40    0
116   763   227   233  0.837667  {0,3,0}     25    0
125   765   147   148  0.805207  {0,0,1}     20    1
72    770   140   142  0.980356  {0,1,0}     39    0
1     776   132   133  0.048694  {0,2,0}     28    1
65    781   251   254  0.045742  {0,2,0}     36    1
92    781    97    98  0.619814  {0,0,1}     22    1
3     817    71    72  0.050898  {0,0,1}     30    1
87    819   197   200  0.305759  {1,1,0}     26    1
48    837    50    53  0.124693  {0,1,0}     20    1
123   850   250   251  0.077086  {0,1,0}     34    1
68    853   180   181  0.708958  {1,0,0}     24    1
39    856   101   112  0.688250  {0,1,0}     23    1
43    886   251   254  0.379547  {0,1,1}     36    0
105   889     1     2  0.992783  {0,1,1}     28    1
80    889     5    26  0.371503  {0,2,0}     32    1
10    925    51    52  0.465574  {0,1,0}     34    0
55    925    19    20  0.205789  {0,2,0}     34    1
69    941    40    41  0.429496  {1,1,0}     30    1
56    969   245   247  0.485820  {0,1,0}     28    1
57    984    82    85  0.526317  {0,1,1}     30    0
88    986    29    30  0.406601  {0,2,0}     30    0
96   1006   151   153  0.036894  {0,0,1}     40    0
38   1015     3     4  0.321047  {0,1,0}     23    1
73   1018   170   174  0.533340  {1,2,0}     28    1
89   1024   218   250  0.075049  {0,1,0}     29    1
28   1034   178   179  0.578605  {0,2,0}     23    0
110  1036    63    64  0.035286  {0,3,0}     40    1
115  1043   163   168  0.942575  {0,1,0}     30    0
23   1044    55    56  0.927128  {0,2,0}     24    1
90   1067   234   235  0.186810  {1,1,0}     37    1
77   1073     4     5  0.212041  {0,1,0}     35    1
126  1073    74    75  0.212772  {1,1,0}     35    1
94   1081    50    51  0.143161  {0,1,0}     29    0
83   1090   142   143  0.850503  {0,0,1}     29    0
50   1097    49    50  0.123116  {0,1,0}     23    1
19   1098   117   121  0.667311  {0,1,0}     37    1
41   1108   231   232  0.588777  {1,0,0}     27    1
98   1108   202   209  0.709053  {0,3,0}     39    0
122  1114   193   194  0.544139  {1,1,0}     28    1
6    1114    17    22  0.638476  {0,1,0}     36    1
75   1116   130   137  0.139705  {0,3,0}     30    0
25   1121   125   152  0.066498  {0,1,0}     31    0
121  1122    24    26  0.404203  {0,1,1}     40    1
93   1137    47    48  0.992359  {0,1,0}     29    0
0    1147   216   218  0.853923  {1,0,0}     20    1
21   1155   120   170  0.350240  {0,1,0}     29    1
9    1163   213   215  0.836316  {0,1,0}     34    0
76   1163   222   223  0.382772  {1,1,0}     28    1
117  1165    73    74  0.604726  {0,3,0}     22    1
103  1166   185   187  0.798288  {1,0,0}     21    1
107  1182   157   163  0.778802  {1,1,0}     39    1
111  1186    43    44  0.337320  {0,2,0}     26    1
66   1216   233   235  0.695004  {0,3,0}     35    1
12   1216   118   119  0.990986  {0,2,0}     28    0
20   1224   157   163  0.296026  {1,0,0}     33    1
46   1260   122   124  0.458375  {0,1,0}     24    0
85   1278    50    52  0.129893  {0,3,0}     36    1
35   1307   145   146  0.242027  {0,3,0}     31    0
78   1325   244   245  0.349735  {0,3,0}     34    0
112  1337   126   127  0.037281  {0,3,0}     37    1
14   1354   174   189  0.109933  {0,1,0}     40    0
42   1357   146   147  0.537302  {0,1,0}     25    1
40   1386    13    14  0.404446  {0,1,0}     29    0
114  1398   222   223  0.258085  {1,1,0}     32    1
104  1411   219   220  0.951929  {1,0,0}     36    1
31   1418   120   162  0.940107  {0,1,0}     21    1
106  1433    28    29  0.808353  {1,0,0}     23    1
