map EGL-G1-E
fac 5 10 {0,91,4,24,146}
hosp 1 {0}
n_ALS 7 1 {4:4,3:24}
n_BLS 23 1 {3:0,6:91,4:4,7:24,3:146}
n_CLS 7 0 {4:0,2:4,1:146}
      c_m  head  tail      c_af      c_d  c_tau  c_h
115    37    83    84  0.385590  {1,1,0}     34    1
54     55   244   248  0.182319  {1,1,0}     22    0
124    72   115   116  0.541804  {0,1,1}     21    1
39     92   131   132  0.821505  {0,0,1}     34    1
7     116   240   241  0.522615  {0,2,0}     35    1
88    126   210   211  0.562046  {1,0,0}     22    1
114   200   170   171  0.371097  {0,2,0}     36    0
96    292    18    19  0.831047  {1,1,0}     20    1
94    321   185   186  0.183078  {0,2,0}     22    0
126   331   164   165  0.844276  {0,2,0}     25    1
17    332   122   123  0.594256  {0,3,0}     37    1
123   334    24    25  0.231311  {1,1,0}     23    1
34    351    68    79  0.489752  {0,3,0}     27    0
101   392    81    82  0.853367  {0,3,0}     27    0
38    428   120   121  0.215519  {0,3,0}     29    0
28    447   223   224  0.872112  {0,1,1}     37    1
33    450    94    98  0.482834  {0,1,0}     40    1
76    483   238   240  0.314707  {0,3,0}     25    1
100   491   179   180  0.141422  {0,1,0}     38    0
67    493   165   174  0.716549  {0,1,0}     34    1
71    495   211   213  0.937971  {1,1,0}     24    1
87    499     6    27  0.039256  {0,1,0}     38    0
43    501   180   181  0.193686  {0,3,0}     36    0
77    509    43    44  0.386153  {1,0,0}     37    0
3     512   104   105  0.658338  {1,0,0}     26    1
127   550   226   231  0.337424  {1,0,0}     27    1
106   550   151   154  0.287955  {0,2,0}     28    1
49    567    62    63  0.288879  {0,1,0}     33    1
80    569     3    23  0.586262  {0,2,0}     25    0
81    576   105   117  0.366518  {0,3,0}     36    1
23    585     6     7  0.607095  {0,3,0}     33    0
107   596   136   137  0.295691  {1,1,0}     31    1
52    629    45    46  0.577850  {0,1,0}     34    1
118   632    14    15  0.453908  {0,0,1}     27    0
42    658    98   131  0.647271  {0,2,0}     33    0
0     661   128   137  0.256276  {0,1,1}     30    0
2     661   136   137  0.730534  {1,3,0}     39    1
12    665   165   177  0.481285  {0,1,0}     25    1
10    671    57    61  0.622313  {0,2,0}     29    0
46    684    70    71  0.361461  {0,1,1}     23    0
45    686    29    30  0.505994  {1,0,0}     33    1
95    697    69    78  0.320353  {1,0,0}     31    1
26    708   103   113  0.850831  {0,2,0}     31    0
91    710   118   119  0.352985  {0,0,1}     34    0
29    714   178   183  0.560918  {0,0,1}     24    1
109   717    43    44  0.818671  {1,1,0}     28    1
16    722   210   212  0.205354  {1,1,0}     28    1
13    724   189   190  0.940263  {0,2,0}     24    0
44    732     2    14  0.791696  {1,0,0}     37    1
93    734   234   236  0.040552  {0,2,0}     25    0
1     737   244   245  0.748167  {0,1,1}     29    1
32    744   142   144  0.019371  {0,3,0}     20    1
120   751   226   227  0.316888  {0,0,1}     20    1
22    759   108   109  0.539085  {1,1,0}     32    1
40    766    80    88  0.707177  {1,0,0}     32    1
59    777   134   135  0.460436  {1,0,0}     31    1
47    777   153   157  0.896817  {0,1,0}     34    1
89    779   160   164  0.117709  {1,1,0}     24    1
48    784    75    77  0.505888  {1,0,0}     35    1
99    784   198   199  0.441824  {0,3,0}     27    1
73    798    68    79  0.209173  {0,2,0}     23    1
86    806     5    26  0.765888  {0,1,0}     20    0
21    812   106   107  0.653524  {1,1,0}     34    1
8     817   105   107  0.398253  {0,2,0}     39    0
64    830   142   143  0.546045  {0,1,0}     20    1
55    853    57    61  0.304324  {0,1,0}     38    0
60    864    95    97  0.572856  {0,2,0}     29    0
111   876   161   162  0.860767  {1,0,0}     28    1
125   876   144   147  0.177895  {1,1,0}     26    1
108   878    47    48  0.528652  {0,1,0}     34    1
18    884    89    90  0.465949  {0,1,0}     23    1
92    892   124   149  0.233400  {0,3,0}     21    1
37    896   124   149  0.238400  {0,2,0}     40    1
74    901   151   154  0.080898  {0,1,0}     35    1
35    904   186   187  0.680377  {1,0,0}     26    1
116   927   244   245  0.972037  {0,1,0}     22    1
84    927   157   159  0.536830  {0,2,0}     31    0
104   929   139   140  0.850992  {0,3,0}     29    1
25    936   101   102  0.222799  {1,1,0}     21    1
119   950   153   156  0.919177  {0,2,0}     29    1
58    963    66    67  0.444417  {0,2,0}     33    0
57    967   120   121  0.594822  {0,2,0}     36    1
98    968   163   168  0.596818  {0,1,0}     26    0
9     971   176   180  0.057968  {0,1,0}     28    1
79    973   152   153  0.853465  {0,0,1}     26    0
66    974    89    90  0.844158  {0,2,0}     40    0
62    996    73    74  0.093207  {1,1,0}     27    1
27   1003    41    51  0.158656  {0,1,0}     24    1
112  1003   124   149  0.404892  {0,2,0}     39    1
75   1003   216   217  0.612243  {0,1,0}     31    0
56   1003   210   212  0.089540  {1,0,0}     24    1
83   1010    68    69  0.793739  {1,1,0}     39    1
61   1019     2    14  0.782450  {1,1,0}     39    1
53   1020   129   130  0.854798  {1,0,0}     25    1
5    1051    22    24  0.785891  {1,0,0}     32    1
122  1068   115   116  0.993565  {0,1,0}     40    1
41   1076   212   218  0.972162  {0,1,0}     26    1
102  1076    70    71  0.944021  {0,1,0}     40    1
70   1080     3    15  0.642476  {0,1,0}     36    1
63   1086   107   108  0.284438  {0,3,0}     31    1
31   1088    77    78  0.462042  {0,2,0}     36    1
14   1093    22    24  0.142130  {0,3,0}     31    1
6    1101     2    14  0.864582  {0,1,0}     38    0
19   1103   185   186  0.409300  {1,0,0}     32    1
113  1125    45    64  0.544883  {0,0,1}     24    0
11   1139   244   249  0.922706  {0,2,0}     38    0
105  1140   102   110  0.486768  {0,2,0}     27    1
36   1151    56    57  0.061936  {0,1,0}     40    0
69   1152    31    38  0.436359  {0,1,1}     40    0
117  1164    67    68  0.677058  {0,1,0}     26    1
82   1172   135   136  0.654611  {0,3,0}     39    0
78   1188    59    60  0.407398  {1,1,0}     34    1
97   1217   144   147  0.493041  {0,3,0}     24    1
68   1224    50    53  0.454254  {1,0,0}     22    1
4    1232   156   160  0.740123  {1,1,0}     34    1
50   1243   237   238  0.300901  {0,2,0}     34    1
72   1247   112   114  0.785247  {0,1,1}     29    1
90   1275    49    56  0.716383  {1,1,0}     40    1
121  1289    56    57  0.699257  {1,0,0}     25    1
30   1295    97   126  0.474862  {0,2,0}     40    1
110  1321    92    93  0.923491  {0,3,0}     36    0
20   1336   211   212  0.781747  {1,1,0}     33    1
103  1347   121   123  0.561433  {0,1,0}     32    1
24   1387    47    48  0.589916  {0,2,0}     22    1
51   1390   153   157  0.035563  {0,3,0}     32    0
85   1403   135   136  0.233909  {0,2,0}     28    1
65   1407    14    15  0.106861  {0,2,0}     30    1
15   1438   244   245  0.582421  {0,1,0}     20    0
