map EGL-G2-B
fac 5 10 {0,18,62,57,6}
hosp 1 {0}
n_ALS 5 1 {1:0,2:18,2:57}
n_BLS 22 1 {6:0,4:18,4:62,5:57,3:6}
n_CLS 10 0 {3:0,2:18,3:62,1:57,1:6}
      c_m  head  tail      c_af      c_d  c_tau  c_h
11      2   150   151  0.516848  {0,3,0}     30    0
81     44   163   168  0.679823  {0,3,0}     32    1
8      46   125   150  0.129002  {0,1,0}     20    1
45     61   126   150  0.372155  {0,0,1}     24    1
120    68   154   157  0.789452  {0,2,0}     21    1
79     78    53    55  0.311245  {0,1,0}     36    1
31     84   104   105  0.094901  {1,1,0}     29    1
48    128   236   237  0.924246  {0,1,0}     36    1
115   140   133   135  0.337426  {0,3,0}     31    1
80    141    70    79  0.058057  {0,1,0}     38    0
68    232    81    82  0.900139  {0,3,0}     22    1
90    259   228   229  0.599414  {1,1,0}     40    1
3     286   211   212  0.035127  {0,1,0}     34    1
73    286   120   170  0.848155  {0,1,1}     29    1
112   323    13    14  0.621256  {0,2,0}     30    1
44    345   117   121  0.404940  {0,1,0}     32    1
36    406    85   101  0.845976  {0,2,0}     20    1
125   409    34    41  0.070622  {0,1,0}     23    0
51    447    81    82  0.389835  {1,3,0}     30    1
13    461    23   237  0.551676  {1,1,0}     26    1
96    464   133   135  0.995737  {1,1,0}     26    1
86    471    91    96  0.373754  {1,0,0}     36    1
22    474   174   189  0.042369  {0,0,1}     21    1
70    494   177   180  0.685282  {0,2,0}     40    1
71    497   148   149  0.907352  {0,3,0}     38    0
0     499   136   137  0.361467  {1,0,0}     28    1
114   510    85   101  0.412637  {0,2,0}     31    1
85    512    16    17  0.276079  {1,0,0}     20    1
53    531    55    56  0.235358  {0,2,0}     29    0
46    538   112   113  0.766127  {0,1,0}     37    1
78    543   195   196  0.010385  {0,1,0}     32    1
2     544    74    76  0.235308  {0,1,0}     21    1
72    559    16    18  0.308575  {0,1,1}     34    1
123   567   178   185  0.675281  {0,2,0}     26    1
106   567   163   168  0.769270  {0,2,0}     36    0
124   577   213   214  0.196356  {0,3,0}     25    0
82    586   148   149  0.691351  {0,2,0}     39    0
23    588   239   243  0.599798  {1,0,0}     34    1
61    597   248   249  0.336674  {1,1,0}     24    1
103   597   148   149  0.487469  {0,2,0}     39    1
30    602   239   244  0.546409  {0,1,0}     35    1
20    605   178   179  0.047439  {1,0,0}     35    1
18    614   167   168  0.677436  {0,1,0}     24    1
119   615   204   206  0.844356  {0,1,0}     34    1
15    627    39    40  0.215121  {0,1,1}     28    1
88    635    87    88  0.470725  {0,0,1}     29    1
34    640     5    26  0.364969  {0,1,0}     29    1
9     642   120   162  0.549754  {0,1,0}     37    0
52    659    53    55  0.365948  {0,1,0}     40    1
24    695     1     2  0.623933  {1,1,0}     34    1
10    713   163   167  0.415062  {0,2,0}     39    0
76    739    70    79  0.066142  {0,3,0}     36    1
26    752    91    96  0.804584  {0,3,0}     21    0
95    754   166   178  0.602560  {0,1,0}     39    0
83    757   236   238  0.443996  {0,1,0}     31    1
107   764   112   113  0.080769  {0,1,0}     26    1
50    766   117   118  0.864002  {0,2,0}     21    0
19    769   186   198  0.127761  {0,1,0}     32    1
6     784   156   162  0.870691  {0,1,0}     36    1
38    788    45    46  0.837943  {1,1,0}     28    1
12    796   138   139  0.145624  {0,2,0}     20    1
116   799   155   156  0.044542  {0,3,0}     30    1
60    806    38    40  0.299842  {0,1,0}     21    1
84    812    95    99  0.753031  {1,1,0}     33    1
49    814     3    15  0.624508  {0,1,0}     39    1
94    815   197   199  0.675403  {0,1,0}     32    1
113   818   123   124  0.441038  {0,1,1}     33    0
5     818     4     5  0.259028  {0,1,0}     20    0
42    828    11    42  0.794449  {0,1,0}     30    0
4     828    47    64  0.765280  {1,1,0}     35    1
40    829   116   123  0.198502  {1,1,0}     28    0
56    844    57    61  0.176478  {1,0,0}     27    1
109   858    23   150  0.867647  {0,1,0}     34    0
29    864   227   231  0.404143  {1,0,0}     24    1
39    865   233   254  0.886626  {0,2,0}     26    1
93    885   111   114  0.607000  {0,3,0}     38    0
111   895   167   168  0.339231  {1,1,0}     33    1
35    910    29    30  0.278089  {0,3,0}     40    1
67    918    18    20  0.382840  {0,1,1}     39    1
28    922   141   150  0.155408  {0,2,0}     32    0
65    935   102   111  0.322147  {0,1,0}     30    1
89    950   203   204  0.545067  {0,3,0}     36    0
108   950   190   191  0.047317  {1,0,0}     21    1
127   958   119   120  0.206787  {0,0,1}     39    0
97    959    22    24  0.454536  {1,3,0}     26    1
87    969    35    36  0.192505  {0,1,0}     39    1
77    971    18    20  0.543919  {0,2,0}     29    0
74    974    68    69  0.678534  {0,2,0}     28    1
57    977   166   167  0.690844  {0,2,0}     40    1
66    977   233   235  0.338259  {1,1,0}     27    1
25    978    43    45  0.087226  {0,3,0}     23    0
126   980    42    43  0.427712  {0,2,0}     28    1
62    982   141   142  0.136681  {0,2,0}     34    0
75    983   250   251  0.000562  {1,0,0}     35    1
110   984    36    39  0.161299  {0,1,0}     24    1
32    994    26    28  0.579297  {0,1,0}     33    1
101  1002   102   103  0.352142  {0,1,0}     21    1
58   1006    47    48  0.455776  {0,0,1}     29    1
27   1010   179   180  0.459950  {1,2,0}     29    1
98   1011    89    90  0.753035  {0,1,0}     32    0
47   1042   151   153  0.325769  {1,1,0}     21    1
21   1042   193   246  0.082915  {0,2,0}     25    0
69   1056   166   178  0.213774  {0,1,0}     31    0
102  1066    87    88  0.186474  {0,2,0}     32    0
99   1070   189   190  0.748614  {0,1,0}     21    0
43   1083    50    52  0.878594  {0,2,0}     20    0
54   1093    38    40  0.701483  {1,0,0}     40    0
121  1116   139   140  0.521057  {0,3,0}     25    1
104  1120   139   140  0.730168  {1,0,0}     28    1
63   1127    99   100  0.182982  {1,1,0}     25    0
17   1140     3    23  0.766364  {0,2,0}     26    1
117  1143   101   102  0.545507  {0,2,0}     37    1
33   1147   170   174  0.392360  {1,1,0}     40    1
105  1161   139   140  0.995389  {0,1,1}     25    1
91   1167     7    30  0.136261  {0,3,0}     23    0
122  1182   122   124  0.189017  {0,1,1}     25    1
55   1183   233   234  0.143792  {1,1,0}     34    1
16   1204   216   217  0.097946  {0,3,0}     36    1
37   1208   218   225  0.345477  {0,2,0}     37    1
41   1221    40    41  0.197778  {0,2,0}     34    1
100  1221   166   175  0.027113  {0,0,1}     40    0
59   1234    23   150  0.573470  {0,1,0}     20    0
118  1244   181   182  0.349160  {1,2,0}     22    1
14   1252    47    64  0.859123  {1,0,0}     26    1
64   1266   239   243  0.377617  {0,2,0}     22    1
1    1312    25    26  0.990944  {1,0,0}     33    1
