map EGL-G2-D
fac 5 10 {0,164,190,81,210}
hosp 1 {0}
n_ALS 6 1 {2:0,3:164,1:210}
n_BLS 20 1 {5:0,2:164,4:190,4:81,5:210}
n_CLS 5 0 {1:164,1:190,3:81}
      c_m  head  tail      c_af      c_d  c_tau  c_h
73     26    58    59  0.935307  {0,1,0}     31    1
42     61    50    52  0.379166  {1,1,0}     33    1
106    69    36    39  0.526152  {0,3,0}     36    0
89    128    80    81  0.004711  {0,2,0}     39    1
79    129    89    90  0.472899  {1,3,0}     31    1
110   183   166   175  0.586463  {0,1,0}     22    1
54    217   228   230  0.669476  {0,1,0}     25    1
52    248   188   189  0.808103  {0,2,0}     29    1
26    281    76    78  0.611942  {0,1,0}     30    0
40    283   121   155  0.113493  {1,1,0}     32    1
121   287   237   238  0.377158  {0,3,0}     30    1
59    380   129   130  0.733080  {0,2,0}     20    1
95    383    99   100  0.973381  {1,1,0}     21    1
0     423   139   140  0.031538  {1,0,0}     28    1
61    425   104   114  0.300965  {0,2,0}     40    1
127   449    39    52  0.286935  {1,1,0}     32    1
5     456   151   153  0.267772  {1,0,0}     30    1
41    465   251   254  0.719191  {0,2,0}     38    1
15    493   117   118  0.513519  {0,1,1}     35    1
64    511   141   142  0.618186  {0,3,0}     37    0
22    523   150   151  0.497641  {0,1,0}     24    0
77    529   216   218  0.132880  {1,0,0}     38    0
85    534   243   245  0.243131  {0,3,0}     27    0
83    536   171   172  0.530225  {0,1,0}     20    1
88    545   135   147  0.578756  {0,2,0}     21    1
74    546    51    52  0.618579  {1,0,0}     37    1
116   550   111   114  0.822886  {0,0,1}     31    0
38    563   153   154  0.486840  {0,2,0}     27    1
32    574    91    96  0.788249  {0,1,0}     23    0
94    581    65    66  0.879049  {0,2,0}     37    1
51    604   104   114  0.605424  {0,3,0}     32    0
101   613    47    48  0.412634  {0,2,0}     24    0
48    625    26    28  0.703386  {1,0,0}     30    1
80    647   131   132  0.824284  {1,0,0}     35    1
3     653   221   222  0.594366  {0,3,0}     36    1
63    655   250   251  0.686697  {0,0,1}     26    1
68    672   231   232  0.092877  {1,1,0}     38    1
113   678   208   210  0.544089  {1,0,0}     30    1
