map EGL-G1-A
fac 5 10 {0,164,201,63,25}
hosp 3 {0,98,31}
n_ALS 6 1 {1:0,2:164,3:63}
n_BLS 24 1 {4:0,6:164,5:201,4:63,5:25}
n_CLS 5 0 {2:0,2:164,1:63}
      c_m  head  tail      c_af      c_d  c_tau  c_h
15     28    98   131  0.508419  {1,1,0}     28    1
66     75    91    92  0.607311  {0,1,1}     21    0
63     88   225   248  0.220899  {0,2,0}     25    1
14    100    48    57  0.554608  {0,1,0}     20    1
52    116    45    64  0.994772  {0,1,0}     32    0
99    127    45    64  0.602652  {0,2,0}     24    1
24    159   211   212  0.567393  {0,0,1}     23    0
34    162   211   213  0.404228  {1,0,0}     34    1
38    179    81    84  0.349321  {0,1,1}     26    0
59    205   144   145  0.235540  {0,1,0}     37    0
80    237    20    21  0.170607  {1,1,0}     32    1
39    262   158   159  0.370909  {0,2,0}     30    1
64    283    48    57  0.718141  {0,1,0}     25    1
115   283   119   161  0.001891  {1,0,0}     26    1
96    328    75    76  0.941898  {1,0,0}     31    1
69    364    55    56  0.995849  {0,2,0}     36    1
79    370   140   149  0.347513  {0,3,0}     28    1
114   372   108   109  0.026337  {0,3,0}     33    0
95    374   152   153  0.008724  {0,2,0}     39    1
88    419   213   214  0.952629  {1,0,0}     23    1
83    444     3    23  0.008884  {0,2,0}     29    1
4     451   126   127  0.825106  {0,3,0}     36    0
123   458    12    16  0.396535  {1,0,0}     40    1
70    490   105   107  0.138260  {1,1,0}     29    1
12    499    32    34  0.154651  {0,1,0}     28    1
13    507    75    76  0.924099  {0,3,0}     35    0
106   519    13    14  0.071534  {0,3,0}     28    1
22    538   174   175  0.250811  {0,1,1}     37    1
124   551    12    13  0.682380  {0,1,1}     32    0
92    556     2     3  0.019458  {0,1,0}     38    1
42    561     4    22  0.937999  {0,1,0}     28    0
2     565    39    72  0.395766  {0,1,0}     36    1
109   568   195   197  0.810298  {0,1,0}     29    1
103   576   132   133  0.646073  {0,0,1}     32    1
48    579   222   223  0.834713  {0,3,0}     29    0
74    590    45    46  0.910390  {0,1,0}     40    0
31    593   122   123  0.623040  {0,2,0}     35    1
86    593    65    92  0.655114  {0,0,1}     23    0
89    614    48    49  0.469532  {1,0,0}     25    1
108   617   121   122  0.675434  {0,2,0}     39    0
67    617   210   211  0.084617  {0,1,1}     39    1
40    621    36    38  0.202193  {0,3,0}     34    1
121   621    80    88  0.294518  {1,0,0}     40    1
0     627    81    82  0.574590  {0,3,0}     28    1
47    630   116   118  0.854299  {0,2,0}     21    1
65    633    13    14  0.348342  {0,0,1}     28    0
9     635   150   152  0.136820  {0,3,0}     26    1
120   639   197   198  0.508532  {0,2,0}     29    0
110   650    31    32  0.681147  {0,2,0}     29    1
76    665    73    75  0.275689  {0,1,0}     36    1
60    667    54    58  0.664730  {0,1,0}     27    0
36    667    31    32  0.511602  {1,0,0}     24    0
78    679   190   191  0.332016  {0,2,0}     34    0
45    686   204   205  0.875446  {0,3,0}     40    1
117   688     2     3  0.192482  {0,2,0}     39    0
91    688   139   141  0.947992  {1,1,0}     22    0
82    689   245   246  0.893286  {1,0,0}     28    1
49    699    39    72  0.094161  {0,2,0}     26    0
10    707    88    96  0.756504  {0,1,1}     32    0
87    711     1     2  0.075856  {1,0,0}     32    1
105   717   213   214  0.234119  {0,2,0}     31    0
19    726    63    64  0.089495  {0,1,1}     31    1
30    733   186   187  0.109642  {0,2,0}     29    1
101   737    10    11  0.696450  {0,2,0}     30    1
27    743   125   149  0.697605  {1,1,0}     29    1
28    755   138   139  0.762390  {0,1,1}     27    1
32    758     0     1  0.312083  {0,3,0}     22    1
26    773    34    41  0.983113  {0,2,0}     21    0
97    788    90    91  0.489105  {1,0,0}     36    1
71    789   115   122  0.353830  {0,2,0}     28    1
72    792    77    78  0.827033  {0,2,0}     29    0
127   800    24    26  0.124767  {0,1,0}     25    0
126   802    56    57  0.912670  {1,0,0}     27    1
58    841    71    72  0.578242  {0,1,1}     29    0
77    854   116   118  0.946179  {1,1,0}     40    1
90    864     9    10  0.608629  {1,0,0}     33    1
102   885   118   119  0.040409  {0,1,0}     32    1
94    887   104   105  0.093154  {0,1,0}     33    0
84    896   147   148  0.333769  {0,1,0}     20    1
