map EGL-G2-D
fac 5 10 {0,6,250,73,201}
hosp 3 {0,152,203}
n_ALS 8 1 {3:0,4:6,1:250}
n_BLS 22 1 {3:0,6:6,9:250,3:73,1:201}
n_CLS 10 0 {1:0,5:73,4:201}
      c_m  head  tail      c_af      c_d  c_tau  c_h
58     10   181   182  0.087069  {0,2,0}     35    1
125    22   177   180  0.250122  {0,2,0}     36    1
64     73   116   117  0.796201  {0,1,1}     29    0
126    79   153   154  0.365840  {0,1,0}     21    1
41     94    42    43  0.497879  {0,2,0}     28    0
35    111    50    52  0.287530  {0,1,0}     40    0
11    134    80    81  0.025044  {0,3,0}     37    1
104   138     6    27  0.719927  {0,2,0}     37    1
3     156    89    90  0.228683  {0,1,0}     36    1
54    171   136   146  0.776897  {0,1,0}     21    0
79    173    43    45  0.098485  {1,0,0}     24    1
120   189    14    15  0.251124  {0,1,1}     30    1
85    196   242   243  0.260232  {0,1,0}     28    0
19    205    85   101  0.128370  {0,1,0}     36    1
103   301     8    33  0.258879  {0,1,0}     29    1
115   315   195   248  0.829936  {1,0,0}     20    1
95    342    36    37  0.181812  {0,1,0}     20    0
51    383   101   112  0.687703  {0,3,0}     36    1
57    394    94    95  0.462008  {0,0,1}     40    1
99    422   199   200  0.887566  {0,2,0}     37    0
7     423   185   187  0.387579  {0,3,0}     25    0
113   456    66    93  0.338296  {0,3,0}     37    1
81    466    19    20  0.847670  {0,1,0}     21    0
31    481    23   171  0.840904  {1,0,0}     39    1
109   496    66    67  0.286974  {0,1,1}     34    0
37    509   184   185  0.609873  {0,1,0}     28    0
86    510    98   127  0.469142  {0,1,1}     20    0
38    527   188   189  0.318670  {1,0,0}     30    1
73    528     1    12  0.652967  {0,1,1}     26    1
43    546   103   104  0.489245  {1,1,0}     30    1
25    546     1     2  0.550972  {1,1,0}     21    1
47    570   174   182  0.614058  {1,0,0}     28    1
24    591   222   223  0.500750  {1,0,0}     32    1
118   605   247   249  0.641059  {1,3,0}     27    1
62    630    54    55  0.573750  {1,1,0}     21    1
110   644    78    79  0.715019  {1,1,0}     40    1
119   649    21    35  0.536430  {0,0,1}     37    1
92    650   166   178  0.557918  {0,1,0}     21    1
93    660    82    83  0.857322  {0,2,0}     40    1
60    666   244   245  0.318416  {1,0,0}     31    1
76    671   180   181  0.117620  {0,1,0}     25    1
12    673     3     4  0.188524  {0,3,0}     38    1
52    677   167   168  0.035146  {0,1,0}     22    1
70    679   109   110  0.070843  {0,2,0}     30    1
96    683    67    68  0.006640  {0,3,0}     34    1
10    685    12    16  0.032759  {0,2,0}     33    1
27    695   158   160  0.551043  {1,1,0}     23    1
4     695    97   115  0.920149  {1,0,0}     30    1
121   696    15    17  0.650581  {0,0,1}     25    1
102   698   185   186  0.863914  {1,1,0}     35    1
89    711   221   222  0.089141  {0,1,0}     30    0
75    731    22    24  0.985617  {0,3,0}     28    0
69    747   104   105  0.615205  {0,3,0}     32    1
66    751   115   116  0.829232  {1,0,0}     38    0
94    753    32    34  0.516227  {0,1,0}     24    0
67    753    61    62  0.881988  {0,1,1}     22    0
29    763    23   171  0.537507  {1,1,0}     27    1
40    776    95    96  0.085197  {0,2,0}     20    1
107   784     1     2  0.403556  {0,1,0}     20    0
61    785    98   127  0.325328  {0,3,0}     35    1
5     792   217   219  0.376149  {0,0,1}     37    1
9     793   210   215  0.925639  {0,0,1}     25    0
117   804   199   200  0.218574  {1,2,0}     39    1
32    808   204   206  0.754091  {0,1,0}     20    1
50    811   128   129  0.617292  {0,3,0}     38    1
20    813   159   161  0.256552  {0,2,0}     34    1
90    818   189   190  0.500084  {1,1,0}     27    1
59    844   121   122  0.169361  {1,1,0}     40    0
78    862   188   189  0.874654  {0,3,0}     31    1
88    863   227   229  0.068004  {0,2,0}     22    1
105   863   106   108  0.991036  {0,1,0}     30    0
56    865   221   222  0.894264  {1,1,0}     30    1
108   875   135   147  0.253255  {0,2,0}     21    1
36    882   105   107  0.024995  {0,1,1}     40    0
97    882    49    50  0.786533  {0,2,0}     32    0
98    885   226   229  0.219968  {0,3,0}     36    1
87    891   180   181  0.934309  {0,1,1}     20    0
8     893   247   248  0.748748  {0,2,0}     20    1
63    893    30    33  0.827893  {0,2,0}     26    1
100   899    96    98  0.205795  {1,3,0}     33    1
83    901   135   136  0.819798  {0,1,0}     20    1
55    902   166   175  0.151347  {1,1,0}     37    1
13    903   140   141  0.087092  {0,2,0}     28    1
28    911   141   150  0.067482  {1,1,0}     28    1
23    912   172   173  0.361548  {0,2,0}     39    1
80    913    23    87  0.889233  {0,2,0}     25    0
111   913     2     3  0.609133  {0,1,0}     30    0
2     917   206   207  0.829464  {0,2,0}     33    0
46    926   159   161  0.672792  {1,1,0}     36    1
68    927    98   127  0.344529  {0,2,0}     28    1
84    929   124   125  0.415259  {0,0,1}     21    1
16    930   103   111  0.481874  {1,1,0}     23    1
18    935   135   147  0.924752  {0,1,0}     35    1
116   946    57    61  0.774388  {0,0,1}     37    1
33    975    84    85  0.666538  {0,0,1}     29    1
44    980   245   247  0.519985  {1,0,0}     20    1
124   999    19    25  0.516354  {0,2,0}     22    0
101  1026   168   176  0.237083  {0,1,0}     29    1
71   1049     6    27  0.722041  {0,0,1}     27    0
123  1056   192   193  0.354840  {0,0,1}     38    1
1    1063   237   238  0.021129  {0,2,0}     29    0
49   1067   121   155  0.383478  {1,1,0}     25    1
112  1069    59    72  0.580409  {1,1,0}     34    1
127  1075   243   245  0.288384  {0,1,1}     30    1
26   1080   204   206  0.409671  {0,2,0}     23    1
114  1092   164   169  0.475731  {0,3,0}     25    1
30   1108   247   249  0.947090  {1,0,0}     30    1
0    1110    91    92  0.769586  {1,0,0}     26    1
91   1136   249   252  0.237580  {0,2,0}     34    1
22   1155   103   111  0.606822  {0,2,0}     40    1
21   1173    23   237  0.370007  {1,1,0}     23    1
106  1181   239   243  0.572955  {0,0,1}     25    0
53   1199    12    16  0.096672  {0,3,0}     40    1
48   1201    95    99  0.379707  {1,0,0}     35    1
34   1225   201   202  0.307353  {0,1,1}     30    0
17   1234   154   157  0.835216  {1,3,0}     31    1
45   1243   111   114  0.126071  {0,2,0}     40    1
6    1244    87    88  0.721125  {0,1,0}     26    1
15   1258   170   171  0.586481  {1,0,0}     28    1
39   1268   226   229  0.784936  {0,1,0}     30    1
72   1273    99   100  0.179376  {1,1,0}     25    1
42   1305    21    35  0.729970  {1,1,0}     20    1
82   1318   218   225  0.593030  {0,1,0}     28    0
74   1319   201   203  0.740417  {0,2,0}     30    0
122  1375   247   248  0.378801  {1,0,0}     29    1
77   1393    36    39  0.623232  {1,0,0}     29    1
65   1400   184   188  0.072359  {1,1,0}     23    1
14   1433   228   230  0.582894  {0,1,1}     36    1
