map EGL-G1-E
fac 5 10 {0,13,89,27,131}
hosp 3 {0,45,77}
n_ALS 8 1 {3:0,3:13,2:27}
n_BLS 16 1 {3:0,2:13,2:89,6:27,3:131}
n_CLS 7 0 {1:0,2:13,1:89,2:27,1:131}
      c_m  head  tail      c_af      c_d  c_tau  c_h
43      5   193   194  0.961154  {1,1,0}     27    1
72      5    62    63  0.825689  {1,0,0}     26    1
102     7   124   149  0.418469  {1,1,0}     35    1
57     32   139   140  0.194622  {1,1,0}     32    1
16     39   151   154  0.371937  {0,1,0}     40    1
83     76   174   175  0.148577  {1,1,0}     21    1
93    123   160   163  0.075904  {0,2,0}     20    1
77    138   244   245  0.799595  {0,1,0}     33    0
64    172    65    66  0.703115  {0,1,0}     35    1
120   179    18    20  0.938447  {1,0,0}     29    1
117   197   135   136  0.687642  {1,1,0}     20    1
75    214    88    96  0.945493  {1,2,0}     36    1
11    298    69    78  0.598302  {1,1,0}     40    1
7     300   101   110  0.254898  {1,0,0}     20    1
13    309   227   228  0.400429  {1,0,0}     29    1
15    310    19    20  0.673429  {0,2,0}     23    0
100   329   220   222  0.934783  {1,1,0}     31    1
104   355   162   166  0.665976  {1,1,0}     28    1
125   358   169   170  0.687522  {0,1,0}     24    1
86    421   226   227  0.849084  {1,1,0}     39    1
35    429    48    57  0.697694  {1,1,0}     38    1
103   449    59    71  0.793211  {0,3,0}     31    1
112   469   198   199  0.145731  {0,2,0}     37    1
12    496    94    98  0.978406  {1,0,0}     29    1
62    498    61    62  0.778078  {0,1,0}     21    1
3     503   108   109  0.726127  {0,0,1}     36    0
106   513   156   160  0.209733  {0,1,1}     29    1
67    517   237   240  0.619108  {0,2,0}     31    1
31    552    98   131  0.554450  {0,2,0}     37    0
95    557     7     8  0.313263  {0,1,0}     37    1
115   577   189   190  0.110839  {0,1,0}     29    1
6     596   231   232  0.353906  {0,1,0}     40    1
126   604   185   192  0.654125  {0,2,0}     36    0
107   605   127   138  0.501222  {1,0,0}     20    1
1     626    18    19  0.143685  {0,0,1}     31    0
