map EGL-G1-D
fac 5 10 {0,51,72,1,50}
hosp 2 {0,51}
n_ALS 7 1 {1:0,1:51,1:72,4:1}
n_BLS 16 1 {3:0,1:51,6:72,2:1,4:50}
n_CLS 5 0 {1:0,2:51,2:72}
      c_m  head  tail      c_af      c_d  c_tau  c_h
3      17   128   129  0.380947  {0,2,0}     20    1
108    40   238   239  0.541498  {0,0,1}     28    1
103    50    12    16  0.311070  {0,1,0}     31    0
120   105     1    12  0.530011  {0,1,1}     35    1
96    247   194   195  0.931720  {0,1,1}     29    0
121   253   154   155  0.756815  {1,0,0}     38    1
87    282   101   110  0.947436  {0,2,0}     38    1
19    307   107   108  0.683905  {1,1,0}     35    1
41    394   234   236  0.298033  {0,1,0}     36    1
105   403    70    72  0.539599  {0,1,0}     35    1
25    439    53    55  0.469597  {1,1,0}     28    1
67    450   178   179  0.350958  {1,0,0}     37    1
43    477    39    52  0.456712  {1,1,0}     29    1
79    486    96    97  0.331672  {0,1,0}     25    0
18    486   175   176  0.492862  {0,1,0}     30    1
88    496    47    64  0.550795  {0,2,0}     31    1
118   504   227   228  0.954230  {1,0,0}     30    1
101   511   234   236  0.629654  {1,0,0}     39    1
62    513   124   125  0.292628  {0,1,0}     33    1
104   513    48    49  0.239479  {1,1,0}     30    1
61    517    51    52  0.278191  {0,3,0}     30    0
116   530    80    81  0.852488  {0,0,1}     39    1
111   547    89    90  0.927540  {1,2,0}     29    1
51    559   190   192  0.755024  {1,1,0}     37    1
106   576    19    25  0.251967  {0,3,0}     39    0
85    608    56    57  0.002609  {0,1,0}     37    0
83    611   242   243  0.483256  {0,1,1}     30    1
14    618    47    48  0.426855  {1,1,0}     35    1
117   621    95    97  0.547406  {0,2,0}     27    1
113   627    65    91  0.373480  {0,3,0}     32    1
86    641    35    36  0.638377  {0,3,0}     34    0
60    695   234   235  0.059131  {0,1,0}     39    1
33    703    54    58  0.064063  {1,0,0}     35    1
56    708    67    68  0.901338  {0,1,0}     35    1
55    710    90    95  0.534373  {1,1,0}     31    0
37    711   202   203  0.302345  {0,2,0}     22    0
47    716   190   191  0.833900  {0,3,0}     25    1
48    719   243   244  0.829790  {0,3,0}     29    1
110   719   165   166  0.637107  {0,1,0}     34    0
46    724   241   242  0.891751  {0,1,0}     38    0
75    727   234   235  0.890478  {0,3,0}     39    1
35    732   191   194  0.402841  {1,0,0}     39    1
29    759   165   174  0.115207  {0,1,0}     35    1
71    760   124   151  0.695255  {0,1,1}     25    0
52    760   150   152  0.447482  {1,0,0}     27    1
24    761     7    30  0.456583  {0,2,0}     29    1
27    781   195   196  0.701795  {0,0,1}     36    1
66    781   123   124  0.722320  {0,3,0}     35    1
0     786   234   236  0.703122  {0,1,1}     33    0
91    801   126   127  0.753259  {0,0,1}     37    0
31    805    98    99  0.984530  {0,1,0}     34    0
15    810    30    33  0.248662  {1,0,0}     33    1
28    814   157   158  0.269815  {0,2,0}     38    1
39    819     7    30  0.959911  {0,1,0}     38    0
36    822    72    73  0.564924  {0,3,0}     31    1
17    825    69    78  0.969002  {1,0,0}     22    1
94    826    22    24  0.973649  {0,2,0}     36    1
