map EGL-G2-B
fac 5 10 {0,187,165,205,252}
hosp 3 {0,254,92}
n_ALS 6 1 {1:187,2:165,3:252}
n_BLS 25 1 {3:0,3:187,8:165,4:205,7:252}
n_CLS 7 0 {3:0,4:205}
      c_m  head  tail      c_af      c_d  c_tau  c_h
117    24    22    24  0.072658  {0,1,0}     20    0
36     88    45    46  0.643573  {0,0,1}     33    1
30     98   170   171  0.846594  {1,1,0}     29    1
125   120   123   124  0.896174  {0,1,1}     35    0
75    123    78    82  0.172056  {0,3,0}     30    0
38    178     3    23  0.693723  {0,1,0}     26    0
45    188    53    54  0.759430  {1,1,0}     31    1
109   198    24    26  0.237086  {0,3,0}     27    1
93    204   159   161  0.702251  {1,1,0}     23    1
52    205     5     6  0.086973  {1,1,0}     20    1
87    235    70    79  0.044979  {1,0,0}     35    1
34    239     0     1  0.292457  {0,0,1}     27    0
57    276     9    10  0.160659  {0,1,0}     21    1
48    285   205   208  0.158517  {0,2,0}     21    0
46    307    55    56  0.014989  {1,2,0}     33    1
111   394   116   117  0.295491  {0,0,1}     24    1
6     420    39    73  0.529326  {1,1,0}     20    1
3     422   240   241  0.244444  {1,1,0}     28    1
127   463    36    39  0.805205  {0,3,0}     27    0
119   466   240   242  0.779122  {0,1,0}     25    0
83    477    94    95  0.028014  {0,2,0}     21    1
100   481    81    89  0.129737  {1,1,0}     29    1
73    492    50    52  0.218558  {0,3,0}     20    1
122   505    39    73  0.605805  {1,1,0}     26    1
80    506   208   210  0.018311  {0,2,0}     27    0
23    514   143   145  0.101507  {0,0,1}     28    0
10    550   250   251  0.961668  {0,2,0}     32    0
50    564    71    73  0.213093  {0,1,0}     29    1
118   568    23   237  0.982201  {0,1,0}     26    1
105   581   205   208  0.741146  {1,1,0}     40    1
15    597     0    21  0.193475  {0,1,0}     25    1
63    600    56    57  0.932302  {0,2,0}     34    1
49    609   138   139  0.592798  {1,1,0}     29    1
59    615   186   198  0.722243  {0,1,0}     37    0
65    616    27    28  0.885595  {0,1,0}     37    1
28    628   251   254  0.814703  {0,0,1}     33    1
113   629   181   182  0.401324  {1,0,0}     27    1
13    633   167   168  0.476263  {0,1,0}     38    0
8     645     3     4  0.453620  {0,3,0}     21    0
103   663   217   218  0.033232  {1,1,0}     30    1
18    666   195   196  0.043031  {0,1,0}     37    0
107   668   203   204  0.443838  {0,2,0}     30    1
60    674    95    99  0.557244  {1,0,0}     31    1
99    676    24    25  0.625719  {0,2,0}     21    0
14    688   104   114  0.365410  {1,1,0}     21    1
53    691   202   203  0.476497  {1,0,0}     40    1
54    695   176   177  0.995901  {0,3,0}     23    0
39    699   139   140  0.467172  {1,0,0}     27    0
47    705   194   242  0.722235  {0,3,0}     20    1
121   708    90    92  0.434086  {0,1,0}     30    1
9     712    81    82  0.938493  {0,3,0}     30    0
16    723   210   215  0.386914  {1,1,0}     31    1
11    727    32    33  0.211446  {0,1,0}     21    1
97    729   150   151  0.683217  {0,2,0}     31    1
62    759   143   145  0.250719  {0,1,1}     32    0
69    767   154   157  0.258293  {0,2,0}     39    0
17    771    89    90  0.224409  {0,3,0}     21    1
29    772    39    52  0.815738  {1,0,0}     33    1
88    780   190   192  0.279714  {0,1,0}     31    0
4     784    54    58  0.323325  {0,1,0}     24    1
19    792   131   132  0.625194  {1,0,0}     24    1
5     797   186   198  0.101347  {0,1,0}     40    1
26    810    84    85  0.953024  {0,2,0}     32    1
104   812   129   130  0.969443  {1,0,0}     33    1
37    817   157   163  0.520217  {1,0,0}     39    1
112   818   126   127  0.557567  {0,1,0}     32    1
81    822   152   153  0.835524  {0,3,0}     31    1
72    828     3    15  0.380047  {0,1,0}     26    1
91    866   247   248  0.221948  {1,1,0}     35    1
70    868    43    45  0.045418  {1,0,0}     33    1
124   869    36    38  0.700316  {0,2,0}     24    1
44    875     6     7  0.526311  {1,0,0}     22    1
31    879   222   223  0.281191  {0,2,0}     22    0
64    889   208   209  0.335984  {1,2,0}     29    1
95    894    12    16  0.382516  {0,2,0}     28    0
21    898   101   112  0.452854  {1,1,0}     35    1
33    921   136   137  0.767778  {1,0,0}     24    1
25    924   101   112  0.308490  {0,2,0}     22    0
102   937    39    40  0.499568  {1,1,0}     24    1
114   939     4     5  0.083234  {1,2,0}     29    1
123   943   193   246  0.247218  {0,1,0}     30    1
96    946   251   254  0.415483  {0,2,0}     36    1
84    954   221   222  0.231169  {0,3,0}     22    1
61    958   128   129  0.991972  {0,2,0}     33    0
116   960    23    87  0.757557  {0,1,0}     38    1
92    986    34    41  0.064767  {0,3,0}     36    1
24    992   153   154  0.344440  {0,1,0}     20    1
55    995    48    49  0.720154  {1,0,0}     26    1
56    999    42    43  0.675122  {0,2,0}     28    1
41   1000    29    31  0.812940  {0,2,0}     31    1
126  1004   102   103  0.215559  {1,0,0}     24    1
43   1019   201   202  0.475941  {0,3,0}     27    1
68   1025   244   253  0.249067  {0,2,0}     30    0
77   1030   208   210  0.707151  {0,0,1}     26    1
27   1051   130   137  0.029917  {1,1,0}     38    1
51   1060   177   181  0.989461  {0,1,0}     29    0
79   1072    17    19  0.538835  {0,3,0}     27    1
108  1081   113   114  0.994523  {0,1,0}     24    0
66   1086   204   206  0.317279  {0,1,0}     32    0
90   1096    43    46  0.474186  {1,0,0}     29    1
85   1114   179   180  0.789755  {0,2,0}     24    1
94   1134    17    22  0.757300  {0,3,0}     21    1
110  1135   189   190  0.346011  {0,2,0}     21    0
40   1137    91    92  0.643260  {1,1,0}     36    1
7    1139   178   179  0.113908  {0,1,1}     33    0
106  1155     0     1  0.590975  {0,3,0}     20    1
42   1158   140   141  0.168721  {0,0,1}     25    0
32   1164    57    61  0.253499  {1,1,0}     37    1
82   1167   205   207  0.609233  {0,1,0}     24    1
120  1170   195   248  0.029593  {1,0,0}     20    1
86   1173   125   150  0.374383  {0,0,1}     40    0
76   1175     4    22  0.372733  {0,1,0}     30    0
1    1177    18    19  0.129588  {0,2,0}     39    1
74   1197    94    95  0.368972  {1,2,0}     29    1
89   1209   210   215  0.901929  {0,1,0}     40    0
0    1212   195   248  0.420081  {0,1,0}     36    0
35   1213   236   238  0.160388  {0,1,1}     29    1
71   1228     5    26  0.599643  {0,2,0}     37    1
20   1245   184   188  0.010616  {0,1,0}     22    1
98   1256    79    80  0.250652  {0,2,0}     26    0
22   1267   152   155  0.673269  {1,0,0}     22    1
2    1271   164   169  0.177314  {0,1,0}     30    0
12   1274    84    86  0.840936  {0,3,0}     21    1
58   1306   246   247  0.950149  {0,2,0}     36    0
67   1308   157   163  0.972508  {1,0,0}     34    1
101  1375   186   188  0.889568  {0,2,0}     25    1
115  1398   249   252  0.590864  {1,1,0}     25    0
78   1404   244   253  0.027067  {0,1,1}     36    0
