map EGL-G2-E
fac 5 10 {0,239,112,150,247}
hosp 1 {0}
n_ALS 5 1 {1:0,2:239,2:247}
n_BLS 21 1 {5:0,4:239,6:112,3:150,3:247}
n_CLS 10 0 {2:239,3:112,2:150,3:247}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119     5   103   111  0.072462  {0,3,0}     39    1
125    17   126   150  0.211857  {1,0,0}     35    1
101    39    50    53  0.944559  {0,1,0}     21    1
88     60    27    28  0.599669  {1,1,0}     36    1
41     74    13    14  0.265333  {1,1,0}     27    1
80     76   101   112  0.447061  {0,3,0}     23    1
55    114    43    45  0.556835  {1,0,0}     29    1
44    119    70    79  0.171813  {0,0,1}     32    1
63    167   156   157  0.424633  {1,1,0}     28    1
59    185    48    57  0.151080  {0,0,1}     34    0
100   197     3    15  0.023546  {0,2,0}     23    0
67    238   217   219  0.742133  {0,0,1}     25    1
4     258    97    98  0.896857  {1,1,0}     38    1
13    259   111   114  0.525105  {0,1,0}     29    1
47    312    24    26  0.533936  {1,1,0}     26    1
60    321   179   183  0.352132  {0,1,0}     35    1
84    348    36    37  0.677909  {1,2,0}     30    1
81    351   179   184  0.285114  {0,1,0}     31    1
26    373   193   194  0.934767  {0,1,0}     23    1
51    389   145   146  0.150455  {0,2,0}     37    0
106   399   231   232  0.715317  {0,1,0}     31    0
37    411     9    10  0.927883  {0,3,0}     26    1
14    427    73    74  0.998656  {1,0,0}     39    1
118   428   179   184  0.846481  {0,0,1}     23    1
98    429   136   146  0.850248  {0,2,0}     23    0
1     431   172   173  0.324473  {1,1,0}     29    1
68    434    97   112  0.507398  {0,1,0}     24    0
38    447    66    93  0.250161  {0,1,0}     27    0
27    464   239   240  0.498843  {0,2,0}     31    0
21    468    51    52  0.229567  {1,1,0}     24    1
74    474   215   221  0.882312  {0,2,0}     40    1
46    575   111   114  0.097657  {0,2,0}     29    1
122   576    81    89  0.943351  {0,3,0}     31    1
24    585    53    55  0.816703  {0,2,0}     31    1
23    594   186   198  0.223167  {0,2,0}     20    0
32    604    91    96  0.006727  {0,0,1}     35    1
8     605    83    84  0.054452  {1,0,0}     21    1
115   609   239   244  0.755753  {0,0,1}     38    1
9     615    70    79  0.687485  {1,1,0}     20    1
73    621   252   253  0.860098  {1,1,0}     39    1
22    637    93    94  0.275314  {0,3,0}     38    1
97    702     3    23  0.960694  {0,2,0}     40    1
105   711   176   177  0.150689  {1,0,0}     36    1
79    715   233   234  0.122623  {0,2,0}     29    1
124   721   156   157  0.665500  {1,1,0}     26    1
31    724   136   137  0.364686  {0,2,0}     39    0
126   736   245   246  0.784547  {0,0,1}     23    1
70    738    14    15  0.785171  {0,3,0}     21    0
78    739    92    93  0.818173  {0,3,0}     32    0
93    743   135   147  0.331851  {0,1,0}     28    0
66    747   181   182  0.291441  {1,0,0}     24    1
83    751   181   182  0.760756  {1,1,0}     39    1
71    756   218   250  0.471205  {1,1,0}     39    1
39    797    61    65  0.182444  {0,3,0}     21    1
49    804   104   114  0.755179  {0,1,1}     28    1
61    807    34    41  0.683869  {0,1,0}     37    1
99    813   140   141  0.464575  {0,1,0}     31    1
35    816   244   253  0.320622  {0,2,0}     30    1
85    817   136   146  0.982832  {1,0,0}     29    1
82    820   151   153  0.112345  {0,3,0}     38    1
2     826    16    17  0.322394  {0,2,0}     20    1
15    835   141   150  0.670453  {0,2,0}     40    1
